이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
꿀꿀진순대국 강동본점,4.0,331,"서울 강동구 양재대로103길 70 강동아너스빌 1층 101,102호
(지번) 성내동 199-17",37.5339838229882,127.134191997264,0507-1435-0087,"한돈머릿고기 (15,000원), 순대만 (10,000원), 한우사골 순대국 (10,000원), 찐(산양살) 순대국 (11,000원), 진순대 오젓수육 (14,000원), 돈북 쟁반 (50,000원), 토종 접시순대 (12,000원)"
브랜뉴하이몬드,3.8,512,"서울 강동구 천호옛14길 11 1-2층
(지번) 성내동 43-19",,,02-478-2402,"파네토네 1／4 (10,000원), 산딸기바게트 (6,200원), 커스타드롤 (6,800원), 치즈바게트 (6,200원), 소금빵 (3,000원), (신제품)초코생크림 소금빵 (5,300원), 앙버터 소금빵 (4,500원), (신제품)큐브쌀식빵 (5,300원), 크로플（L） (7,500원), 무화과캄파뉴 (7,300원), 클럽 샌드위치 (7,500원), 브런치 A 세트 (13,000원), 브런치 B 세트 (12,000원), (신제품)우유생크림 소금빵 (5,300원), (신제품)쉬림프 에그마요 소금빵 (6,900원), (신제품)폴드포크 소금빵 (6,900원), 대파 베이글 (6,500원), 잠봉 베이글 (7,300원), 크림치즈 어니언베이글 (6,300원), (신제품)올리브 치즈 베이글 (4,800원), 무화과 크림치즈 베이글 (6,300원), 파네토네 1／2 (20,000원), 시몬（4ea） (4,800원), 딸기생크림몽블랑 (13,000원), (신제품)옥수수캄파뉴 (6,300원), (신제품)단호박 치즈 캄파뉴 (6,800원), 초코크로플 (8,300원), 피자빵 (6,200원), 쫀득감자빵 (3,200원), 치킨또띠아 (5,500원)"
긴자 올림픽공원점,3.1,66,"서울 강동구 강동대로 223
(지번) 성내동 448-21",37.5232048384312,127.131178168789,02-483-1122,"긴자 사시미 코스 (68,000원), 아라다께 (50,000원), 모둠사시미 (30,000원), 모둠튀김 (30,000원), 참치모둠사시미 (50,000원)"
길조,3.4,395,"서울 강동구 천호대로 1173
(지번) 길동 236-8",37.5342296017935,127.141611332609,02-476-9494,"낙지볶음정식 (10,000원), 해물탕(소) (59,000원), 해물천국탕(2인) (40,000원), 산낙지연포탕(1인분) (20,000원), 길조아귀찜(소) (35,000원)"
세꼬시,4.5,75,"서울 강동구 양재대로 1427 1층
(지번) 성내동 379-32",37.5334486671758,127.137989827898,02-473-8664,"광어세꼬시 (대) 4인 (60,000원), 광어세꼬시 (중) 3인 (45,000원), 광어세꼬시 (소) 2인 (30,000원)"
차이나린찐,2.4,172,"서울 강동구 강동대로 217 인텍스파크뷰 1층
(지번) 성내동 448-17",37.5234085254631,127.130472739361,02-470-2600,"린찐사천면 (12,000원), 삼선짜장면 (10,000원), 삼선짬뽕 (12,000원), 하얀해물짬뽕 (12,000원), 삼선울면 (12,000원), 삼선우동 (12,000원), 수소면 (13,000원), 소고기탕면 (13,000원), 기스면 (10,000원), 새우볶음밥 (12,000원), 해물볶음밥 (12,000원), 잡채밥 (12,000원), 린찐잡탕밥 (20,000원), 마파두부밥 (12,000원), 굴짬뽕 (18,000원), 중국식냉면 (18,000원), 유산슬밥 (20,000원), 군만두 (10,000원), 춘권 (8,000원), 꽃빵 (6,000원)"
형제기사식당,4.1,40,"서울 강동구 성안로 186 1층
(지번) 길동 383-1",37.5395527145405,127.136557178421,02-472-8015,"불백(180g) (9,000원), 불백비빔(180g) (9,000원), 오징어볶음 (9,000원), 제육볶음 (9,000원), 조기 (9,000원), 김치찌개 (9,000원), 부대찌개 (9,000원), 동태탕 (9,000원), 조기매운탕 (9,000원), 오징어찌개 (9,000원), 장어양념조림 (9,000원), 불낙전골 (10,000원), 소전골 (10,000원), 낙지전골 (10,000원), 낙지볶음 (10,000원), 된장찌개 (7,000원)"
버섯잔치집,3.7,237,"서울 강동구 성내로 52 성원빌딩 1층
(지번) 성내동 549-4",37.5283179485037,127.125695115409,02-470-0092,"반반 쇠고기 샤브(1인) (19,000원), 점심 샤브전골 (12,000원), 모듬버섯 매운탕/맑은탕 (14,000원), 큰버섯 샤브(쇠고기) (18,000원), 통버섯 불낙전골(1인) (16,000원), 통 자연송이 전골(1인) (23,000원), 잔치 스페셜 A 코스(1인) (35,000원), VIP옥체보존 (55,000원), 자연송이 능이모듬 (가격정보 없음)"
이태리하우스,5.0,1,"서울 강동구 천중로51길 27
(지번) 길동 338-21",37.5421191377681,127.144271660203,02-487-7719,"불고기바베큐 피자 M (19,000원), 치즈크러스트 피자 M (21,000원), 칠리새우 피자 M (22,000원), 치즈베이컨 피자（M） (21,000원), 포테이컨 피자 M (21,000원), 그랑프리 피자 M (24,000원), 콤비네이션 피자 M (18,000원), 콤비네이션 피자 L (20,000원), 페파로니 피자 L (20,000원), 치즈크러스트 피자 L (23,000원), 콤비네이션 피자 F (24,000원), 알뜰세트1（콤비네이션 R＋핫윙10조각＋콜라500mL） (19,000원), 가족세트3（콤비네이션 L＋치즈오븐스파게티＋콜라1.25L） (25,000원), 대박세트1（콤비네이션 L＋불고기 L＋콜라1.25L） (35,000원), 두판 19,000（R） (19,000원), 두판 25,000（R） (25,000원), 불고기 피자 M (18,000원), 페파로니 피자 M (18,000원), 치즈 피자 M (18,000원), 야채 피자 M (18,000원), 치킨바베큐 피자 M (19,000원), 고구마 피자 M (20,000원), 하와이안 피자 M (21,000원), 치즈바이트 피자 M (22,000원), 골드포테이토 피자 M (23,000원), 쉬림프골드 피자 M (23,000원), 불고기 피자 L (20,000원), 치즈 피자 L (20,000원), 야채 피자 L (20,000원), 치킨바베큐 피자 L (21,000원)"
왕대포2,2.8,39,"서울 강동구 구천면로 140 9,10층
(지번) 천호동 469-1",,,,"골뱅이홍합탕 (27,000원), 소곱창전골 (30,000원), 낙지불철판 (25,000원), 화끈무뼈닭발 (20,000원), 통문어튀김 (27,000원)"
셀프하우스,3.6,152,"서울 강동구 올림픽로 572 코오롱2차아파트상가 107호
(지번) 성내동 595",37.5325527506318,127.121818623477,02-476-7063,"오뎅1꼬치 (500원), 마늘떡볶기 (소) (2,000원), 찹쌀순대 (4,000원), 신라면 (3,500원)"
잇다,4.7,84,"서울 강동구 천호대로 1156-5 오앤하우스 1층 101호
(지번) 둔촌동 425-15",37.5332576429771,127.139914548512,010-7497-1871,"핸드드립 (6,000원), 아메리카노 (4,000원), 카페라떼 (5,000원), 플랫화이트 (4,500원), 수제바닐라빈라떼 (6,000원), 더티크림모카 (6,000원), 쌍화탕 (7,500원), 허니자몽라떼 (6,000원), 딸기크림라떼 (6,000원), 카페비엔나 (6,000원), 카페글라세 (8,000원), 스윗허그 (5,000원), 로제 아이스티 (5,600원), 한라봉 패션에이드 (6,000원), 진짜초코라떼 (5,600원), 제주말차라떼 (5,600원), 씨없는 레몬에이드 (6,000원), 수제 요거트 (7,500원)"
주문진,3.5,20,"서울 강동구 성안로3길 27 1층
(지번) 성내동 465-6",37.5259544477471,127.128121041475,02-470-6400,"정식(1인분) (35,000원), 특정식(1인분) (45,000원), 모듬회(1인분) (60,000원), 참치스페셜B(1인분) (70,000원), 참치스페셜A(1인분) (80,000원), 실장님스페셜(1인분) (100,000원)"
로니로티 천호점,4.0,905,"서울 강동구 천호대로 1027 동원천호빌딩 2층
(지번) 천호동 454-15",37.5381084632581,127.126395521678,02-487-7999,"목살스테이크 샐러드 (17,900원), 리코타 치즈 샐러드 (16,900원), 오이스터 해물 크림 스파게티 (14,900원), 게살 딥 로제 스파게티 (13,900원), 목살필라프 (15,900원), 해산물 크림 리조또 (14,900원), 갈릭 삼겹살 스테이크 샐러드 (17,900원), 오이스터 베이컨 크림 스파게티 (14,900원), 베이컨 까르보나라 (14,900원), 눈꽃 치즈 토마토 스파게티 (17,900원), 해산물 야끼 필라프 (15,900원), 고르곤졸라 피자 (17,900원), 리코타 시금치 피자 (19,900원), 부채살 스테이크 샐러드 (27,900원), 치킨 찹 스테이크 샐러드 (17,900원), 닭가슴살 샐러드 (16,900원), 핑거텐더 샐러드 (16,900원), 버팔로 윙 샐러드 (16,900원), 새우 샐러드 (16,900원), 이탈리안 돈까스 샐러드 (14,900원), 오이스터 닭가슴살 크림 스파게티 (14,900원), 해산물 까르보나라 (14,900원), 치킨 버섯 크림 스파게티 (14,900원), 해산물 올리브 스파게티 (13,900원), 해산물 토마토 스파게티 (14,900원), 차돌박이 상하이 스파게티 (17,900원), 새우 필라프 (15,900원), 김치 필라프 (14,900원), 커리게살 필라프 (15,900원), 치킨필라프 (15,900원)"
닭집애 성내점,4.1,44,"서울 강동구 천호옛14길 35 1층 101호
(지번) 성내동 12-25",37.5360292745253,127.127440064626,010-7484-8424,"묵은지찜닭(한마리) (29,000원), 로제찜닭(한마리) (29,000원), 안동찜닭(반마리) (19,000원), 안동찜닭(한마리) (25,000원), 홍초찜닭(반마리) (19,000원), 홍초찜닭(한마리) (25,000원), 닭볶음탕(한마리) (25,000원), 닭반마리 칼국수 (9,500원), 닭반마리 얼큰칼국수 (9,500원), 초계국수 (9,500원), 비빔국수 (9,500원), 수제 닭까스 (11,000원), 치킨가라아케 덮밥 (11,000원), 새우 튀김 (8,000원), 닭껍질 튀김 (7,000원), 군만두 (4,000원), 닭곰탕 (8,000원)"
짬뽕지존 길동점,3.1,83,"서울 강동구 양재대로 1450 1층
(지번) 길동 438",37.5352870340168,127.139475951525,02-476-2234,"찹쌀탕수육 (14,500원), 사천탕수육 (16,500원), 지존짜장 (9,000원), 지옥짜장 (9,000원), 지존짬뽕 (13,000원), 지옥짬뽕（국물600g 내외） (13,000원), 순두부짬뽕밥 (13,000원), 지존짬뽕밥 (13,000원), 게살볶음밥 (11,000원), 마파두부밥 (11,000원), 쌀국수짬뽕 (13,000원), 지옥 사천탕수육 (16,500원), 유린기 (25,000원), 깐풍기 (29,000원), 지옥깐풍기 (29,000원), 지옥쌀국수짬뽕 (13,000원), 수제비짬뽕 (13,000원), 지옥수제비짬뽕 (13,000원), 새로 (5,000원), 참이슬 후레쉬 (5,000원), 참이슬 오리지널 (5,000원), 처음처럼 (5,000원), 진로 (5,000원), 카스 (5,000원), 테라 (5,000원), 칭따오 640mL (8,000원), 이과두주 (4,500원), 고량주 (7,000원), 연태고량주 125mL (14,000원), 연태고량주 250mL (26,000원)"
강동해물찜해천탕,3.4,36,"서울 강동구 양재대로 1416 1,2층
(지번) 둔촌동 439",,,02-483-7345,"해물찜 (소) (60,000원), 아귀찜 (소) (60,000원), 전복찜 (중) (90,000원), 해물갈비찜 (89,000원), 문어연포탕 (소) (70,000원), 해물찜 (중) (70,000원), 해물찜 대) (84,000원), 전복찜 (대) (105,000원), 해천탕 (소) (90,000원), 해천탕 (중) (110,000원), 해천탕 (대) (130,000원), 문어연포탕 (대) (99,000원), 아귀찜 (중) (70,000원), 아귀찜 (대) (84,000원), 해물순두부 (9,000원), 바지락칼국수 (9,000원), 새알팥죽 (10,000원), 낙지칼국수 (15,000원), 해물파전 (23,000원), 낙지볶음정식 (13,000원), 해물갈비탕 (13,000원), 코다리정식 (13,000원)"
갓잇 올림픽공원점,4.0,586,"서울 강동구 성안로 14 1층
(지번) 성내동 446-22",37.5250513150484,127.129660970251,02-485-9451,"A세트 - 갓보울 (37,000원), B세트 - 파히타 (39,000원), C세트 - 엔칠라다 (39,000원), 타코세트 (52,000원), 패밀리세트 (72,000원), 갓보울 (18,000원), 갓파히타 (23,000원), 갓엔칠라다 (23,000원), 단품메뉴 (5,000원), 애플모히토 (6,000원), 하와이안펀치 (7,000원), 데킬라 하이볼 (8,000원), 데킬라 썬라이즈 (8,000원), 코로나 리타 (15,000원)"
몽땅족발,3.9,140,"서울 강동구 구천면로24길 20-16
(지번) 천호동 426-3",37.5401794774236,127.125148594623,02-485-7669,"족발 (대) (43,000원), 족발 (중) (35,000원), 족발 (소) (30,000원), 쟁반국수 (대) (14,000원), 쟁반국수 (소) (7,000원), 물냉막국수 (5,000원), 비빔냉막국수 (5,000원)"
더맛있는족발보쌈 명일점,4.3,168,"서울 강동구 양재대로143길 7 1층
(지번) 명일동 312-76",37.5514311200222,127.143470277345,02-442-6399,"족발＋막국수 (37,000원), 족발＋불족발＋막국수 (46,000원), 모듬족발＋막국수 (68,000원), 보쌈＋막국수 (37,000원), 보,족세트＋큰쟁반막국수 (66,000원), 족발＋마늘족발＋막국수 (46,000원), 직화불족＋막국수 (38,000원), 냉채족발＋막국수 (50,000원), 마늘보쌈＋막국수 (39,000원), 칠성사이다 1.25L (3,500원), 직화마늘족＋막국수 (38,000원), 불족＋마늘족발＋막국수 (47,000원), 주먹밥＋계란찜 (8,000원), 막국수up-쟁반으로변경 (5,000원), 쟁반막국수 (10,000원), 계란찜 (5,000원), 날치알주먹밥 (4,000원), 쪽파김치 (4,000원), 보쌈김치 (6,000원), 순두부찌개 (5,000원), 5구반찬추가（무김치＋쌈무＋쌈장＋새우젓＋고추＋마늘） (2,000원), 막국수 소스 추가 (1,500원), 테라 (4,000원), 카스 (4,000원), 진롤이즈백 (4,000원), 참이슬 후뤠시 (4,000원), 참이슬 오리지널 (4,000원), 처음처럼 (4,000원), 청하 (5,000원), 장수막걸리 (4,000원)"
황실짜장,2.6,53,"서울 강동구 상암로 29 1층 103호
(지번) 암사동 502-6",37.5505720046684,127.12695976203,02-426-0567,"짜장면 (3,900원), 간짜장 (6,000원), 삼선간짜장 (7,000원), 쟁반짜장 (6,500원), 잡채밥 (7,000원)"
신가네해물닭갈비,3.7,60,"서울 강동구 구천면로24길 26 1,2층
(지번) 천호동 427-24",,,02-475-7768,"신가네 닭갈비 (12,000원), 해물닭갈비 (14,000원), 소주 (5,000원), 맥주 (5,000원), 닭갈비 고기 추가 (200g) (9,000원)"
길동우동 본점,3.4,94,"서울 강동구 천호대로 1135 1층
(지번) 길동 459-2",37.534629212477,127.13778857408,02-485-3335,"얼큰우동 (7,500원), 비빔밥 (8,000원), 길동우동 (6,500원), 비빔국수 (8,000원), 냉우동 (8,000원), 열무국수 (8,500원), 콩국수 (9,000원), 쫄면 (8,000원), 길동왕돈까스 (12,500원), 치즈돈까스 (12,500원), 튀김우동 (8,000원), 꼬치어묵우동 (8,000원), 김치어묵우동 (8,500원), 해물만두우동 (12,500원), 궁중잔치국수 (7,500원), 열무비빔밥 (8,000원), 제육비빔밥 (9,000원), 옛날육개장 (9,000원), 미니돈까스 (3,500원), 길동김밥 (4,000원), 치즈김밥 (4,500원), 참치김밥 (5,000원), 매운멸치김밥 (5,000원), 김치계란김밥 (5,000원), 꼬치어묵탕 (6,000원), 국물떡볶이 (5,000원), 삶은계란(떡볶이 토핑) (600원), 눈꽃치즈(떡볶이 토핑) (1,500원), 모둠튀김 (7,500원), 야채튀김 (1,500원), 꼬마튀김만두(5개) (1,500원), 대왕김말이 (2,000원), 오징어튀김 (2,500원), 새우튀김 (2,000원), 갈비만두(5개) (5,000원), 고기만두(5개) (5,000원), 김치만두(5개) (5,000원), 흑미메밀소바 (8,500원), 흑미메밀소바+미니돈까스 (11,500원)"
풀팬,4.2,224,"서울 강동구 올림픽로 660 1층 104호
(지번) 천호동 427-3",37.540169637196,127.124570380688,02-489-1919,"불고기&야채 쌈 샐러드 (16,800원), 새우 알리오올리오 (14,900원), 상하이 스파게티 (14,900원), 베이컨 크림 스파게티 (14,000원), 감베리 토마토 스파게티 (15,800원), 토마토 해산물 리조또 (14,700원), 시금치 플랫브레드 (21,700원), 리코타 불고기 플랫브레드 (23,700원), 고르곤졸라 유자 플랫브레드 (16,500원), 인절미 플랫브레드 (14,900원), 플레인 치즈 플랫브레드 (16,800원), 후레쉬 모짜렐라 플랫브레드 (18,700원), 루꼴라 그라나파다노 플랫브레드 (25,600원), 리코타 청포도 샐러드 (16,700원), 쭈꾸미 삼겹살 스파게티 (15,900원), 칠리 갈릭 스파게티 (14,400원), 쭈꾸미 칠리 갈릭 스파게티 (15,400원), 바지락 스파게티 (13,800원), 바질페스토 페투치니 (16,800원), 리코타치즈 토마토 스파게티 (13,900원), 치즈 듬뿍 로제소스 스파게티 (15,400원), 단호박 수제비 감자뇨끼 (17,500원), 토마토 크림 치즈치즈 뇨끼 (16,800원), 갈릭 크림 새우 리조또 (16,400원), 쭈꾸미삼겹리조또 (16,900원), 생과일 퓨레 에이드 (5,000원), 코카콜라 캔 355mL (2,000원), 스프라이트 캔 355mL (2,000원), 아메리카노 (3,000원)"
천호누룽지통닭구이 성내점,4.8,291,"서울 강동구 천호옛14길 35 1층
(지번) 성내동 12-25",37.5360292745253,127.127440064626,02-474-9279,"누룽지 통닭 (22,000원), 누룽지 파닭 (24,000원), 누룽지 양념닭 (24,000원), 누룽지 치즈콘닭 (26,000원), 누룽지 치즈파닭 (28,000원), 누룽지통닭／양념 (23,000원), 누룽지치즈콘닭／양념 (27,000원), 누룽지 양파닭 (24,000원), 누룽지 매워죽겠닭 (27,000원), 누룽지 모듬닭 (29,000원), 누룽지파닭／양념 (25,000원), 누룽지치즈콘닭／매운양념 (28,000원), 누룽지모듬닭／매운소스 (30,000원), 매운소스 (2,000원), 콜라 500mL (2,000원), 사이다 500mL (2,000원), 치킨무 (500원), 열무김치 (500원), 양념소스 (300원), 겨자소스 (300원), 처음처럼 (4,000원), 참이슬 후레쉬 (4,000원), 진로이즈백 (4,000원), 참이슬 오리지널 (4,000원), 새로 (4,000원), 카스 (4,000원), 테라 (4,000원), 배달생맥주 (7,000원)"
철원족발,4.1,50,"서울 강동구 올림픽로 697 호진빌딩 1층
(지번) 천호동 333-46",37.5437045764792,127.124950128068,02-484-5000,"족발 大(앞) (48,000원), 족발 大(뒤) (45,000원), 족발 中(앞) (43,000원), 족발 中(뒤) (40,000원), 족발 小(뒤) (35,000원), 쟁반막국수 (15,000원), 막국수(1인분) (7,000원), 물막국수 (7,000원)"
푸지미곱창,3.7,351,"서울 강동구 천호옛14길 23
(지번) 성내동 42-5",37.5361921826906,127.126763513364,,"야채곱창 (12,000원), 순대곱창 (13,000원)"
신흥정육식당,3.9,145,"서울 강동구 양재대로89길 16
(지번) 성내동 428-2",37.5268826423806,127.134695601656,,"한우특수부위 (600g) (100,000원), 한우등심 (600g) (95,000원), 갈비살 (600g) (60,000원), 치마살 (600g) (60,000원), 차돌박이 (600g) (74,000원), 안심 (600g) (95,000원), 한우육사시미 (25,000원), 한우육회 (25,000원), 삼겹살 (600g) (24,000원), 목살 (600g) (24,000원), 항정살 (600g) (34,000원), 가브리살 (600g) (34,000원), 김치찌개 (4,000원), 된장찌개 (4,000원)"
황실짜장 광진교4호점,4.0,51,"서울 강동구 올림픽로 688 1층
(지번) 천호동 358-14",37.542694394336,127.125188441813,,"짜장면 (3,900원), 간짜장 (6,000원), 삼선간짜장 (7,000원), 쟁반짜장 (6,500원), 홍합짬뽕 (6,500원), 볶음밥 (6,500원), 잡채밥 (7,000원), 볶음짬뽕 (6,500원), 우동 (6,500원), 삼선우동 (7,500원), 울면 (6,500원), 삼선울면 (7,500원), 짜장밥 (6,000원), 짬뽕밥 (7,500원), 오징어덮밥 (7,000원), 제육덮밥 (7,500원), 송이덮밥 (7,500원), 잡탕밥 (9,000원), 탕수육(소) (15,000원), 깐풍육 (28,000원)"
광연수산 영어조합법인,3.6,96,"서울 강동구 가래여울2길 33
(지번) 강일동 138-10",37.5769556402113,127.17072745526,02-441-8000,메뉴 없음
카페노란코끼리 천호점,4.3,53,"서울 강동구 구천면로24길 20-25 1층
(지번) 천호동 427-5",37.5399709163216,127.125299414294,,"아메리카노 (3,500원), 카페라떼 (4,000원), 얼그레이밀크티 (5,500원), 얼그레이레몬빔 (5,800원), 말치숏라떼 (4,800원), 오곡라떼 (4,800원), 아포가토 (5,300원), 에스프레소 칩 프리페 (5,300원), 딸기 스무디 (5,500원), 플랫화이트 (4,000원), 바닐리리페 (4,500원), 레몬라임 에이드 (4,800원), 수제 오미자레몬 (5,800원), 망고 (5,300원), 한리봉 오미자 (5,300원), 수박 (5,800원), 얼그레이 (4,300원), 캐모마일 (4,300원), 자몽에이드 (5,300원), 페퍼민트 (4,300원), 루이보스 (4,300원), 쌍화차 (5,500원), 수제레몬라임 (4,800원), 초코라떼 (4,800원), 민트초코라떼 (4,800원)"
이한진숙성회,4.5,427,"서울 강동구 구천면로 247-1 2층
(지번) 천호동 393-14",37.542586791937,127.131104623707,02-476-5007,"숙성회 (소) (40,000원), 매운탕 (소) (7,000원)"
스시현 성내본점,4.0,139,"서울 강동구 천호대로158길 19 1층
(지번) 성내동 42-10",37.5365341614196,127.126381323728,02-475-4638,"모듬회(대) (49,000원), 참치회(대) (41,000원), 대광어숙성회(중) (40,000원), 스폐셜초밥 (27,000원), 특초밥 (22,000원), 연어초밥 (21,000원), 모듬회(중) (36,000원), 모듬회(소) (24,000원), 모듬회(미니) (13,000원), 참치회(중) (30,000원), 참치회(소) (15,000원), 연어회한판 (24,000원), 대광어숙성회(소) (19,000원), 참다랑어한판 (52,000원), 현초밥 (16,000원), 모듬초밥 (12,000원), 광어초밥 (22,000원), 새우모듬초밥 (14,000원), 와규초밥 (22,000원)"
황도바지락칼국수,3.0,127,"서울 강동구 천호대로 1256
(지번) 둔촌동 576-4",37.5368489500218,127.150175716337,,"칼국수 (12,000원), 왕만두 (7,000원), 미니보쌈 (17,000원)"
국보성,3.8,18,"서울 강동구 명일로13길 15 탑스빌딩 1층
(지번) 둔촌동 59-3",37.5338285868743,127.144052940295,02-477-4866,"짬뽕 (10,000원), 간짜장 (10,000원), 탕수육 (소) (23,000원), 양장피 (소) (27,000원), 탕수육 (중) (29,000원), 양장피 (중) (35,000원), 볶음밥 (10,000원), 잡채밥 (12,000원), 군만두 (8,000원), 난자완스 (35,000원), 고추잡채 (35,000원), 깐풍기 (35,000원), 류산슬 (37,000원), 깐쇼새우 (37,000원), 짜장면 (8,000원)"
블랑제리11-17,3.4,102,"서울 강동구 올림픽로 624 강동메디컬센터 1층
(지번) 성내동 78-1",37.5370435694342,127.1232435281,02-6439-6718,"천호빵 (4,500원), 초코스콘 (4,000원), 딸기스콘 (4,000원), 카라멜스콘 (4,000원), 빨미까레 (2,500원), 까눌레 (2,500원), 에그크라상 (4,500원), 크로와상 (3,000원), 아몬드쇼콜라 (4,000원), 시오빵 (2,500원), 초코크림빵 (2,500원), 후와후와 (2,500원), 말랑치즈 (2,500원), 앙금빵 (2,000원), 올리브치아바타 (4,000원), 감자빵 (4,000원), 아몬트쇼콜라 (10,000원), 천호러스크 (4,200원), 피칸타르트 (7,000원), 아보카도 타르틴 (7,000원), 잠봉뵈르 (7,500원)"
