이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
클로리스 신촌점,4.2,128,"서울 서대문구 연세로4길 38
(지번) 창천동 13-35",37.557750825842,126.938770878428,02-392-7523,"클로리스가든 (6,800원), 민티멜로디 (7,000원), 루이보스 아일랜드 (7,000원), 모닝티 (6,800원), 진저피치 (7,000원), 아메리카노 (5,500원), 카페라떼 (6,000원)"
곳간 전세계제분소,4.2,64,"서울 서대문구 성산로 317 가동 1층
(지번) 연희동 420-1",37.5665746161305,126.925549836247,02-999-4722,"브라우니 (1,000원), 카스테라 (1,000원), 코코넛쿠키 (1,000원), 팥빵 (1,000원)"
부탄츄 신촌점,3.3,225,"서울 서대문구 연세로5길 26-9 1층
(지번) 창천동 62-10",37.5566846887792,126.935084502352,02-3144-6604,"토코 돈코츠 라멘 (9,500원), 토코 시오 돈코츠 라멘 (9,500원), 쇼유 돈코츠 라멘 (9,500원), 시오 돈코츠 라멘 (9,500원), 일본식 교자 (4,000원), 일본식교자세트 (3,500원), 카라아게세트 (3,500원), 일본식볶음밥세트 (3,500원), 챠슈돈부리세트 (3,500원), 카라아게돈부리세트 (3,500원), 아게교자 (4,000원), 카라아게 (6,000원), 오쯔마미차슈 (8,000원), 치킨난방 (7,000원), 일본식볶음밥 (9,000원), 차슈돈부리 (9,000원), 가라아게돈부리 (9,000원)"
어머니와아들,4.1,304,"서울 서대문구 홍은중앙로 100-1 1층
(지번) 홍은동 9-86",37.5994008243308,126.948635967562,02-391-0411,"마늘 닭볶음탕 (32,000원), 닭곰탕 (17,000원), A세트 마늘 닭볶음탕＋닭곰탕 (45,000원), 라면사리 (2,000원), 떡사리 (2,000원), 공기밥 (1,000원), 사이다 (2,000원), 콜라 (2,000원)"
앤트러사이트 연희점,3.5,211,"서울 서대문구 연희로 135
(지번) 연희동 89-19",37.569692917452,126.932837275639,02-332-7650,"카페라떼 (6,000원), 플랫화이트 (6,000원), 밤 라떼 (6,500원), 에스프레소 (4,500원), 아메리카노 (5,500원), 카푸치노 (6,000원), 바닐라라떼 (6,500원), 카페모카 (6,500원), 필터커피 (7,000원), 패션망고에이드 (7,000원), 콜드브루블랙 (6,500원), 콜드브루디카페인 (7,000원), 콜드브루바닐라 (7,500원)"
연어초밥,4.7,123,"서울 서대문구 이화여대1길 42-1 3층
(지번) 대현동 101-10",37.5572722673099,126.943387157379,02-313-2611,"생연어초밥(10p) (13,500원), 생연어+연어불초밥(10p) (13,500원), 생연어+새우초밥(10p) (12,900원), 생연어+생새우초밥(10p) (12,900원), 연어불초밥(10p) (13,900원), 모둠초밥(10p) (12,900원), 생연어+계란초밥(10p) (9,900원), 생연어+유부초밥(10p) (9,900원), 생연어+민물장어초밥(10p) (16,900원), 생연어 (14p) (17,500원), 연어불(14p) (17,500원), 생연어+연어불초밥(14p) (17,500원), 생연어+생새우초밥(14p) (16,900원), 생연어+초새우초밥(14p) (16,900원), 생연어+민물장어초밥(14p) (21,000원), 모둠초밥(14p) (16,900원), 계란만(12p) (9,000원), 유부만(12p) (9,000원), 장어만(10p) (17,000원), 장어만(14p) (24,000원), 계란(2p) (1,500원), 유부(2p) (1,500원), 생연어(2p) (3,000원), 연어불초밥(2p) (3,000원), 생새우(2p) (3,000원), 초새우(2p) (3,000원), 날치알(2p) (2,000원), 장어(2p) (4,000원)"
시오 연희본점,3.5,281,"서울 서대문구 연희로11가길 23 1층
(지번) 연희동 190-4",37.5672063541699,126.928695920731,02-3144-6919,"삼색야끼도리 (17,000원), 시오생연어덮밥 (18,000원), 돈카츠덮밥 (16,000원), 스프카레 (17,000원), 스끼야끼 (18,000원)"
맛있는집,4.6,198,"서울 서대문구 거북골로20길 55 지하1층
(지번) 북가좌동 311-6",37.580440464006,126.910843714938,02-305-1906,"떡볶이 (1인분) (3,500원), 계란 (2개) (1,000원)"
꼬숑돈까스,3.8,307,"서울 서대문구 명물1길 2 1층
(지번) 창천동 31-26",37.557838918578,126.937349643274,,"돈가스 (4,000원), 트루 꼬숑 돈가스 (6,000원), 레알 꼬숑 돈가스 (8,000원), 콜라 사이다 제주삼다수 (1,000원), 공기밥 추가 (1,000원)"
아저씨네낙지찜 신촌점,4.1,77,"서울 서대문구 연세로5다길 39
(지번) 창천동 72-29",37.5568333021808,126.933375198003,02-323-6665,"아구찜（소） (45,000원), 삼겹낙지찜（2인） (35,000원)"
고미정,4.0,286,"서울 서대문구 연희로26길 28 1-2층
(지번) 연희동 79-3",,,02-324-0016,"고사리불고기정식 (21,000원), 게장정식 (39,000원), 쌀밥정식 (18,000원)"
우동카덴 연희점,3.5,434,"서울 서대문구 연희로 173 거화빌딩 1층
(지번) 연희동 81-1",37.5724988690741,126.935060703737,02-3142-6362,"카케우동 (9,000원), 타마고토지 (11,000원), 카레우동 (12,000원), 삼미우동 (14,000원), 키쯔네우동 (11,000원), 멘타이코타마고토지 (13,000원), 돈카츠카레 (14,000원), 한우스지 (14,000원), 아사리우동 (13,000원), 가마타마버터 (13,000원), 굴우동 (13,000원), 에비후라이카레 (14,000원)"
이품,3.5,150,"서울 서대문구 연희로11길 20 1층
(지번) 연희동 132-19",37.5675446845976,126.930062500433,02-322-6172,"계란탕 (20,000원), 잡채 (20,000원), 탕수육 (중) (29,000원), 탕수육 (소) (20,000원), 라조육 (중) (33,000원), 라조육 (소) (26,000원), 라조기 (중) (33,000원), 라조기 (소) (26,000원), 깐풍기 (중) (33,000원), 깐풍기 (소) (26,000원), 난자완자 (중) (33,000원), 난자완자 (소) (26,000원), 고추잡채 (중) (33,000원), 고추잡채 (소) (26,000원), 양장피 (중) (35,000원), 양장피 (소) (29,000원), 팔보채 (중) (41,000원), 팔보채 (소) (31,000원), 깐풍새우 (중) (47,000원), 깐풍새우 (소) (39,000원)"
복성각 서대문점,3.6,81,"서울 서대문구 통일로 135 충정빌딩 지하1층
(지번) 충정로2가 2-2",37.5664280652901,126.965458383486,02-313-5887,"짜장면 (7,000원), 간짜장 (8,000원), 고추짜장 (8,000원), 납작짜장 (8,000원), 납작고추짜장 (9,000원), 삼선간짜장 (10,000원), 납작볶음짜장 (10,000원), 짬뽕 (8,000원), 삼선짬뽕 (10,000원), 차돌짬뽕 (12,000원), 크림짬뽕 (11,000원), 로제짬뽕 (12,000원), 삼선우동 (10,000원), 볶음밥 (8,000원), 모듬샤오마이 (14,000원), 샤오롱빠오 (8,000원), 샤오마이 (7,000원), 굴짬뽕 (겨울한정) (10,000원), 중국식냉면 (여름한정) (10,000원), 유린기냉면 (여름한정) (12,000원)"
유자유김치떡볶이 신촌점,4.2,186,"서울 서대문구 연세로11길 22
(지번) 창천동 52-156",37.5590255998908,126.935633878417,02-332-9301,"김치떡볶이 (15,000원), 차돌박이김치떡볶이 (24,000원), 해물 김치떡볶이（오징어＋새우＋쭈꾸미） (20,000원), 피자 김치떡볶이 (24,000원), 돈 김치떡볶이（삼겹살 150g） (19,500원), A세트김치떡볶이＋밥＋김가루＋막대기햄＋꼬마만두 (22,000원), 치킨 김치 떡볶이 (25,000원), 치킨 피자 김치떡볶이 (29,000원), 쭈꾸미 김치떡볶이 (19,000원), 순살치킨（반마리） (10,000원), 계란말이 (12,000원), 해물파전 (15,000원), 로제김치떡볶이 (19,000원), 닭 김치떡볶이（뼈없는닭고기240g） (19,500원), 순대 김치떡볶이 (18,000원), B세트김치떡볶이＋피자치즈반＋막대기햄＋꼬마만두 (24,000원), 순살치킨 （한마리） (19,000원), 오징어튀김 (7,500원), 모듬튀김 (6,000원), 치즈계란말이 (15,000원), 김치전 (13,500원), 치즈김치전 (15,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원), 카프리썬 (1,500원), 참이슬 후레쉬 (4,500원), 처음처럼 (4,500원), 테라 500mL（병） (4,500원), 카스 500mL（병） (4,500원), 국순당 생막걸리 (4,000원)"
신촌수제비,3.1,192,"서울 서대문구 신촌로 87-8 1층
(지번) 창천동 30-10",37.5558770747964,126.936316196421,02-334-9252,"수제비 (5,000원), 김밥 (2,000원)"
착한곱창,4.6,96,"서울 서대문구 연세로9길 19
(지번) 창천동 52-44",37.5583844734245,126.935676079338,02-332-9572,"모듬구이 (200g) (9,900원), 곱창구이 (200g) (13,900원), 특모듬구이 (15,000원), 세트 A (51,900원), 세트 B (38,900원), 대창구이 (200g) (9,900원), 막창구이 (200g) (9,900원), 염통구이 (200g) (8,900원), 우삼겹추가 (200g) (10,900원), 한우육회 (9,900원), 도토리묵국수 (4,900원)"
소담촌 홍제점,3.6,39,"서울 서대문구 통일로 413 연세스포츠센터 5층
(지번) 홍제동 158-33",37.5861817569167,126.946438736626,02-391-8877,"월남쌈샤브 (13,900원), 월남쌈버섯샤브 (17,800원), 월남쌈와규샤브 (17,800원), 우삼겹구이&샤브 (15,000원), 돈삼겹구이&샤브 (15,000원)"
아건 이대점,4.2,344,"서울 서대문구 이화여대길 37 2층
(지번) 대현동 56-76",37.5586328918049,126.945555526996,02-364-8771,"사모사 （Samosa） (4,500원), 치킨 티카 （Chicken Tikka） (12,000원), 믹스 티카 플래터 （Mixed Tikka Platter） (14,000원), 프라운 마살라 （Prawn Masala） (12,500원), 치킨 티카 마살라 （Chicken Tikka Masala） (12,500원), 팔락 파니르 （Palak Paneer） (11,500원), 프라운 마카니 （Prawn Makhani） (12,500원), 프라운 코르마 （Prawn Korma） (12,500원), 버터 치킨 마카니 （Butter Chicken Makhani） (12,500원), 머튼 코르마 （Mutton Korma） (12,500원), 머튼 도 피아자 （Mutton Do Pyaza） (12,500원), 달 커리 （Dal Curyy） (11,000원), 베이터블 파고다 （Vegetables Pakoda） (7,000원), 프레인 커드 （Plain Curd） (3,000원), 그린 샐러드 （Green Salad） (4,500원), 탄두리 치킨 샐러드Tandoori Salad (9,500원), 탄두리 치킨 （Tandoori Chicken／Half） (10,500원), 탄두리 치킨 （Tandoori Chicken／Full） (19,000원), 아프카니 치킨 （Afagani Chicken／Half） (10,500원), 아프카니 치킨 （Afagani Chicken／Full） (19,000원), 치킨 말라이 티카 （Chicken Malai Tikka） (13,000원), 탄두리 프라운（Tandoori Prawn） (17,000원), 믹스 탄두리 플래터 （Mixed Tandoori Platter） (24,900원), 프라운 빈달루 （Prawn Vindaloo） (13,000원), 프라운 커리 （Prawn Curry） (12,500원), 프라운 사그 （Prawn Saag） (12,500원), 프라운 도 피아자 （Prawn Do Pyaza） (12,500원), 치킨 카다이 （Chicken Kadai） (11,500원), 치킨 빈달루 （Chicken Vindaloo） (12,500원), 치킨 코르마 （Chicken Korma） (12,500원)"
한림돈가,4.1,696,"서울 서대문구 연세로7안길 16-4
(지번) 창천동 52-124",37.5582753021199,126.936062222038,02-338-6604,"삼겹살 (17,000원), 알목살 (17,000원), 가브리살 (18,000원), 명인의 된장찌개 (6,000원), 국물닭발 (6,000원), 물국수 (6,000원), 비빔국수 (6,000원)"
모래내곱창,4.5,98,"서울 서대문구 증가로10길 26 1층
(지번) 남가좌동 342-8",37.578403382782,126.92366231568,02-306-0374,"야채곱창볶음 (12,000원), 야채곱창순대볶음 (12,000원), 하얀알곱창 (12,000원), 빨간알곱창 (12,000원)"
사조미가,3.4,47,"서울 서대문구 통일로 107-39 사조빌딩 2층
(지번) 충정로2가 157",37.5642009945559,126.966119629188,02-362-1500,"점심정식 (20,000원), 게장정식 (30,000원), 굴비정식 (25,000원), 즐거운 코스 (27,000원), 정겨운 코스 (35,000원), 행복한 코스 (45,000원), 다복한 코스 (60,000원), 상견례 코스 (50,000원), 어린이 밥상 (15,000원), 간장게장 (20,000원), 보리굴비 (20,000원), 떡갈비(6ea) (25,000원), 보쌈 (30,000원), 갈비구이 (30,000원), 육회 (30,000원), 해물매운탕 (30,000원), 홍어삼합 (35,000원), 모듬회 (50,000원)"
더파이홀,4.1,602,"서울 서대문구 연세로5나길 20 1층
(지번) 창천동 57-61",37.557045882794,126.935055781905,010-4258-1181,"아메리카노 (4,000원), 카페라떼 (5,000원), 로얄밀크티 (6,500원), 타이라임 (ICE) (6,500원), 레몬에이드 (6,500원)"
락희안 가좌본점,3.9,785,"서울 서대문구 가재울로4길 53 1-2층
(지번) 남가좌동 336-20",,,0507-1375-7581,"대파꿔바로우 (28,000원), 전복돌판누룽지탕 (43,000원), 평일점심특선(11:30~02:00) (17,900원), 평일저녁정식 (17:00~20:30) (15,000원), 전가복 (27,000원), 대게살유산슬小 (38,000원), 팔보채小 (38,000원), 오향장육小 (17,900원), 깐쇼새우小 (36,000원), 크림새우小 (36,000원), 팔색양장피 (32,000원), 연근깐풍기小 (29,000원), 마파두부 (20,000원), 옛날짜장 (8,000원), 이가짬뽕 (11,000원), 이가탕면 (11,000원), 흑미새우볶음밥 (10,000원), 수제 이가찐교자 (9,000원), 소고기찐교자 6P (10,000원), 매운새우교자 7P (10,000원)"
산천마루,3.8,297,"서울 서대문구 세검정로1길 21
(지번) 홍은동 48-149",37.5925729663659,126.942832211531,02-394-3919,"오리한방누룽지백숙 (70,000원), 닭한방누룽지백숙 (65,000원), 한방 삼계탕 (16,000원), 산삼능이오리백숙 (130,000원), 오리능이누룽지백숙 (90,000원), 닭능이누룽지백숙 (85,000원), 산삼능이닭백숙 (130,000원)"
녹원쌈밥,3.6,77,"서울 서대문구 연희로25길 22
(지번) 연희동 82-3",37.5724812434425,126.934145957025,02-336-9483,"원쌈밥 (16,000원), 원보쌈정식 (16,000원), 막국수 (12,000원), 한방보쌈(소) (30,000원), 메밀전보쌈 (14,000원)"
가야가야 이대점,2.8,82,"서울 서대문구 이화여대5길 7-3 1층
(지번) 대현동 56-21",37.5581797016461,126.945385071922,02-363-7877,"돈코츠라멘 (9,000원), 돈코츠야사이라멘 (11,000원), 돈코츠차슈멘 (11,000원), 카라이돈코츠라멘 (10,000원), 돈코츠미소라멘 (9,500원), 돈코츠미소야사이라멘 (11,500원), 돈코츠미소차슈멘 (11,500원), 히야시소바 (10,000원), 돈코츠교카이라멘 (9,500원), 돈코츠교카이야사이라멘 (11,500원), 돈코츠교카이차슈멘 (11,500원)"
연희김밥 신촌점,4.5,25,"서울 서대문구 신촌로 61-1 1층
(지번) 창천동 72-27",37.5566854138433,126.933313762357,02-332-8098,"연희김밥 (3,500원), 꼬마김밥 (1줄) (1,500원), 오징어꼬마김밥 (1줄) (1,500원), 치즈김밥 (4,500원), 장조림김밥 (4,500원), 오징어김밥 (4,500원), 오징어참치김밥 (5,000원), 청량고추김밥 (4,500원), 멸치김밥 (4,500원), 매콤한멸치김밥 (4,500원), 참치김밥 (4,500원), 와사비참치김밥 (5,000원)"
철길떡볶이,2.8,361,"서울 서대문구 충정로 35-6
(지번) 충정로3가 143-2",37.5623022971557,126.963604754433,02-364-3440,"떡볶이 (1인분) (3,500원), 순대 (1인분) (3,500원), 라면 (1개) (3,500원), 김밥 (1줄) (1,500원), 야끼튀김 (1인분) (2,000원), 김말이튀김 (1인분) (2,000원), 어묵 (1꼬치) (2,000원)"
텐동미세기,3.8,73,"서울 서대문구 연세로13길 7 한성빌딩 1층
(지번) 창천동 78-19",37.5592372985571,126.936399465916,02-332-2146,"에비텐동 (8,800원), 모듬텐동 (15,800원), 미세기텐동 (12,800원), 카라이텐동 (9,800원), 비건텐동 (7,800원)"
타코몽,4.5,202,"서울 서대문구 신촌로 49 1층
(지번) 창천동 112-14",37.5570410561291,126.932081980101,02-334-8106,"오코노미야끼 (16,000원), 야끼우동 (17,000원), 타코야끼 10개 (6,500원)"
28총각,4.4,72,"서울 서대문구 통일로 107-21 1층
(지번) 미근동 31-7",37.5641784575619,126.967031696701,02-313-6358,"새우완탕 (10,000원), 일본오뎅탕 (18,000원), 명란구이와 아보카도 (12,000원), 레몬새우 (16,000원), 감자고로케 (12,000원), 돈까스 백반(점심only) (11,000원)"
이빠네마그릴,4.0,481,"서울 서대문구 연세로4길 6 2층
(지번) 창천동 18-11",37.5569204446521,126.937354599743,02-365-6118,"스테이크 무한리필 (39,900원), 스테이크세트 (무제한) (점심) (39,900원)"
영미김밥,4.2,81,"서울 서대문구 신촌역로 21 1층
(지번) 대현동 110-7",37.5586573877793,126.94249132259,02-6081-3314,"영미떡볶이 (4,500원), 영미김밥 (3,500원), 킹새우김밥 (5,000원)"
카츠미 신촌점,3.4,43,"서울 서대문구 연세로7안길 2 2층
(지번) 창천동 33-47",37.5577506961687,126.936478821472,02-336-3521,"SETS 1 (26,000원), SETS 2 (30,000원), SETS 3 (35,000원), 규카츠 표준사이즈 (160g) (13,000원), 스테키동 (11,000원)"
이화원,2.8,143,"서울 서대문구 연희맛로 13 1층
(지번) 연희동 189-8",37.56655043855,126.929010308997,02-334-1888,"이화원특냉채 (70,000원), 오품냉채 (60,000원), 사품냉채 (50,000원), 삼풍냉채 (40,000원), 오향장육(소) (35,000원), 송화단(소) (15,000원), 삼선샥스핀(소) (55,000원), 홍소샥스핀(소) (55,000원), 광동샥스핀(소) (55,000원), 샥스핀(소) (55,000원)"
엄마손떡볶이 본점,3.4,109,"서울 서대문구 증가로10길 37
(지번) 남가좌동 324-46",37.5789684557546,126.924174348787,02-305-7572,"물냉면 (4,500원), 비빔냉면 (4,500원), 쫄면 (4,500원), 만두라면 (3,500원), 라면 (2,500원), 순대 (3,000원), 꼬마김밥 (2,000원), 떡볶이 (3,000원)"
피터팬1978 본점,4.0,226,"서울 서대문구 증가로 10 연궁빌딩 1층
(지번) 연희동 90-5",37.5693884840153,126.931759938035,02-336-4775,"피터팬 팥빙수 (7,000원), 시원한 수박 슬러시 (5,500원), 피터팬 아포가토 (4,000원), 아메리카노 (3,500원), 카페라떼 (4,000원)"
옥루몽 신촌본점,4.1,62,"서울 서대문구 연대동문길 18 LOFT 1층
(지번) 대신동 50-3",37.5633616535717,126.9435742857,02-312-0015,"가마솥 전통 팥빙수 (16,000원), 치악산 흑임자빙수 (18,000원), 교토우지 녹차빙수 (19,000원), 인절미빙수 (20,000원), 가마솥 전통팥죽 (13,000원), 가마솥 단팥죽 (13,000원), 가마솥 단호박죽 (13,000원), 찹쌀 모나카 (3,000원), 흑미팥빵 (4,000원), 소보로팥빵 (4,500원), 옥루몽 인절미 (6,000원), 구움찰떡 (흑미/백미/소보로) (4,000원), 문경 오미자차 (6,500원), 자몽차 (5,500원), 아메리카노 (3,800원), 카페라떼 (4,300원), 바닐라라떼 (5,300원), 팥 라떼 (6,500원), 말차 크림 라떼 (6,500원), 자몽 에이드 (6,000원)"
부엉이돈가스 신촌점,4.1,48,"서울 서대문구 연세로4길 62 1층
(지번) 창천동 5-70",37.5585051088786,126.939760115723,02-312-1216,"스노우 치즈 돈가스 (13,500원), 부엉이 돈가스 (9,500원), 스파이시 돈가스 (10,900원), 김치 돈가스 (11,900원), 시칠리아 토마토 돈가스 (13,500원), 프렌치크림 돈가스 (13,500원), 레드 핫 칠리돈가스 (12,500원), 더티 치즈 돈가스 (14,900원), 크림커리파스타 (11,900원), 명란크림파스타 (13,500원), 콰트로 치즈 파스타 (13,500원), 오징어 토마토 파스타 (12,500원), 허니 베이컨 라이스 (12,500원), 크레이지 어니언 라이스 (12,500원), 치킨 커리 라이스 (11,900원), 왕새우 후라이 (5,000원), 치킨 샐러드 (6,000원), 치즈롤 샐러드 (6,000원), 윙윙 샐러드 (6,500원), 고로케 샐러드 (6,500원), 펩시콜라 (3,000원), 스프라이트 (3,000원), 환타（오렌지） (3,000원), 환타（파인애플） (3,000원), 탄산수 (3,000원)"
맛있는칼국수 본점,4.3,129,"서울 서대문구 불광천길 150 1층
(지번) 북가좌동 345-27",37.5818835372471,126.908892913434,02-375-9177,"바지락칼국수 (11,000원), 팥칼국수 (면) (11,000원), 팥섞어 (면+새알) (12,000원), 동지팥죽 (새알+쌀) (13,000원), 들깨칼국수 (2인분 이상) (11,000원), 새알팥죽(새알만) (13,000원), 수제왕만두 (10,000원), 보리공기밥 (2,000원)"
수빈,,115,"서울 서대문구 연희로25길 31-3 1-2층
(지번) 연희동 81-23",37.5718326214987,126.934315419754,02-307-9979,"떡갈비정식 (24,000원), 간장게정식 (40,000원), 보리굴비정식 (29,000원), 3인 1번세트 (88,000원), 4인 1번세트 (112,000원)"
연희동칼국수 본점,3.3,354,"서울 서대문구 연희맛로 37 2층
(지번) 연희동 132-29",37.5682196656297,126.930750646672,02-333-3955,"수육 (30,000원), 칼국수(보통) (11,000원), 칼국수(대) (14,000원), 공기밥 (500원)"
주인백파스타 명지대점,3.7,55,"서울 서대문구 증가로10길 57 1층
(지번) 남가좌동 324-11",37.5795279085189,126.924919381001,02-306-9640,"[홀인기짱]시그니쳐미트토마토파스타 (14,000원), [꾸덕No.1]주인백투움바페투치네 (15,000원), [인기]갓성비비프샐러드 (18,000원), 4가지 치즈 화덕도우 핏자 (19,000원), （입에쫙쫙달라붙음） 마라 부채살 로제파스타 (17,500원), 2008 까르보나라（풍미가득） (14,000원), 매콤 새우알리오올리오 (14,500원), [인기]매운 빠네 로제크림파스타 (18,000원), [홍대맛집 보다마시따]빠네크림파스타 (17,800원), （ 홀 인기넘버1） 부채살 로제파스타 (17,500원), 매콤 치킨 크림리조또（안맵게가능） (14,900원), （고창）매콤 봉골레파스타 (15,900원), 새우 봉골레토마토파스타 (17,000원), [재주문압도] 스파이시 치킨크림파스타 (14,900원), [강추] 찹 스테이크라이스 (18,900원), 통소세지 로제리조또 (14,900원), 화덕도우（200g） 마리게리따 (17,500원), 페페로니피자 (19,900원), 쉬림프（수제）리코타치즈샐러드 (18,500원), 라이스한공기 (1,000원), 슬라이스청양고추 (500원), 눈꽃치즈 (2,500원), 장인마늘빵（5p） (4,500원), 할라피뇨 (500원), 리코타치즈 수제입니다 （50g） (1,800원), 아이시스 water 생수（500mL） (1,000원), 콜라（355mL） (2,000원), 사이다（355mL） (2,000원), 오렌지（355mL） (2,000원), 파인（355mL） (2,000원)"
스웨이커피스테이션,4.2,319,"서울 서대문구 연희로11길 61
(지번) 연희동 126-1",37.5689672349381,126.928505774498,02-6348-0061,"에스프레소 (4,500원), 롱블랙 (5,000원), 플랫화이트 (6,000원), 라떼 (6,000원), 스웨이 카푸치노 (6,500원)"
연경 연희점,2.6,"1,054","서울 서대문구 연희로 145
(지번) 연희동 86-15",37.5705757964955,126.933622857037,02-333-6655,"마라전복 (4EA) (25,000원), 해파리냉채 (35,000원), 자연송이관자 (80,000원), 게살샥스핀 (80,000원), 짜장면 (7,000원)"
벽제갈비 신촌점,3.6,57,"서울 서대문구 명물길 22 2층
(지번) 창천동 13-20",37.5577559475185,126.938053106759,02-392-8308,"한우불고기정식 (24,000원), 한우불고기냉면정식 (28,000원), 한우갈비양곰탕 (25,000원), 순메밀냉면 (18,000원), 평양냉면 (14,000원)"
제주도로담,4.3,162,"서울 서대문구 연세로2마길 14 1층
(지번) 대현동 104-18",37.5578039552284,126.942290070884,02-312-9334,"미목살(600g) (60,000원), 근고기(600g) (60,000원), 김치찌개 (7,000원), 냉국수 (7,000원)"
완차이,4.1,108,"서울 서대문구 명물길 50-7 1-2층
(지번) 창천동 5-35",37.5587218717992,126.939374908656,02-392-7744,"짜오판 (9,500원), 돼지고기 쌀국수 볶음 (19,000원), 해물누룽지 탕 (57,000원), 오향장육 (40,000원), 완차이 짬뽕 (9,000원), 완차이 우동 (9,000원), 완차이 짜장 (7,000원), 탕수육 (22,000원), 아주매운홍콩홍합 (30,000원), 완차이 간짜장 (9,000원), 쟁반짜장(2인분) (20,000원)"
