이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
홍화돈,3.7,461,"서울 성동구 왕십리로4길 23-1 1층
(지번) 성수동1가 656-309",37.5469686908652,127.046356553137,02-464-7988,"숙성세트 (55,000원), 뼈구이2인 (55,000원), 꽃삼겹 (170g) (17,000원), 숙성삼겹 (170g) (17,000원), 숙성목살 (150g) (17,000원), 뼈구이 (500g) (17,000원), 뼈구이4인 (89,000원), 항정살 (150g) (18,000원), 한순남 한우된장찌개 (7,000원)"
인더매스 마장,4.3,371,"서울 성동구 마장로 270 1층
(지번) 마장동 776-1",37.5655440076255,127.039967923778,02-6084-8996,"치아바타 샌드위치 (8,900원), 스윗솔티라떼 (5,800원), 아메리카노 (4,800원), 라떼 (5,500원), 빅토리아 스콘 (5,000원), 자몽 블랙티 (6,000원), 딸기 크림 라떼 (6,000원)"
소바식당 성수점,2.9,110,"서울 성동구 연무장7가길 6 1층
(지번) 성수동2가 315-49",37.543016625796,127.054993682566,02-6339-1552,"한우사태 냉소바 (16,000원), 우니 냉소바 (16,000원), 한우양지&새우 온면 (15,000원), 성게알 덮밥 (중) (19,000원), 백명란 덮밥 (10,000원)"
바스버거 성수점,3.5,168,"서울 성동구 왕십리로8길 16 1층
(지번) 성수동1가 656-1075",37.5461570948905,127.046295736653,02-464-6674,"치즈버거 (6,700원), 바스버거 (7,800원), 핫치킨 디럭스 (8,500원), 하와이안버거 (9,800원), 와사비마요 쉬림프버거 (10,900원), 더블 바스버거 (11,300원), 더블베이컨치즈버거 (11,300원), 머쉬룸버거 (11,300원), 탐욕버거 (14,000원), 트리플 바스버거 (14,800원)"
로우키,4.4,459,"서울 성동구 연무장3길 6 1층
(지번) 성수동2가 302-16",37.5441964034721,127.051579151478,070-8824-2010,"글레이즈드 도넛(오리지널,동그리즈) (3,500원), 글레이즈드 도넛(레몬,초코) (3,700원), 크림 도넛(바닐라,얼그레이) (4,000원), 시즈널 도넛(시나몬,흑임자) (3,500원), 시즈널 도넛(티라미수,초코바나나) (4,500원), 카페라떼 (5,500원), 콜드브루 (6,000원), 아메리카노 (5,500원), 바닐라라떼 (6,000원), 카라멜라떼 (7,500원), 들깨라이스라떼(ONLY ICED) (8,000원), 짜이 밀크티 (6,000원), 딸기레몬에이드 (7,000원), 에스프레소 (5,500원), 루이보스앤베리페퍼민트 (6,000원), 얼그레이 에버 (6,000원), 리얼 발로나 초코 라떼 (7,000원), 브루잉 스페셜티 커피 (7,000원), 초코쿠키 (ONLY MONDAY) (3,500원)"
성수족발,3.3,506,"서울 성동구 아차산로7길 7 1층
(지번) 성수동2가 289-273",37.5459871942742,127.054270741555,02-464-0425,"족발 (특대) (50,000원), 족발 (대) (45,000원), 족발 (중) (40,000원)"
할머니의레시피,3.6,404,"서울 성동구 서울숲2길 44-12
(지번) 성수동1가 668-108",37.5461743475135,127.043085869776,02-467-5101,"숨뼈국 (11,000원), 버섯부추비빕밥 (10,000원), 강경젓갈쌈밥 (12,000원), 간장 돌게장 (16,000원), 쌈밥정식 (15,000원)"
고깃집왕고을,4.3,116,"서울 성동구 왕십리로24길 10-2 1층
(지번) 도선동 152-1",37.5631552255356,127.034132639355,02-2292-3399,"소한상 (66,000원), 돼지한상 (52,000원), 토시살(150g) (24,000원), 갈빗살(150g) (22,000원), 꼬릿살(150g) (11,000원), 특목살(180g) (18,000원), 오겹살(180g) (18,000원), 가브리(150g) (19,000원), 김치말이 국수 (7,000원), 김치비빔 국수 (7,000원), 엄마손 된장찌개 (6,000원), 태백 얼큰라면 (6,000원), 폭탄 계란찜 (6,000원)"
성수베이킹스튜디오,4.6,621,"서울 성동구 서울숲2길 46 지하1층
(지번) 성수동1가 668-123",37.5461965391103,127.043747525348,02-468-0789,"아몬드크루아상 (3,800원), 스콘 (2,700원), 앙버터 (4,700원), 잠봉뵈르 (5,800원), 대파베이첼 (5,300원), 소금빵 (2,700원), 파네토네 (38,000원), 프레젤 (가격정보 없음)"
소문난성수감자탕,3.0,"2,855","서울 성동구 연무장길 45 1층
(지번) 성수동2가 315-100",37.5428826481781,127.054408010395,02-465-6580,"감자탕 (소) (27,000원), 감자국식사 (12,000원)"
치카 성수,4.4,389,"서울 성동구 뚝섬로1가길 14 1층
(지번) 성수동1가 656-1002",37.542331284711,127.047173592134,02-498-3478,"구름마카롱 (3,000원), 수제 레터링케이크 (42,000원), 미니 레터링케이크 (30,000원), 아메리카노 (4,500원), 카페라떼 (6,000원)"
어메이징브루잉컴퍼니 성수브루펍,4.2,45,"서울 성동구 성수일로4길 4 1층
(지번) 성수동1가 27-12",37.5428525176827,127.049366172099,02-465-5208,"마르게리따 (21,000원), 프로슈토 루꼴라 에 부라타 (31,000원), 튀긴 가지 & 리코타 피자 (21,000원), 스파이스 미트파이 (27,000원), 풍기 (26,000원), 4가지 치즈 피자 (24,000원), 트러플 치즈 프라이 (13,000원), 칠리 콘 카르네 (15,000원), 프랭크 핫&사워 윙(버팔로윙) (19,000원), 감바스 알 아히요 (21,000원), 부라타 디 마르게리따 (26,000원), 초리조 봄바 (25,000원), 엔다이브 루꼴라 샐러드 & 리코타 치즈 (11,000원), 올드패션 프라이드 치킨(순살) (18,000원), 자이언트팬더 (9,900원), 린데만스 빼슈레제 (11,500원), 생극양조 미드나잇 (8,500원), 성수동 페일에일 (6,900원), 바로 그 고제 (6,900원), 헛맥 (6,900원), 향긋한 유자에일 (5,900원)"
고공 성수본점,3.6,91,"서울 성동구 왕십리로8길 10
(지번) 성수동1가 656-1940",37.546284764392,127.045839103881,02-6368-5050,"치마육회(120g) (22,000원), 된장찌개 (6,000원), 김치찌개 (6,000원), 씨앗주먹밥 (6,000원), 쫄냉면 (7,000원)"
카페&펍 연무장,3.5,284,"서울 성동구 연무장길 36 8층
(지번) 성수동2가 310-63",37.5428890034999,127.053314378125,,"에스프레소 (5,500원), 아메리카노 (5,500원), 라떼 (6,000원), 카바레라떼 (6,500원), 카바레크림 (7,000원), 콜드브루 (6,000원), 콜드브루라떼 (6,500원), 루이보스아몬드밀크티 (6,500원), 모리한말차라떼 (7,000원), 발로나초콜릿라떼 (7,000원)"
차이나플레인 서울숲점,3.3,177,"서울 성동구 뚝섬로1길 25
(지번) 성수동1가 656-36",37.5436380420167,127.046396018851,02-2088-8493,"짜장면 (10,000원), 삼선 짬뽕 (12,000원), 탕수육 (32,000원), 새우볶음밥 (12,000원), 잡채밥 (12,000원), 유린기 (33,000원)"
블루보틀 성수 카페,3.2,567,"서울 성동구 아차산로 7
(지번) 성수동1가 656-302",37.5481060299191,127.045641393072,1533-6906,"아메리카노 (5,600원)"
훔볼트,3.7,110,"서울 성동구 성수이로 58 P타워 지하 1층, 1, 2층
(지번) 성수동2가 325-19",37.5400995344191,127.055602663956,,"에스프레소 (HOT) (4,000원), 롱블랙 (4,000원), 카페라떼 (4,600원), 바닐라라떼 (5,200원), 스위트돌체 라떼 (5,500원)"
전봇대집,3.0,169,"서울 성동구 살곶이길 18 성동안심상가 마장청계점 3층 302호
(지번) 마장동 525-1",37.5713825413725,127.040519485291,02-2294-0875,"치마살 (300g) (40,000원), 꽃등심 (300g) (50,000원), 살치살 (300g) (60,000원), 갈비살 (300g) (50,000원), 토시살 (500g) (70,000원), 제비추리 (500g) (70,000원), 안창살 (500g) (80,000원), 모듬 (700g) (110,000원)"
제일곱창 본점,3.9,225,"서울 성동구 고산자로 281 1층
(지번) 홍익동 131-1",37.5648218822196,127.03597450819,010-8690-9792,"양깃머리(180g) (28,000원), 모둠구이(580g) (63,000원), 한우대창(250g) (29,000원), 막창구이(250g) (28,000원), 한우곱창(250g) (29,000원), 육회 (15,000원)"
대성갈비,3.2,268,"서울 성동구 상원1길 26 서울숲A타워 1층 101~103호
(지번) 성수동1가 656-591",37.546194350143,127.048432321547,02-464-3012,"소갈비(350g) (40,000원), 등심(150g) (30,000원), 차돌박이(150g) (30,000원), 갈비살(150g) (22,000원), 돼지갈비(200g) (20,000원), 삼겹살(200g) (20,000원), 목살(200g) (20,000원), 백반 (10,000원), 냉면 (5,000원)"
벱,4.2,446,"서울 성동구 성수일로4가길 2 1층
(지번) 성수동2가 321-21",37.5420814943666,127.053982764473,070-7644-4502,"양지 쌀국수 (9,500원), 차돌박이 쌀국수 (10,000원), 양지&차돌박이 쌀국수 (11,000원), 해산물 쌀국수 (13,000원), 매운 차돌박이 쌀국수 (12,000원), 매운 해산물 쌀국수 (13,000원), 소고기 볶음면 (13,000원), 해산물 볶음면 (13,000원), 분보싸오 (13,000원), 야채 볶음밥 (9,000원), 돼지고기 볶음밥 (10,000원), 해산물 볶음밥 (13,000원), 파인애플 볶음밥 (12,000원), 스프링롤 (5,000원), 짜조 (5,000원), 버팔로윙 (6,000원)"
성수동대림창고갤러리,3.1,992,"서울 성동구 성수이로 78 1층
(지번) 성수동2가 322-32",37.5416392066484,127.056647865179,0507-1390-9669,"아메리카노 (6,000원), 카페라떼 (7,000원), 카페모카 (7,500원), 아포가토 (9,500원), 아인슈패너 (7,500원), 코르타도 (7,000원), 바닐라라떼 (7,500원), 디카페인 아메리카노 (6,500원), 디카페인 카페라떼 (7,500원), 파인애플 주스 (8,000원), 오렌지 주스 (8,000원), 자두 주스 (8,000원), 오렌지에이드 (7,500원), 레몬에이드 (7,500원), 자몽에이드 (7,500원), 복숭아에이드 (7,500원), 얼그레이 (8,000원), 루이보스발란스 (8,000원), 게이샤 슈패너 (17,000원), 게이샤 모카 (17,000원)"
성수동간판없는집,4.3,247,"서울 성동구 성수일로 59-1 1층
(지번) 성수동1가 14-70",37.5459362020692,127.049974398107,010-559-2634,숙주국물닭발 단품 (0원)
야마타니우동,4.5,51,"서울 성동구 왕십리로21길 11 1층
(지번) 행당동 286-43",37.5613348419307,127.033220578514,02-2292-4677,"가께 우동 (기본우동) (7,000원), 와카메 우동 (미역우동) (8,000원), 츠키미 우동 (계란우동) (8,000원), 앙카케 타마고토지우동 (9,000원), 붓가께 우동 (8,000원), 자루 우동 (8,000원), 쇼유 우동 (8,000원), 가마타마우동 (8,000원), 카레우동 (8,000원), 냉우동 (7,000원), 온천계란 (1,000원), 감자(해쉬브라운) (1,000원), 치쿠와(어묵튀김) (1,000원), 고구마 (튀김) (1,000원), 새우 (튀김) (2,000원)"
어니언 성수,3.5,716,"서울 성동구 아차산로9길 8 1-2층
(지번) 성수동2가 277-135",,,070-4353-3238,"에스프레소(Espresso) (5,000원), 아메리카노(Americano) (5,500원), 카페라떼(Cafe latte) (6,000원), 카푸치노(Cappuccino) (6,000원), 플랫화이트(Flatwhite) (6,000원), 바닐라라떼(Vanilla latte) (7,000원), 그린라이트 (상추 스무디) (8,500원), 이 초콜릿 라떼는 최고라고 자부한다. (7,000원), 히비스커스 앤 로지스 티 (7,000원), 네 종류의 베리가 들어간 소다 (8,000원), 시그니처 밀크 티 (8,000원), 유자 허니 블랙 티 (7,000원)"
성수아구찜탕,3.6,20,"서울 성동구 왕십리로4길 10 1층
(지번) 성수동1가 656-318",37.5455780079168,127.045872166016,02-465-4346,"아구찜(소) (45,000원), 꽃게찜(소) (45,000원), 홍어탕(소) (45,000원), 복어찜(소) (45,000원), 홍어찜(소) (45,000원), 아구탕(소) (45,000원), 꽃게탕(소) (45,000원), 복지리(소) (45,000원), 아구지리(소) (45,000원), 복매운탕(소) (45,000원), 홍어삼합 (50,000원), 닭볶음탕(1마리) (45,000원), 생삼겹살(1인분)(200g) (17,000원), 아구탕(식사) (12,000원), 복지리(식사) (12,000원), 아구지리(식사) (12,000원), 복매운탕(식사) (12,000원), 제육볶음(식사) (8,000원), 동태탕(식사) (10,000원), 부대찌개(식사) (8,000원), 백반 (7,000원), 아구찜(중) (55,000원), 꽃게찜(중) (55,000원), 복어찜(중) (55,000원), 홍어찜(중) (55,000원), 아구탕(중) (55,000원), 꽃게탕(중) (55,000원), 복지리(중) (55,000원), 홍어탕(중) (55,000원), 아구지리(중) (55,000원)"
갱생,4.2,351,"서울 성동구 마조로7길 5 지하1층
(지번) 행당동 3-14",37.5606914568637,127.040654945066,0507-1403-3454,"수비드양념우대갈비(특) (53,800원), 트러플치즈감자전(대) (19,800원), 매콤토마토파스탕 (15,900원), 명란크림파스탕 (15,900원), 불제육숙주볶음 (21,800원), 점심특선 양많아 김치찌개 (2인) (15,800원), 트러플치즈감자전(중) (16,500원), 항정수육전골 (25,800원), 수비드양념우대갈비 (32,800원), 갱생하늘샤브 (21,000원)"
슈퍼말차 성수,3.8,241,"서울 성동구 서울숲6길 19 1층
(지번) 성수동1가 668-9",37.5475169632195,127.04371989351,070-4632-3882,"슈퍼말차 라떼 (5,800원), 코코넛 말차 라떼 (5,800원), 말차 에스프레소 라떼 (6,300원), 슈퍼말차 라떼 보틀 (6,800원), 플랫 화이트 (5,800원), 슈퍼보리라떼 (5,800원), 아메리카노 (5,800원), 카페라떼 (5,800원), 슈퍼말차워터 (5,300원), 슈퍼말차 플랫화이트 (5,800원), 슈퍼말차 크러쉬 (6,300원), 슈퍼보리 크러쉬 (6,300원), 코코넛 말차 크러쉬 (6,300원), 슈퍼말차 블랙 롤 (피스) (6,000원), 슈퍼말차 블랙 롤 (홀) (22,900원)"
비사벌 전주콩나물국밥,4.2,138,"서울 성동구 왕십리로6길 1-2 1층
(지번) 성수동1가 656-448",37.546281654154,127.045024127318,02-464-8704,"콩나물국밥 (10,000원)"
아키야마,4.6,250,"서울 성동구 아차산로7나길 18 1층 106호
(지번) 성수동2가 289-5",37.5477017276698,127.057460313588,02-499-1757,"아키야마모듬사시미 (38,000원), 참숯불6종모듬꼬치 (25,000원), 모찌리도후 (11,000원), 사시미고노와다 (30,000원), 해물크림짬뽕 (25,000원), 차돌박이숙주볶음 (24,000원), 생연어사시미 (29,000원), 수제오코노미야키 (25,000원), 모듬튀김 (26,000원), 오뎅나베 (23,000원), 치즈야채고로케 (19,000원), 콘치즈구이 (11,000원), 모듬사시미+세트(할인) (56,000원), 광어+연어사시미 (30,000원), 도미+광어사시미 (30,000원), 나가사키해물짬뽕 (23,000원), 김치오뎅나베 (25,000원), 스키야키 (30,000원), 해물알탕 (28,000원), 수제치킨가라게 (17,000원)"
장어구이,4.3,185,"서울 성동구 마조로 19-10 1층
(지번) 행당동 19-49",37.5597852954493,127.040476760242,02-2294-8999,"장어구이 (2인분) (30,000원), 돼지김치찌개 (소) (12,000원), 참치김치찌개 (소) (12,000원), 제육볶음 (10,000원), 고등어구이 (12,000원), 새우구이 (12,000원)"
카멜 성수점,3.4,214,"서울 성동구 성덕정19길 6 1층
(지번) 성수동2가 570-1",37.5372437584684,127.055912373351,,"Latte (5,500원), 크림컵 (4,500원), 애플파이선셋티 (6,500원), 레드빈라떼 (6,500원), 밀크티 (6,500원), 카멜 클래식 크림 (5,000원), Camel COFFEE (5,500원), AMERICANO (5,000원), VANILLA (6,000원), flat white (5,000원), Cappuccino (5,500원), SEONGSU COFFEE (4,000원), ESPRESSO (3,500원)"
누메로도스,3.9,437,"서울 성동구 상원1길 35-9 1층
(지번) 성수동1가 656-1021",37.5463666158889,127.047334332055,02-468-7943,"까르보나라 (18,000원), 아마트리치아나 (19,000원), 스콜리오오일파스타 (21,000원), 스콜리오로제파스타 (23,000원), 새우오일파스타 (19,000원), 시금치크림파스타 (18,000원), 알라노르마파스타 (19,000원), 비스큐 (20,000원), 스콜리오토마토파스타 (23,000원), 봉골레 (19,000원), 버섯오일파스타 (19,000원)"
푸줏간생고기점,4.4,123,"서울 성동구 행당로17길 24
(지번) 행당동 292-54",37.5604218763954,127.033169015402,02-2297-7361,"푸줏간스페셜 (1kg) (160,000원), 푸줏간스페셜반 (500g) (85,000원), 한우모둠 (600g) (110,000원), 한우등심 (1인분) (44,000원), 한우살치살 (1인분) (47,000원), 생삼겹살 (1인분) (19,000원), 생목살 (1인분) (19,000원), 항정살 (1인분) (19,000원), 가브리살 (1인분) (19,000원), 갈매기살 (1인분) (19,000원), 한우차돌 (1인분) (32,000원), 한우부채 (1인분) (44,000원), 차돌박이 (1인분) (21,000원), 한우육회한접시 (30,000원)"
바오 서울,3.7,"1,079","서울 성동구 연무장길 110 1층 103호
(지번) 성수동2가 275-14",37.5405524452944,127.061289960823,070-8648-2642,"클래식 바오 (6,500원), 램 바오 (6,900원), 새우 바오 (7,400원), 치킨 바오 (7,400원), 양고기 볶음면 (12,500원), 동파육 덮밥 (9,900원)"
서산 식당,4.6,17,"서울 성동구 아차산로13길 6 2층
(지번) 성수동2가 277-60",37.5436734059558,127.060789652467,02-463-3638,"점심 한식 뷔페 (카드) (6,000원), 점심 한식 뷔페 (현금) (5,000원)"
텐동식당,3.4,212,"서울 성동구 연무장5가길 20-1 1층
(지번) 성수동2가 315-29",37.5433384122801,127.054908600031,02-6339-0309,"스페셜텐동 (18,000원), 에비 텐동 (16,000원), 아나고 텐동 (14,000원), 이까 텐동 (13,000원), 치킨 가라아게동 (12,000원), 기본텐동 (10,000원), 치킨 카레라이스 (11,000원)"
인생한우,3.8,342,"서울 성동구 마장로31길 43 영지빌딩 2층
(지번) 마장동 522-2",37.5701477799402,127.038199891479,02-2292-2888,"한우 티본스테이크(100g) (16,000원), 한우갈비탕 (15,000원), 한우육회비빔밥 (12,000원), 한우사시미 (12,000원), 한우육회 (30,000원), 설원채끝(100g) (28,000원), 채끝등심(100g) (22,000원), 눈꽃등심(100g) (22,000원), 새우등심(100g) (24,000원), 꽃등심(100g) (15,000원), 안창살(100g) (32,000원), 새우살(100g) (36,000원), 토시살(100g) (28,000원), 살치살(100g) (22,000원), 치마살(100g) (22,000원)"
할아버지공장,3.2,504,"서울 성동구 성수이로7가길 9 1-2층
(지번) 성수동2가 309-133",,,02-6402-2301,"아메리카노 (6,000원), 카페라떼 (7,000원), 바닐라라떼 (8,000원), 초콜릿라떼 (8,000원), 지중해블루레몬에이드 (8,000원), 한라봉에이드 (9,000원), 로즈베리에이드 (9,000원), 라임모히또(논알코올) (10,000원)"
미테이블 성수본점,4.7,883,"서울 성동구 왕십리로8길 5 1층
(지번) 성수동1가 656-385",37.5465384293714,127.045284549478,02-461-0089,"랍스타 바질올리오 (23,900원), 채끝 스테이크(250g) (39,900원)"
몽련,2.8,397,"서울 성동구 왕십리로10길 3 1층
(지번) 성수동1가 656-1044",37.547142735723,127.045032226992,02-6953-8525,"진갈비살(150g) (32,000원), 투뿔채끝등심(150g) (45,000원), 육회(150g) (35,000원), 제주오겹살(180g) (18,000원), 제주목실(180g) (18,000원), 제주두향정살(150g) (18,000원), 꼬들꼬들 뒷덜미살(150g) (18,000원), 제주가브리살(150g) (18,000원), 몽련도끼살(450g) (48,000원), 몽련양도끼살(250g) (35,000원), 양갈비(250g) (30,000원), 제주돼지 3종세트 (51,000원)"
땅코참숯구이 본점,4.1,642,"서울 성동구 행당로17길 26 1층
(지번) 행당동 292-34",37.5606847363543,127.033029239873,02-2281-6908,"목살 (200g) (19,000원), 삼겹살 (200g) (19,000원), 갈매기살 (160g) (19,000원)"
르프리크,4.3,866,"서울 성동구 연무장5길 9-16 B103호
(지번) 성수동2가 302-8",37.5444391065296,127.052659059956,02-2054-0119,"SIGNATURE (12,800원), CHAT POTATO (7,300원), EGGPLANT (7,800원), MUSHROOM (7,800원), CHERRY TOMATO (7,800원), SMORE (4,500원), NORDIC CHICKEN (13,800원), OCTOPUS (8,800원), CINNAMON ROLL (5,500원)"
마하차이,3.9,155,"서울 성동구 뚝섬로 399 2층
(지번) 성수동2가 339-22",37.5389508213063,127.055086193668,02-468-5678,"오물렛팟타이 (12,000원), 소고기쌀국수 (10,000원), 똠얌꿍 (+면포함) (12,000원), 푸팟퐁커리덮밥 (15,000원), 카오팟 꿍 (11,000원), 팟 카파오 무쌉 (11,000원), 갈비쌀국수 (15,000원), 매운쌀국수 (11,000원), 모닝글로리 볶음 (9,000원), 쏨탐 (9,000원), 팟씨유(새우) (12,500원), 얌운센 (8,500원), 스프링롤 (6,000원), 카이텃(2조각) (6,000원)"
태양곱창 성수,4.4,190,"서울 성동구 연무장7길 8-1 1층
(지번) 성수동2가 315-31",37.543410434517,127.054644548738,0507-1384-1648,"돼지곱창전골 - 소 (35,000원), 돼지곱창전골 - 중 (40,000원), 돼지곱창전골 -대 (45,000원), 곱창국밥 (점심) (10,000원), 야채곱창 (15,000원), 곱창구이 (15,000원), 치즈 감자전 (15,000원), 콘치즈 (8,000원), 볶음밥 (4,000원)"
스타벅스 성수역점,3.7,68,"서울 성동구 성수이로 94
(지번) 성수동2가 317-20",37.5432313943084,127.056957190581,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
밀도 성수본점,3.7,153,"서울 성동구 왕십리로 96 1층
(지번) 성수동1가 656-442",37.546241343086,127.044883106422,02-497-5050,"담백식빵 (7,800원), 리치식빵 (8,400원), 마롱미니 (8,200원), 리치에감자 크림치즈 (6,600원), 큐브 커스터드 (4,200원)"
메이탄 성수점,3.2,149,"서울 성동구 왕십리로 50 메가박스스퀘어빌딩 2층
(지번) 성수동1가 656-335",37.5419000229184,127.044975552245,02-6085-1080,"동파육 (47,000원), 깐풍기 (32,000원), 유린기 (35,000원), 유산슬 (36,000원), 크림 중새우 (35,000원), 해물짬뽕밥 (11,000원), 새우볶음밥 (12,000원), 매생이해물누룽지탕 (18,000원), 메이탄짜장 (9,000원), 해물짬뽕 (11,000원), 피넛삼겹살 (38,000원), 멘보샤 (32,000원), 오향장육 (53,000원), 블랙빈 모둠해물요리 (58,000원), 해물누룽지탕 (54,000원), 홍쇼관자요리 (62,000원), 소고기안심요리 (62,000원), 어향동고 (53,000원), 오룡해삼 (68,000원), 전가복 (75,000원), 탕수육 (28,000원), 사천탕수육 (29,000원), 찹쌀탕수육 (32,000원), 깐풍육 (32,000원), 양장피 (45,000원), 칠리 중새우 (35,000원), 깐풍 중새우 (35,000원), 고추잡채＋꽃빵 (35,000원), 팔보채 (50,000원), 건강식마늘볶음밥 (11,000원)"
