이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
안동반점,4.1,233,"서울 성북구 고려대로1길 35-1
(지번) 보문동1가 53",37.5870507663948,127.018932734098,02-923-4448,"짜장면 (6,000원), 짬뽕 (7,000원), 볶음밥 (7,000원), 군만두 (5,000원), 물만두 (5,000원), 삼선우동 (13,000원), 삼선짬뽕 (13,000원), 잡채밥 (9,000원), 탕수육(소) (15,000원), 고기튀김(소) (15,000원), 잡채(소) (14,000원), 양장피(소) (22,000원), 깐풍기(소) (22,000원), 팔보채(소) (25,000원)"
국시집,3.1,60,"서울 성북구 창경궁로43길 9
(지번) 성북동1가 9",37.5884277518402,127.004304069607,02-762-1924,"국시 (보통) (11,000원), 국시 (곱빼기) (13,000원), 수육 (대) (40,000원), 수육 (소) (22,000원), 전 (대) (28,000원), 전 (소) (17,000원), 문어 (대) (35,000원), 문어 (소) (20,000원)"
성북동메밀수제비누룽지백숙,3.7,88,"서울 성북구 성북로31길 9
(지번) 성북동 281-1",37.5945850956093,126.990464229478,02-764-0707,"메밀전 (12,000원), 누룽지백숙 (56,000원), 들깨메밀수제비 (12,000원)"
카페루틴,4.2,122,"서울 성북구 보문로34가길 6 1층
(지번) 동선동3가 230",37.5917100512356,127.02012677392,02-6489-4589,"아메리카노 (4,500원), 카페라떼 (5,000원), 바닐라라떼 (5,500원), 아인슈페너 (6,000원), 아이스티 (5,000원)"
메리킹 서울북부점,4.7,108,"서울 성북구 종암로 167 동일하이빌뉴시티 상가 4층 (이마트 하월곡점 4층)
(지번) 하월곡동 230",37.6050371568783,127.030928150119,02-941-4100,"청정 소고기샤브 (20,000원), 한우 ""1＋"" 등급 소고기샤브 (25,000원), 소고기 추가（100g） (7,000원), 한우 1＋ 소고기 추가（100g） (12,000원), 모듬버섯 추가（새송이,느타리,팽이,백목이） (6,000원), 샤브야채 추가 (3,000원), 새우 추가（5마리） (10,000원), 유부 추가（10개） (1,000원), 물만두 추가（10개） (1,000원), 매콤한다대기 (1,000원), 땅콩소스 추가 (1,000원), 칼국수 추가（100g） (2,000원), 그린홍합 추가（5개） (7,500원), 육수추가（1kg） (10,000원), 콜라 (2,000원), 사이다 (2,000원)"
영순관,4.0,34,"서울 성북구 지봉로24길 19
(지번) 보문동2가 122",37.5843087873652,127.019407551204,02-926-5479,"짜장 (6,000원), 짬뽕 (7,000원), 짬뽕밥 (7,500원), 볶음밥 (7,500원), 잡채밥 (8,000원), 쟁반짜장 (8,500원), 볶음짬 (8,500원), 탕수육 (1인) (10,000원), 깐풍육 (1인) (11,000원), 유산슬 (1인) (13,000원), 잡채 (1인) (9,000원), 팔보채 (1인) (13,000원), 깐쇼새우 (1인) (13,000원), 깐풍새우 (1인) (13,000원), 김치볶음밥 (8,500원), 누룽지탕 (13,000원), 육개장 (7,500원), 간짜장 (7,500원), 우동 (7,500원)"
그레도제빵사,3.9,125,"서울 성북구 화랑로 304 1-2층
(지번) 석관동 168-23",,,070-8290-3033,"그레도 앙버터（feat.프랑스 버터 & 팥） (4,200원), 고메버터 프레첼 (3,900원), 크로아상_초코 (4,400원), 치아바타（feat. 검정 올리브 ） (3,400원), 옥수수 체다치즈 풍덩 (3,800원), 땅콩 크림빵（feat. 씹히는 각종 견과류） (3,800원), 이태리 올리브빵（feat.검정 올리브） (4,200원), 밤의한수（feat. 밤팥빵&팥） (3,800원), 베를린 샌드위치（soft） (6,500원), 이탈리안 샌드위치（soft）（feat. 치아바타） (6,900원), 계란 구름빵 (5,600원), 바질 크림치즈 베이글（feat. 오븐） (5,200원), 크로아상_플레인 (3,900원), 에그 솔트 타르트 [알레르기 정보: 밀,난황,우유] (4,600원), 식빵_통밤（feat.보늬밤） (5,800원), 식빵_데니쉬（feat. 파이반죽） (5,200원), 식빵_그레도 우유 (5,400원), 흑미쌀 식빵（feat. 찰떡&소보로） (5,200원), 치아바타 （feat.시금치） (3,600원), 깜빠뉴（feat.무화과） (4,400원), 치아바타 （feat.감자양파） (3,600원), 프랑스 정통 바게트 (4,200원), 돼지꼬리 바게트 (4,200원), 마늘 바게트（feat.의성 마늘） (4,900원), 명란 바게트 (3,900원), 연유 크림 바게트 (3,900원), 주먹 바게트 (1,200원), 영양 바게트（feat.단호박&무화과&크림치즈） (4,800원), 프렌치 카.스.테.라 （feat.쌀） (5,600원), 그레도 우유 스콘 (3,400원)"
화야,4.5,109,"서울 성북구 종암로28길 7 1,2층
(지번) 종암동 3-998",,,02-943-9285,"통갈매기살 (180g) (17,000원), 통목살 (180g) (17,000원), 삼겹살 (180g) (17,000원), 통가브리살 (180g) (17,000원), 양념돼지갈비 (250g) (17,000원), 후라이팬밥 (6,000원), 마무리 김치찌개 (5,000원), 비빔쫄면 (7,000원), 아삭냉면 (7,000원), 계란찜 (3,000원), 김치찌개(점심메뉴) (9,000원), 화야정식(점심메뉴) (10,000원)"
푸른농장정육식당,4.4,411,"서울 성북구 보문로 181 1층
(지번) 삼선동4가 333-1",37.5900615461914,127.015013055153,02-929-4816,"소한마리(1kg) (63,000원), 소반마리(500g) (34,000원), 진갈비(200g) (29,000원), 꽃살(200g) (20,000원), 갈비살(200g) (16,000원), 차돌박이(200g) (15,000원), 우삼겹(200g) (13,000원), 육회(200g) (18,000원), 육회(100g) (10,000원), 돼지한마리(1kg) (39,000원), 돼지반마리(500g) (21,000원), 생삼겹살(200g) (13,000원), 목살(200g) (13,000원), 오겹살(200g) (12,000원), 항정살(200g) (12,000원), 가브리살(200g) (12,000원)"
수아당,4.2,"4,656","서울 성북구 동소문로20가길 33 1-2층
(지번) 동선동1가 111",,,02-926-0625,"수아김밥 (5,500원), 불진미김밥 (5,500원), 치즈크래미김밥 (6,500원), 치치불김밥 (6,500원), 참치김밥 (6,500원), 갈릭베이컨소고기김밥 (8,500원), 국물떡볶이 (9,500원), 치란김밥 (6,500원), 멸치견과김밥 (5,500원), 유부김치김밥 (5,500원), 아삭채소김밥 (5,500원), 삼겹쌈김밥 (7,500원), 연어김밥 (13,500원), 두부김치유부초밥 (16,500원), 무쌈말이 (16,500원), 유부월남쌈 (16,500원), 어묵탕면 (12,500원), 곤약비빔면 (12,500원), 유부초밥 (8,500원), 페스토치킨 (8,500원), 마당김밥（전메뉴 키토김밥（다이어트）변경가능） (5,500원), 우엉김밥 (5,500원), 계란김밥 (5,500원), 베이컨치란김밥 (7,500원), 비건김밥 (5,500원), 향버섯김밥 (5,500원), 생와사비크래미김밥 (6,500원), 생와사비참치김밥 (6,500원), 할라피뇨참치 (6,500원), 김치참치김밥 (6,500원)"
금왕돈까스 본점,2.8,357,"서울 성북구 성북로 138
(지번) 성북동 256-2",37.5948315882709,126.994385116336,02-763-9366,"안심돈까스 (14,000원), 등심돈까스 (13,000원), 금왕정식 (15,000원), 함박스테이크 (13,500원), 치킨까스 (13,500원)"
포도집,3.2,149,"서울 성북구 정릉로32길 4 1층
(지번) 정릉동 132-2",37.6027858585748,127.016571258839,,"까르보나라 (디너) (16,000원), 리소토 풍기 (디너) (17,000원), 시저 샐러드 (디너) (9,000원), 채끝 등심 스테이크 (200g) (디너) (38,000원), 가지그라탕 (디너) (12,000원)"
쌍둥이수산 본점,4.4,45,"서울 성북구 보문로 195 1층
(지번) 삼선동4가 346",37.591008815784,127.013813150499,02-926-5989,"광어세꼬시 (소) (35,000원), 광어세꼬시 (중) (53,000원), 광어세꼬시 (대) (70,000원), 광어막회 (소) (35,000원), 광어막회(중) (53,000원), 광어막회(대) (70,000원), 우럭막회 (소) (37,000원), 우럭막회(중) (55,000원), 우럭막회(대) (74,000원), 물회 (28,000원), 매운탕 (5,000원), 대구탕 (8,000원), 회덮밥 (10,000원), 산우럭매운탕 (38,000원), 알탕 (8,000원)"
공푸,4.3,192,"서울 성북구 삼선교로24길 29 1층
(지번) 삼선동5가 299-10",37.588812265683,127.016109830176,070-7566-4683,"차돌박이짬뽕밥 (12,000원), 유린기미니 (12,000원), 차돌박이짬뽕 (11,000원), 짜장면/밥 (7,000원), 유린기소 (22,000원), 탕수육미니 (10,000원), 탕수육소 (18,000원)"
태조감자국,3.9,332,"서울 성북구 보문로34길 43 세학빌딩 1층
(지번) 동선동1가 49",37.5908139536716,127.017694871938,02-921-7667,"좋~다 (23,000원), 최고다 (28,000원), 무진장 (33,000원), 혹시나 (38,000원)"
밀양손칼국수집,3.3,63,"서울 성북구 동소문로26길 13 1층
(지번) 동선동3가 139",37.5939936849695,127.019713527052,02-924-7107,"반&반 (30,000원), 수육 (30,000원), 칼국수 (보통) (8,000원), 칼국수 (곱) (9,000원)"
고른햇살,4.3,261,"서울 성북구 개운사길 14 1층
(지번) 안암동5가 101-28",37.5870051810057,127.029458323825,02-953-3394,"토종순대 (6,000원), 참치마요김밥 (5,500원), 원조김밥 (4,200원), 치즈라볶이 (8,000원), 쫄면 (8,000원), 매콤제육김밥 (5,500원), 야채 김밥 (5,000원), 쌀떡볶이 (5,000원), 찹쌀순대 (5,000원), 라볶이 (7,000원), 매콤달달 순살 양념치킨 (반마리) (11,900원), 바삭바삭 순살 후라이드 (반마리) (10,900원), 고~세트(떡+토+김2+야2+서비스어묵탕) (15,800원), 른~세트(참+라+김2+야2) (17,000원), 햇~세트(참+토+라+김2) (20,700원), 살~세트(참+토+쫄+야2) (21,200원), 든든 한끼세트A (라+치+콜) (15,300원), 든든 한끼세트B (떡+치+순+콜) (19,200원), 든든 한끼세트C (참+양+콜) (14,300원), 체다치즈 김밥 (5,500원), 김치김밥 (5,500원), 치즈떡볶이 (6,000원), 찹쌀반 토종반 (6,000원), 짜계치 (5,500원), 짜장라볶이 (7,400원), 우볶이 (7,000원), 치즈우볶이 (8,000원), 물냉면 (8,000원), 비빔냉면 (8,000원), 어묵우동 (7,000원)"
성북동돼지갈비 본점,2.6,57,"서울 성북구 성북로 115
(지번) 성북동 114-2",37.5932872664881,126.996070783639,02-764-2420,"떡갈비백반 (11,000원), 아버지냉면 (8,000원), 돼지불고기백반 (11,000원), 돼지갈비백반 (12,000원), 돼지불백(특) (16,000원), 반반백반 (11,000원), 쭈꾸미정식 (11,000원), 우렁된장찌개백반 (9,000원), (1인용) 불고기+냉면 (17,000원), (1인용) 불백(1)+우렁된장찌개 (17,000원), (2인용) 불백(2)+냉면(1) (29,000원), (2인용) 불백(2)+우렁된장찌개(1) (28,000원), (3인용) 불백(3)+우렁된장찌개(1) (39,000원), (3인용) 불백(2)+쭈꾸미(1)+우렁된장찌개(1) (39,000원)"
성북동빵공장,2.4,324,"서울 성북구 대사관로 40 B동 1~3층
(지번) 성북동 330-105",37.595893623474,126.988630794544,02-762-3450,"에스프레소(HOT) (5,300원), 아메리카노 (HOT) (5,300원), 카페라떼 (HOT) (5,800원), 카푸치노(HOT) (5,800원), 바닐라라떼 (HOT) (6,500원), 카라멜라떼 (HOT) (6,500원), 아인슈페너 (HOT) (6,500원), 성북동크림라떼 (7,500원), 성북동에스프레소콘파나 (5,800원), SB피콜로 (6,000원), 에티오피아 하로 와추 (7,000원), 페루 살칸타이 (7,000원), 인도네시아 리웅구농 (7,000원)"
이름없는파스타 성신여대점,3.5,307,"서울 성북구 동소문로20다길 33 1층
(지번) 동선동1가 85-152",37.5922665066766,127.01845611533,070-8860-9171,"멘타이코 알리오올리오 세트 (13,400원), 멘타이코 까르보나라 세트 (14,800원), 나고야풍 테판나폴리탄 세트 (16,400원), 스테이키 까르보나라 골드라벨 세트 (18,400원), 블랙 날치알 쉬림프 로제 세트 (17,400원), 버터명란마요 알리오 세트 (15,000원), 까르보나라 세트 (13,700원), 멘타이코 알리오올리오 (10,400원), 멘타이코 까르보나라 (11,800원), 버터명란마요 알리오 (12,000원), 알리오올리오 (9,400원), 아라비아따 (10,400원), 까르보나라 (10,700원), 올려드린 토핑 소스와 한번 섞어서 식사하세요 :D (9,999원), [월간] 올리브 듬뿍 쉬림프토마토 세트 (16,900원), [월간] 올리브 듬뿍 쉬림프토마토 (13,900원), 레드핫포크™ 토마토파스타 세트 (15,200원), 레드핫포크™ 토마토파스타 (12,200원), 레드핫포크™ 토마토리조또 세트 (16,700원), 레드핫포크™ 토마토리조또 (13,700원), 스테이키 로제 골드라벨 세트 (18,400원), 리코타 치즈 뽀모도로 세트 (16,400원), 알리오올리오 세트 (12,400원), 아라비아따 세트 (13,400원), 멘타이코 까르보나라 리조또 세트 (15,400원), 또리쁘루 치즈 리조또 세트 (16,400원), 페퍼스테키 리조또 골드라벨 세트 (18,400원), 나고야풍 테판나폴리탄 (13,400원), 스테이키 까르보나라 골드라벨 (15,400원), 블랙 날치알 쉬림프 로제 (14,400원)"
우정초밥,4.9,304,"서울 성북구 종암로3길 31 1층
(지번) 종암동 33-14",37.5929970946678,127.034297992637,070-4320-2333,"런치 (25,000원), 디너 (35,000원), 술안주코스(심야식당) (35,000원)"
양지식당,4.3,39,"서울 성북구 고려대로 47 1층
(지번) 안암동2가 118-2",37.5865057517627,127.024792202697,02-926-4472,"묵은지 돼지찌개 (8,000원), 부대찌개 (8,000원), 부항찌개 (9,000원), 우렁 된장찌개 (8,000원), 묵은지 꽃돼지찌개 (10,000원), 설렁탕 (8,000원), 고기 추가 (10,000원), 찌개용 항정 (5,000원), 햄사리 (4,000원), 공기밥 (1,000원), 청하 (5,000원), 테라 / 카스 (4,000원), 소주 / 막걸리 (3,000원), 음료 (1,500원)"
수연산방,3.3,224,"서울 성북구 성북로26길 8 상허 이태준 가옥
(지번) 성북동 248",37.5950530725844,126.994835768281,02-764-1736,"대추차 (15,000원), 쌍화차 (13,500원), 단호박빙수 (15,500원), 단호박 범벅 (16,500원)"
두메산골 쌈밥,4.6,16,"서울 성북구 화랑로 119-9 1층
(지번) 하월곡동 10-12",37.6048249281356,127.044349209909,02-942-4629,"두메쌈밥 (12,000원), 청국장 (8,000원), 간장게장 (15,000원), 생삼겹살 (200g) (15,000원), 고등어조림 (12,000원), 갈치조림 (11,000원), 골뱅이무침 (18,000원), 오징어볶음 (18,000원), 김치찌개 (20,000원)"
채화정,4.2,103,"서울 성북구 오패산로3길 9 채화정 건물
(지번) 하월곡동 90-2062",37.6039842075461,127.036475110853,02-912-8333,"누룽지백숙 (소,1마리+죽) (53,000원), 누룽지백숙 (대,2마리+죽) (87,000원), 도토리한상 (20,000원), 도토리정식 (17,000원)"
벤베누토,,"2,204","서울 성북구 동소문로20나길 39 동선동복합빌 2층
(지번) 동선동1가 92-20",37.5927187894656,127.018552925251,0503-7150-9963,"라자냐 (26,000원), 까르보나라 파스타 (24,000원), 소 곱창 리조또 (26,000원), 뇨끼 (21,000원), 안심 스테이크 (55,000원), 마르게리따 피자 (25,000원), 볼로네제파케리 (24,000원), 소 곱창 오일 파스타 (25,000원), 해산물로제리조또 (25,000원), 포카치아빵 (11,000원), 트러플파케리파스타 (31,000원), 비스테카피자 (30,000원)"
삼청각 일화당,3.0,87,"서울 성북구 대사관로 3
(지번) 성북동 330-115",37.5972821698538,126.983526326222,02-765-3700,"에스프레소 (가격정보 없음), 아메리카노 (가격정보 없음), 카페모카 (가격정보 없음), 바닐라라떼 (가격정보 없음), 카푸치노 (가격정보 없음), 카페라떼 (가격정보 없음), 매실차 (가격정보 없음), 대추차 (가격정보 없음), 청포도에이드 (가격정보 없음), 초코라떼 (가격정보 없음), 고구마라떼 (가격정보 없음), 녹차라떼 (가격정보 없음), 팥빙수 (가격정보 없음), 라테 (가격정보 없음), 복숭아아이스티 (가격정보 없음), 아이스크림 (가격정보 없음)"
옛날중국집,3.4,264,"서울 성북구 성북로8길 8
(지번) 성북동 184-2",37.5908227672503,127.004375540476,02-764-0094,"짜장면 (6,500원), 짬뽕 (9,000원), 볶음밥 (9,500원), 쟁반짜장1인분 (11,000원), 간짜장 (9,000원), 삼선짬뽕 (12,000원), 삼선짜장 (11,000원), 탕수육중 (23,000원), 양장피중 (40,000원)"
마몽함박,4.3,33,"서울 성북구 보국문로 92 1층
(지번) 정릉동 289-50",37.6123826333933,127.00825764297,02-6083-2188,"데미그라스함박 (12,000원), 청양크림함박 (13,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원), 공기밥 (1,000원), 소시지 (2,500원)"
키나,4.7,24,"서울 성북구 선잠로 46 1-2층
(지번) 성북동 31-1",,,02-764-4580,"키나 런치 도시락 (30,000원), 키나 런치 한상 차림 (49,000원), 런치코스(평일) C (44,000원), 키나 한우 고음 코스 (58,000원), 키나 베이직 코스 (88,000원), 키나 스페셜 코스 (132,000원), 키나 샐러드 (25,000원), 키나 패스츄리 피자 (25,000원), 키나 스테이크 덮밥 (25,000원), 키나 한우 고음 (25,000원), 키나 파스타 (20,000원)"
동우설렁탕 본점,4.2,85,"서울 성북구 개운사길 45 1층
(지번) 안암동5가 15-25",37.5883895659037,127.029055907998,02-926-5243,"설렁탕 (10,000원), 접시수육 (1인기준) (14,000원), 수육(소) (31,000원), 수육(대) (41,000원)"
팔백집 본점,3.8,472,"서울 성북구 보문로30길 46 1층
(지번) 동선동2가 172",37.5894914095515,127.019821035406,0507-1339-0032,"돼지쫄갈비(1인) 300g (17,000원), 매운불고기(국내산)1人300g (15,000원), (하루한정판매) 쭈꾸미접시 150g (10,000원), 불고기백반 (9,000원), 매운불고기백반 (9,000원), 콩나물 해장국 (7,000원), 시래기밥 (7,000원), 청국장 고기 주문 시 (5,000원), 사리 고기 주문 시 (2,000원), 누룽지 고기 주문 시 (3,000원), 김부각 고기 주문 시 (3,000원), 볶음밥 고기 주문 시 (2,000원), 갈비600g(포장) (28,000원), 매운불고기600g(포장) (25,000원), 콩나물해장국3인(포장,비조리) (15,000원), 시래기밥3인(포장) (15,000원)"
와라와라양꼬치앤훠궈,4.0,88,"서울 성북구 동소문로20나길 32 2층
(지번) 동선동1가 85-77",37.5923972536989,127.018372244716,02-928-9896,"양꼬치 무한리필 (24,900원), 양꼬치 무한리필(초등) (15,900원), 양꼬치 무한리필(어린이) (9,900원), 훠궈 무한리필 (19,900원), 훠궈 무한리필(초등) (13,900원), 훠궈 무한리필(어린이) (7,900원)"
미스터국밥,4.2,40,"서울 성북구 고려대로 102 2층
(지번) 안암동5가 94-2",37.5861506714034,127.030553049203,02-928-9938,"얼큰해장국밥 (12,000원), 뼈해장국 (13,000원), 보쌈정식 (13,000원), 고기국밥 (11,000원), 순대국밥 (12,000원), 소고기국밥 (13,000원), 소곱창국밥 (15,000원), 선지해장국밥 (12,000원), 삼계탕 (17,000원), 감자탕 (29,000원), 사골만두국밥 (12,000원), 삼총사 (3,500원), 공기밥 (1,000원), 보쌈 (24,000원), 술국 (21,000원), 소곱창전골 (29,000원), 갈비만두 (7,000원), 편육（머리고기） (8,000원), 코카콜라500ml (2,000원), 코카콜라제로500ml (2,000원), 칠성사이다500ml (2,000원), 칠성사이다제로500ml (2,000원)"
갈비명가이상 길음신관,2.6,79,"서울 성북구 정릉로 395
(지번) 하월곡동 221",37.6038909900353,127.025746865354,02-919-8000,"한우모둠 450g (169,000원), 이상 눈꽃양념갈비 (300g/2대) (50,000원), 이상 눈꽃생갈비 (250g/2대) (56,000원), 이동갈비 (300g/4대) (41,000원), 한돈 왕본구이 (300g/1대) (27,000원), 갈비탕 (19,000원), 설렁탕 (12,000원)"
스타벅스 안암역점,4.2,17,"서울 성북구 고려대로 102-2
(지번) 안암동5가 92",37.5861091702702,127.030766564708,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
오샬,4.5,115,"서울 성북구 고려대로24길 6 3층
(지번) 안암동5가 146-5",37.5859712626691,127.02921256961,,"VEGETABLE KORMA SET（야채커리 도시락세트） (14,000원), CHICKEN MAKHANI SET（치킨마크니 커리 도시락세트） (14,000원), TIKKA MASALA SET（치킨 티카마샬라커리 도시락세트） (14,000원), BEEF BALTI SET（쇠고기커리 도시락세트） (15,000원), BEEF CHILLI VINDALOO SET（매운 쇠고기커리 도시락세트） (15,000원), LAMB CHILLI KADAI SET（양고기 칠리커리 도시락세트） (15,500원), PALAK PANEER SET（시금치 치즈커리 도시락세트） (14,000원), LAMB KORMA SET（양고기 크림꼬르마 도시락세트） (16,000원), SHRIMPS CHILLI SET（새우칠리커리 도시락세트） (15,000원), SHRIMPS KORMA SET（새우 크림꼬르마 도시락세트） (15,000원), FRESH GREEN SALAD（그린 샐러드） (9,000원), TANDOORI CHICKEN SALAD（탄두리치킨 샐러드） (12,000원), TANDOORI CHICKEN（탄두리치킨） (12,000원), CHICKEN TIKKA（치킨티카） (12,000원), LAMB SHASLICK（양고기 샤슬릭） (21,000원), SPECIAL TANDOORI BBQ（스페셜 모듬탄두리） (21,000원), CORIANDER（고수토핑 추가） (500원), HONEY（난 찍어먹는 꿀 추가） (500원), DEVILS CHILI SAUCE（매운 커리 원하실때 추가） (500원), ADD RICE（강황밥 추가） (1,500원), GARLIC NOODLE（커리 비벼먹는 누들 추가） (3,000원), INDIAN RICE（인도쌀밥 추가） (2,500원), 탄두리 치킨 볶음밥（CHICKEN BIRIYANI） (12,000원), 양고기 바베큐 볶음밥（LAMB BIRIYANI） (13,000원), 쇠고기 바베큐 볶음밥（BEEF BIRIYANI） (13,000원), 구운 야채 볶음밥（VEGETAABLE BIRIYANI） (12,000원), 그릴새우 볶음밥（SHRIMPS BIRIYANI） (13,000원), PLAIN NAAN（기본 난） (2,000원), BUTTER NAAN（버터 난） (2,500원), GARLIC NAAN（마늘 난） (2,500원)"
