이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
하누소 창동본점,2.6,182,"서울 도봉구 노해로 327 5층
(지번) 창동 337-1",37.6515058543634,127.04480620796,02-900-9800,"한우우마카세 (78,000원), 명품갈비탕 (17,000원), 함흥냉면 (12,000원), 어복쟁반(大) (80,000원), 하누소 정찬 A (45,000원), 하누소갈비탕 (16,000원), 한우양념갈비 (53,000원), 한우등심반상(런치) (35,000원), 한우갈비살반상(런치) (35,000원), 한우육회비빔밥 (16,000원), 명품갈비찜 大(3~4인) (63,000원), 한우504등심 (47,000원), 한우안심 (49,000원), 한우안창살 (58,000원), 일품양념갈비 (39,000원), 한우트러플육회 (30,000원), 한우불고기(1인분) (25,000원), 한돈수제양념갈비 (23,000원), 시그니처 혼례정찬 (88,000원), 하누소 정찬C 100(상견례상) (100,000원)"
쌍문동판다쓰,4.1,93,"서울 도봉구 우이천로24길 49 1층
(지번) 쌍문동 395-6",37.6455795643853,127.03168905912,02-6052-1578,"멘보샤 (19,000원), 칠리새우 (19,000원), 깐풍기 (19,000원), 유린기 (20,000원), 누룽지탕 (24,000원)"
도봉산양고기,3.3,225,"서울 도봉구 도봉로191길 99-6
(지번) 도봉동 343-2",37.6899207996554,127.041739436159,02-3492-3324,"삼각갈비 (1인분) (28,000원), 등갈비 (1인분) (20,000원), 갈비살 (1인분) (17,000원), 보양전골 (중) (40,000원)"
쭈꾸미킹 쌍문점,2.7,48,"서울 도봉구 도봉로 425 1층
(지번) 쌍문동 103-66",37.6441890107269,127.031596122485,02-900-7191,"쭈꾸미 볶음 (1인) (12,000원), 코다리조림 (1인) (12,000원), 철판쭈꾸미 (1인) (14,000원), 철판삼겹쭈꾸미 (1인) (15,000원), 쭈꾸미피자 세트1 (1인) (14,000원), 쭈꾸미피자 세트2 (1인) (16,000원), 철판쭈꾸미피자 세트3 (1인) (16,000원), 철판쭈꾸미피자 세트4 (1인) (18,000원), 철판삼겹쭈꾸미피자 세트5 (1인) (17,000원), 철판삼겹쭈꾸미피자 세트6 (1인) (19,000원)"
도봉산두부,4.2,137,"서울 도봉구 도봉산길 65-5
(지번) 도봉동 411-1",37.6863376610478,127.03785954086,02-956-1999,"포두부삼합 (32,000원), 두부보쌈 (30,000원), 두부김치 (18,000원), 파전 (18,000원), 보쌈정식 (12,000원), 옛두부전골(2~3인) (25,000원), 옛두부전골(3~4인) (30,000원), 포두부삼합 세트 (42,000원), 두부보쌈 세트 (40,000원), 두부김치 세트 (28,000원), 순두부찌개 (7,000원), 하얀순두부 (7,000원), 두부찌개 (7,000원), 청국장 (7,000원), 새우젓찌개 (7,000원)"
사누끼,3.5,46,"서울 도봉구 노해로63다길 14
(지번) 창동 135-12",37.6535188125168,127.046481297054,02-998-9605,"모듬까스 (10,500원), 로스 (등심) 까스 (7,500원), 히레 (안심) 까스 (8,000원), 치킨까스 (7,500원), 치즈돈까스 (12,000원), 생선까스 (8,500원), 가쓰오우동 (5,000원), 회덮밥 (7,000원)"
삼돌멸치쌈밥,4.0,"3,554","서울 도봉구 도봉산4나길 6-10 1층
(지번) 도봉동 281",37.6877997090617,127.042773580288,02-955-0701,"멸치쌈밥정식 (22,000원), 술상세트 (40,000원), 굴구이정식 (28,000원), 매생이굴국밥 (16,000원), 영양굴밥 (16,000원), 삼겹살 + 깍뚝목살 + 한우차돌박이 세트 (57,000원), 상위 1% 삼겹살 (180g) (17,000원), 명품깍뚝목살 (180g) (17,000원), 한우차돌박이 (150g) (25,000원)"
이퓨레,4.6,181,"서울 도봉구 도봉로169나길 40
(지번) 도봉동 597-20",37.6779396581031,127.04355905248,010-2316-4658,"갈릭 알리오 올리오 (7,900원), 두부 해산물 토마토 파스타 (8,900원), 두부 해산물 토마토 리조또 (9,400원), 새우 필라프 (8,800원), 그린 샐러드-작은것 (3,000원)"
마쯔무라돈까스 본점,4.3,196,"서울 도봉구 노해로63길 84 지하1층
(지번) 창동 74-25",37.6527642013214,127.04657828265,02-991-9801,"아이들돈까스 (9,000원), 레이디돈까스 (9,000원), 치킨까스 (9,000원), 생선까스 (11,000원), 치즈돈까스 (12,000원)"
황금정원,3.0,214,"서울 도봉구 방학로 312
(지번) 방학동 598-1",37.6628890997903,127.01773656048,02-954-8881,"제육쌈밥정식(1인) (20,000원), 낙지쌈밥정식(1인) (22,000원), 소불고기쌈밥정식(1인) (26,000원), 토종 한방닭백숙 (예약시) (65,000원), 토종 한방오리백숙 (예약시) (70,000원), 제육불고기 (42,000원), 낙지볶음 (46,000원), 소불고기 (54,000원)"
태림산채정식,3.8,59,"서울 도봉구 노해로60길 32 1층
(지번) 쌍문동 141-3",37.6499814152431,127.034246899809,02-998-5468,"태림특 정식 (1인분) (25,000원), 산채정식 (1인분) (15,000원), 더덕구이 (2인분) (20,000원), 소불고기정식 (1인분) (15,000원), 특선비빔밥 (12,000원)"
수정궁,3.7,86,"서울 도봉구 방학로 173
(지번) 방학동 669-3",37.6621011753407,127.032918739715,02-3491-0440,"쇠고기튀김 (25,000원), 돼지고기튀김 (21,000원), 오향장육 (소) (21,000원), 오리알 (6,000원), 군만두 (7,000원), 물만두 (7,000원)"
화통소금구이,4.4,107,"서울 도봉구 노해로67길 2 한국빌딩 1층 103호
(지번) 창동 9",37.6524302359464,127.050028339319,02-904-3392,"소금구이 (17,000원), 생삼겹살 (17,000원), 가브리살 (17,000원), 생갈비 (17,000원), 항정살 (18,000원), 전복추가(6미) (17,000원), 껍데기 (12,000원), 김치찌개 (8,000원), 비빔냉면 (7,000원), 물냉면 (7,000원), 된장찌개 추가 (3,000원)"
향원,4.3,24,"서울 도봉구 덕릉로59길 62 1층
(지번) 창동 596-19",37.6416824927055,127.03652027445,02-994-5350,"짜장 (2,000원), 찹쌀탕수육(소) (18,000원), 짬뽕 (4,000원), 간짜장 (4,000원), 탕수육(미니) (6,000원), 군만두 (4,000원), 고추잡채밥 (7,000원), 마파두부밥 (6,000원), 제육덮밥 (6,000원), 볶음밥 (5,000원), 삼선짬뽕 (8,000원), 양장피 (소) (22,000원), 삼선볶음밥 (7,000원), 짬뽕밥 (5,000원), 팔보채 (소) (22,000원), 쟁반볶음짬뽕 (8,000원), 콩국수 (7,000원), 잡탕밥 (10,000원), 누룽지탕 (13,000원), 물냉면 (7,000원)"
카페오븐,4.2,53,"서울 도봉구 해등로16길 12 현대아파트상가동 2층 201호
(지번) 창동 813",37.6562348415638,127.040572917949,02-3141-0089,"밀크팥빙수 (7,500원), 레어치즈케이크 (5,000원), 아다지오치즈케익 (5,000원), 아메리카노 (3,900원), 카페라떼 (4,400원)"
제일곱창,4.0,38,"서울 도봉구 노해로65길 7-18 동방프라자 2층
(지번) 창동 333",37.6516955126524,127.045508674643,02-995-2790,"혼합곱창 (39,000원), 막창구이 (39,000원), 곱창전골(대) (39,000원), 닭도리탕 (28,000원)"
경복궁 창동점,3.1,80,"서울 도봉구 도봉로 610 3-4층
(지번) 창동 750",,,02-992-6777,"한우안심샤토브리앙코스 (110,000원), 숯불갈비살한정식 (34,000원), 영양갈비찜한정식 (40,000원), 상견례한정식 (78,000원), 갈비탕 (16,000원), 차돌된장찌개 (17,000원), 돌솥비빔밥 (17,000원), 육개장 (17,000원), 한우정식 (1인분) (41,000원), 양념갈비정식 (1인분) (57,000원), 생갈비정식 (1인분) (57,000원), 한우생불고기정식 (1인분) (33,000원), 보리굴비정식 (1인분) (38,000원), 경복궁한정식 (1인분) (49,000원), 한우1++국수전골 (36,000원), 한우안심코스 (1인분) (100,000원), 일품한정식 (68,000원), 프리미엄한정식 (85,000원), 광양식한우구이코스 (75,000원), 한우꽃살코스 (100,000원)"
짱나라해장국,4.3,7,"서울 도봉구 방학로6길 20 1층
(지번) 방학동 690",37.6639437453784,127.037248720186,02-956-0664,"선지해장국 (5,000원), 양품비빔밥 (5,000원), 떡만두국 (5,000원), 김치찌개 (6,000원), 육개장 (5,600원), 순대국 (6,000원), 뼈다귀해장국 (6,000원), 설렁탕 (6,000원), 감자탕(소) (27,000원), 술국 (12,000원), 사리 (1,000원), 볶음밥 (1,000원), 뼈추가 (8,000원), 감자탕(대) (32,000원), 소주 (3,000원), 막걸리 (3,000원), 맥주 (4,000원), 청하 (4,000원), 음료 (1,500원)"
묵은지사랑,4.1,36,"서울 도봉구 도봉로164길 38
(지번) 도봉동 625-13",37.6753418149619,127.046749843054,02-954-5264,"남도정식 (20,000원), 간장전복정식 (12,000원), 묵은지김치찌개 (8,000원), 매생이탕 (8,000원), 꽃게탕(중) (30,000원)"
영즉석 떡볶이,3.8,80,"서울 도봉구 도봉로109길 35-26 1층
(지번) 쌍문동 395-2",37.6458889637361,127.031683411732,02-990-6128,"즉석 떡볶이 (1인분) (4,000원), 순대볶음 (5,000원)"
섭생정식 창동본점,3.5,"1,061","서울 도봉구 노해로 341 신원리베르텔 1층 101호
(지번) 창동 338",37.6514452431588,127.045912956978,02-999-7877,"（입맛찾아주는） 벌교여수 꼬막비빔밥 (13,900원), （매장판매1등）전복&돌문어 비빔밥 (17,900원), （사장추천）건강을 통채로 담은 민물장어 한마리 비빔밥 (28,900원), （매장만족도1위）특품성게알 비빔밥 (29,900원), （1인） 영주사과 전복해산물 물회(사과물회육수) (24,000원), （BEST）간장게장 3인분（꼬막비빔밥만큼팔리는짜지않는게장） (10,000원), 산낙지 탕탕이（싱싱한 산낙지가 2마리나~） (25,000원), 어린이 꼬막비빔밥 (8,900원), （매장사이드메뉴1위）낙지 한마리 해물파전 (18,000원), (비조리) 바다를 담은 산해진미 돌문어 해물탕3인 (89,000원), (비조리) 시원한 산낙지 연포탕세트（2~3인） (79,000원), （BEST）간장게장 1인분（꼬막비빔밥만큼팔리는짜지않는게장） (4,000원), （가성비최고） 특품올리브돈까스 (9,900원), 공기밥 (1,000원), 가슴속까지 시원한 코카콜라 350mL (2,500원), 가슴속까지 시원한 사이다 350mL (2,500원), 처음처럼 (2,900원), 참이슬 후레쉬 (2,900원), 진로이즈백 (2,900원), 청하 (3,900원), 새로 (2,900원), 일품진로 (25,000원)"
감포면옥,4.4,45,"서울 도봉구 노해로 243
(지번) 쌍문동 85-5",37.6514486579771,127.035192879704,02-992-5202,"냉면 (9,000원), 소냉면 (4,000원), A+ 생등심 (100g) (32,000원), 소갈비꽃살 (100g) (22,666원), 소왕갈비 (100g) (11,333원), 옛날불고기 (100g) (6,800원), 돼지왕갈비 (100g) (6,333원), 돼지갈비 (100g) (7,200원), 삼겹살 (100g) (9,000원), 곱창전골 (중) (50,000원), 갈비탕 (14,000원), 우거지탕 (9,000원)"
글림 쌍문점,3.6,9,"서울 도봉구 도봉로118길 6-8 1,2층
(지번) 창동 659-16",37.6487785558177,127.035322385053,02-6015-8515,"캔디케인feat.스트로베리 (7,000원), 설중화 (6,500원), 고기리 Cold Brew Latte(Only Iced) (6,000원), 싱글오리진아메리카노 (5,500원), 콜드브루(Only Iced) (5,500원), 에스프레소(Only Hot) (4,500원), 아메리카노 (4,500원), 카페라떼 (5,000원), 플렛화이트(Only Hot) (5,500원)"
즐거운술상,3.6,104,"서울 도봉구 노해로 341 신원리베르텔 1층 117호
(지번) 창동 338",37.6514452431588,127.045912956978,,"1인 코스 (50,000원)"
채랑,4.0,22,"서울 도봉구 도봉로 465 1층
(지번) 쌍문동 96-27",37.6474449757722,127.033589540733,02-900-4001,"1인 등심 샤브 (18,000원), 등심스페셜 샤브샤브 (18,000원), 등심 샤브샤브 (15,000원), 한우스페셜 샤브샤브 (22,000원), 해물스페셜 샤브샤브 (23,000원), 모듬 샤브샤브 (26,000원), 버섯 육개장 (9,000원), 점심특선 소고기 샤브 (12,500원), 점심특선 한우 샤브 (17,000원), 해물파전 (17,000원), 등심 (140g) (9,000원), 등심스페셜 (170g) (11,000원), 한우 (110g) (15,000원)"
동적깡통구이 쌍문본점,,81,"서울 도봉구 도봉로109길 30 1층
(지번) 쌍문동 100-35",37.6470564588623,127.031681641411,0507-1470-9038,"서비스 청국장 / 김치콩나물국 (0원), 소주 & 맥주 (3,000원), 소갈비살 한판 (양념/생/반반) (42,000원), 꽃갈비 한판 (양념/생/반반) (48,000원), 소갈비살 + 꽃갈비 = 한판 (45,000원), 돼지 숯불 구이 1인분 300g (12,000원), 숯불 삼겹살 1인분 200g (12,000원), 꼬불살 한판 (소금/양념/반반) (24,000원), 비빔공기밥 (3,000원), 물냉면/비빔냉면 (7,000원), 삼겹살 정식 (10,000원), 제육볶음 정식 (10,000원), 돼지 불백 정식 (10,000원), 돼지 불백 냉면 정식 (10,000원), 한우 육회 비빔밥 정식 (10,000원), 한우 육회 (고추장/간장) 150g (20,000원), 한우 육회 비빔밥 (10,000원), 청국장 백반 (5,000원), 돼지 김치찌개 (9,000원)"
금강산감자탕,3.9,32,"서울 도봉구 도봉로 669
(지번) 방학동 680-7",37.6643162151208,127.042312187739,02-3491-5401,"감자탕 (32,000원), 공기밥 (1,000원), 셀프김주먹밥 (3,000원), 셀프볶음밥 (3,000원), 콜라 355mL (2,000원), 스프라이트 355mL (2,000원), 환타 355mL (2,000원)"
옛골토성 도봉산점,2.9,28,"서울 도봉구 도봉산4나길 43
(지번) 도봉동 288-1",37.6888319871843,127.044641471529,,메뉴 없음
스시린,3.8,110,"서울 도봉구 도봉로150길 43 1층
(지번) 방학동 716-5",37.6662934478885,127.045847069683,02-956-5454,"특선 초밥 (17,000원), 1인 혼술모듬사시미 (19,000원), 연어초밥 (19,000원), 오늘의 초밥 (14,000원), 스페셜 초밥 (20,000원), 광어초밥 (19,000원), [가성비 갑] 2인 셋트 (39,000원), 회덮밥 (12,000원), 장어덮밥 (20,000원), 간사이우동 (7,000원), 새우튀김우동 (10,000원), 가리비초밥 (16,000원), 초새우 초밥 (15,000원), 새우 3종 셋트 (17,000원), 새우 4종 셋트 (17,000원), 새우 5종 셋트 (17,500원), 생선 갈릭스테이크 초밥 (17,000원), 간장새우 초밥 (18,000원), 생새우 갈릭 불초밥 (18,000원), 연어 3종 셋트 (19,000원), 연어 4종 셋트 (19,000원), 광어+연어 반반 (19,000원), 광어＋생선 갈릭 스테이크 초밥 (18,000원), 연어＋생선 갈릭 스테이크 초밥 (18,000원), 장어초밥 (20,000원), 모듬 불초밥 (20,000원), 1인 혼술 연어사시미 (20,000원), 1인 혼술 광어사시미 (22,000원), 회무침 大(대) (8,000원), 계란 2pcs (2,000원)"
산과산사이커피로드,4.8,10,"서울 도봉구 도봉로180가길 96 4층 402호
(지번) 도봉동 44-5",37.6878005406052,127.046526492396,070-4177-8197,"아메리카노 (3,300원), 카페라떼 (3,800원), 카페모카 (4,300원), 핸드드립 (5,000원), 카라멜 프라페 (4,800원)"
홍방원,,79,"서울 도봉구 도봉로169나길 47 1층
(지번) 도봉동 596-2",37.677534012863,127.043868397499,02-954-0719,"짜장면 (5,500원), 짬뽕 (6,000원), 우동 (6,000원), 간짜장 (6,000원), 삼선짜장 (9,000원), 삼선짬뽕 (9,000원), 삼선우동 (9,000원), 볶음밥 (6,000원), 짜장밥 (6,000원), 짬뽕밥 (6,000원), 잡채밥 (7,000원), 잡탕밥 (12,000원), 삼선볶음밥 (10,000원), 탕수육 (15,000원), 잡채 (15,000원), 고추잡채 (23,000원), 양장피 (33,000원), 팔보채 (33,000원), 류산슬 (33,000원), 깐풍기 (28,000원)"
살살녹소 방학점,4.0,318,"서울 도봉구 도봉로 663-8 1층
(지번) 방학동 680-14",37.6638459025185,127.041808361271,010-5080-4465,"스페셜메뉴 (800g) (160,000원), 세트메뉴 (1,200g) (120,000원), 꽃갈비 (반판 400g) (48,000원), 소생갈비살 (반판 400g) (45,000원), 흑돼지 (반판 400g) (38,000원), 한우등심 (300g) (76,000원), 한우육회 (180g) (27,000원), 눈꽃살 (소) (71,000원), 안창살 (400g) (72,000원)"
트라토리아진,4.5,16,"서울 도봉구 도봉로110길 39-16 1층
(지번) 창동 651-64",37.6465165041912,127.035762435044,02-6052-0529,"해산물토마토리조또 (13,000원), 베이컨김치리조또 (9,500원), 꽃게로제파스타 (9,000원), 새우할라피뇨로제 (10,500원), 새우날치알파스타 (12,000원), 까르보나라 (10,500원), 갈릭베이컨파스타 (10,500원), 아라비아따 (11,000원), 새우알리오파스타 (9,000원), 해산물토마토파스타 (12,000원), 해산물크림파스타 (12,000원), 해산물크림리조또 (13,000원)"
사이코우스시 쌍문점,3.0,37,"서울 도봉구 해등로 184 1층
(지번) 쌍문동 45-8",37.6579277065655,127.036400395433,02-999-4298,"석화 10p (17,000원), 대방어사시미 (69,000원), 대방어초밥 2p (6,000원), 대방어뱃살초밥 10p (35,000원)"
창골생삼겹살 본점,4.3,4,"서울 도봉구 도봉로 588 1층 1호
(지번) 창동 731-55",37.657050480671,127.040104413029,02-997-6253,"생삼겹살(1인분) (14,000원), 생목살(1인분) (13,000원), 김치찌개 (7,000원), 우렁된장찌개 (7,000원), 냉면 (4,000원)"
비스트로슬로우,4.2,46,"서울 도봉구 방학로 169 2층
(지번) 방학동 670-2",37.6621584299644,127.033409166237,,"샐러드 피자 (R) (14,000원), 고르곤졸라 피자 (9,000원), 새우 빠네 (15,500원), 새우 스파게티 (13,500원), 새우 리조또 (13,500원)"
삼성숯불갈비,3.3,45,"서울 도봉구 도당로 36 1층
(지번) 방학동 263-75",37.6612887857871,127.035020837016,02-3491-2685,"돼지갈비 (350g) (20,000원), 메밀 물냉면 (8,000원), 메밀 비빔냉면 (8,000원)"
카페도영,3.1,71,"서울 도봉구 도봉산길 65-5 라동 지하1층, 1층
(지번) 도봉동 411-1",37.6863376610478,127.03785954086,0507-1367-7437,"아메리카노 (4,900원), 카페라떼 (5,500원), 카푸치노 (5,500원), 카페모카 (6,000원), 바닐라라떼 (6,000원), 아인슈페너 (6,500원), 시나몬라떼 (6,500원), 밤라떼 (6,500원), 녹차라떼 (6,500원), 초코라떼 (6,500원), 고구마라떼 (6,500원), 미숫가루라떼 (6,500원), 레몬에이드 (6,500원), 자몽에이드 (6,500원), 유자에이드 (6,500원), 모과에이드 (6,500원), 오미자에이드 (6,500원), 청포도에이드 (6,500원), 사과아이스티 (6,000원), 석류아이스티 (6,000원), 복숭아아이스티 (6,000원), 유자차 (6,000원), 자몽차 (6,000원), 레몬차 (6,000원), 모과차 (6,000원), 생강차 (6,000원), 오미자차 (6,000원), 캐모마일 (6,000원), 페퍼민트 (6,000원), 얼그레이 (6,000원), 히비스커스 (6,000원), 유자민트티 (6,500원), 유자애플티 (6,500원), 딸기스무디 (7,000원), 망고스무디 (7,000원), 홍시스무디 (7,000원), 코코넛스무디 (7,000원), 요거트스무디 (7,000원), 블루베리스무디 (7,000원), 딸기주스 (7,000원), 딸기에이드 (7,000원), 딸기라떼 (7,000원)"
로로옴,4.5,158,"서울 도봉구 도봉로152가길 152
(지번) 도봉동 92-71",37.6763216810447,127.045232044909,02-6091-8800,"아메리카노 (4,500원), 라떼 (5,000원), 모카 라떼 (5,500원), 바닐라 라떼 (5,500원), 연유 라떼 (5,500원), 콜드브루 (5,000원), 콜드브루 라떼 (5,500원), 디카페인 콜드브루 (5,000원), 디카페인 콜드브루 라떼 (5,500원), 리얼 초콜릿 (6,000원), 한라봉 에이드 (6,000원), 히비스커스 자두 아이스티 (6,000원), 브라우니 (4,800원), 초코 테린느 (6,800원), 치즈 테린느 (6,800원), 얼그레이 밀크티 (6,000원), 솔티버터 크림라떼 (6,000원)"
명륜진사갈비 서울도봉산점,3.2,71,"서울 도봉구 도봉산길 10 2층
(지번) 도봉동 275-1",37.6876376557175,127.044868410476,02-952-0022,"숯불돼지갈비 (가격정보 없음), 후려페퍼 스테이크 (가격정보 없음), 통삼겹살 (가격정보 없음), 생등갈비(프렌치렉) (가격정보 없음), 목살 (가격정보 없음), 숯불닭갈비 (가격정보 없음), 벌집껍데기 (가격정보 없음), 소갈비살 (가격정보 없음), 물냉면 (가격정보 없음), 비빔냉면 (가격정보 없음), 계란찜 (가격정보 없음), 된장찌개 (가격정보 없음), 김치찌개 (가격정보 없음)"
영수네감자국 본점,4.2,67,"서울 도봉구 도봉로181길 86 1층
(지번) 도봉동 572",37.6856199768027,127.041760833805,02-955-3917,"감자국 (특대) (50,000원), 감자탕 (대) (45,000원), 감자국 (중) (40,000원), 감자국 (소) (28,000원), 닭도리탕 (28,000원)"
함스브로트과자점,4.0,92,"서울 도봉구 도봉로 483 1층
(지번) 쌍문동 88-106",37.6489391638953,127.034535261333,02-996-4488,"치즈르방 (6,000원), 먹물 파니니 (6,000원), 꽃다발 케이크 (35,000원), 마늘빵 (6,500원), 호두양파베이글 (5,500원)"
복진해물잔치마당,4.1,29,"서울 도봉구 방학로11길 101
(지번) 쌍문동 206-10",37.6583787141614,127.034377912242,02-900-4567,"해물칼국수 (8,000원), 해물수제비 (8,000원), 산낙지연포탕 (소) (65,000원), 산낙지연포탕 (중) (75,000원), 산낙지연포탕 (대) (85,000원), 해물찜 (소) (65,000원), 해물찜 (중) (75,000원), 해물찜 (대) (85,000원), 해물탕 (소) (65,000원), 해물탕 (중) (75,000원), 해물탕 (대) (85,000원), 아구찜 (소) (53,000원), 아구찜 (중) (61,000원), 아구찜 (대) (69,000원), 매생이칼국수 (10,000원), 매생이수제비 (10,000원), 매생이탕 (13,000원), 보리밥 (9,000원), 왕만두 (8,000원), 섞어찜 (85,000원), 산낙지 (변동가격)"
