이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
비파티세리 공덕점,4.2,405,"서울 마포구 마포대로14길 4 1층
(지번) 공덕동 105-67",37.5486318586119,126.955078795416,02-702-1220,"퀸아망 클래식 (Kouign Amann Classic) (4,800원), 퀸아망 플레이버 (Kouign Amann Flavor) (5,500원), 크로아상 (Croissant) (3,500원), 클럽 샌드위치 (Club Sandwich) (10,000원), A.L.T샌드위치 (A.L.T Sandwich) (10,000원), 그릴드 머쉬룸+토마토 수프 (Grilled Mushroom+Tomato Soup) (12,000원), 그릴드 햄&치즈+토마토 수프 (Grilled Ham&Cheese+Tomato Soup) (12,500원), 아메리카노 (Americano) (5,500원), 라떼 (Latte) (6,000원)"
커피리브레 연남점,3.9,207,"서울 마포구 성미산로32길 20-5 1,2층
(지번) 연남동 239-34",37.5636435058861,126.923730236588,02-334-0615,"필터 커피 (변동가격), 아메리카노 (5,000원), 콜드브루 커피 / 라테 (변동가격), 저탄산 사과주스 (6,500원), 마로끼노 (6,500원), 카페 그라니타 (7,000원), 아포가토 (7,000원), 프룻티 (7,000원), 까망귤 (7,000원), 하양귤 (7,500원), 브릭 토스트 (8,500원), 아이미슈 (9,000원), 원두 (변동가격), 에스프레소 (5,000원), 카페 라떼 (5,500원), 밀크티 (7,000원), 진저 라테 (6,500원), 핫 / 아이스 초콜릿 (6,500원), 바닐라빈 라떼 (6,500원), 오트 라떼 (6,500원)"
포가,4.3,77,"서울 마포구 동교로46길 24-4 2층
(지번) 연남동 390-21",37.5620091934239,126.925859408365,,"해파리냉채 (9,000원), 마파두부 (20,000원), 군만두 (9,000원), 산동식마늘쫑면 (9,000원), 차돌짬뽕 (12,000원), 새우볶음밥 (8,000원), 능이차돌백짬뽕 (15,000원), 깐풍만두 (10,000원), 고기튀김 (20,000원), 탕수육 (20,000원), 가지덮밥 (점심메뉴) (9,000원), 마파두부밥 (점심메뉴) (9,000원), 칠리새우 (28,000원), 크림새우 (28,000원), 유린기 (25,000원), 깐풍기 (25,000원), 라조기 (25,000원), 라조육 (23,000원), 어향가지 (25,000원), 오향장육 (25,000원)"
송가네감자탕,3.3,165,"서울 마포구 동교로 245 1,2층
(지번) 연남동 258-17",,,02-3141-6557,"잔치상 (38,000원), 감자탕 (29,000원), 보쌈 (22,000원), 해장국 (10,000원), 보쌈정식 (11,000원), 쭈꾸미볶음 (22,000원), 김치한팩 (13,000원), 고추장불고기 (11,000원), 쭈꾸미덮밥 (11,000원), 공기밥 (1,000원), 라면사리 (1,000원), 콜라（코카콜라） (2,000원), 사이다（스프라이트） (2,000원)"
이치류 홍대본점,4.3,178,"서울 마포구 잔다리로3안길 44
(지번) 서교동 395-124",37.5506484547921,126.919172136773,02-3144-1312,"특 양고기 생살칫살 (150g) (32,000원), 양고기 생등심 (150g) (31,000원), 고급 생양갈비 (200g) (33,000원), 이치류 오뎅탕 (25,000원), 꽃갈비살 (31,000원), 코쇼멘 (5,000원), 스프카레 (32,000원), 최고급 진프렌치랙 (37,000원), 이치류오뎅탕 (25,000원)"
정돈,4.4,118,"서울 마포구 어울마당로 46 1층
(지번) 서교동 408-26",37.5490650132805,126.920995781889,02-336-0923,"A세트 (45,800원), B세트 (39,800원), 등심 돈카츠 (16,000원), 안심돈카츠 (17,000원), 등심&안심돈카츠 (21,000원), 치킨카츠 (한정메뉴) (17,000원), 생선카츠 (한정메뉴) (17,000원), 스페셜 등심돈카츠 (한정메뉴) (21,000원), 새우 등심돈카츠 (27,000원), 새우 안심돈카츠 (28,000원), 치즈카츠 (2P) (한정메뉴) (4,000원), 새우카츠 (2P) (13,000원), 카츠산도 (한정메뉴) (10,000원), 카레 (6,000원), 치즈카레 (7,000원)"
비스트로사랑방,4.0,"1,155","서울 마포구 와우산로15길 40 2층
(지번) 서교동 408-25",37.5490099022162,126.921175543849,070-4799-0368,"카프레제 샐러드 (13,000원), 치킨시저샐러드 (13,000원), 살치살 스테이크 (37,000원), 스테이크세트 (65,000원), 파스타세트 (45,000원), 티본세트 (100,000원), 엘본세트 (88,000원), 삭슈카 (15,000원), 카포나타 (15,000원), 양송이 타파스 (10,000원), 라자냐롤 (18,000원), 티본스테이크 (75,000원), 엘본스테이크 (65,000원), 감자베이컨크림뇨끼 (17,000원), 4가지고추정통 까르보나라 (16,000원), 3색파스타 (17,000원), 볼로네제 라구소스 리가토니 (16,000원), 우삼겹 깻잎제노베제 (17,000원), 엔쵸비 쥬키니 오일파스타 (16,000원), 대구살레몬버터 파스타 (17,000원), 쉐프추천 오늘의파스타&리조또 (17,000원)"
더담,3.3,542,"서울 마포구 와우산로29길 44 2층 201호
(지번) 서교동 328-26",37.5557485504939,126.92778854726,02-335-0066,"더담코스 (38,000원), 대원코스 (48,000원), 수라코스 (68,000원)"
카미야,4.2,498,"서울 마포구 와우산로21길 28-6 지하1층
(지번) 서교동 358-39",37.5525831557199,126.922376917358,02-322-5733,"오코노미가츠 (9,000원), 믹스가츠 (10,500원), 로스 히레가츠 (9,500원), 에비 치즈가츠 (11,000원), 히레 치즈가츠 (10,000원)"
스케줄 합정,3.3,"2,461","서울 마포구 양화로6길 33 홍타운 1층
(지번) 서교동 394-17",37.5491292880159,126.916081577079,02-322-2622,"스케줄김치볶음밥 (17,000원), 와규 스테이크 크림 리조또 (33,000원), 차돌 대파 떡볶이 (26,000원), 우니오일스파게티니 (32,000원), 1++no.9. 채끝등심 (200g) (68,000원), 새우 로제 스파게티니 (25,000원), 우니&와규 스테이크 (180g) (55,000원), 완도 전복 리조또 (29,000원), 그릴드 풍기 리조또 (25,000원), 쉬림프, 바질 파스타 (25,000원), 리코타 치즈 샐러드 (18,000원), 갑오징어 오일 파스타 (25,000원), 고르곤졸라 피자 (22,000원), 페퍼로니 피자 (25,000원), 차돌 청양 피자 (25,000원), 갈릭 쉬림프 피자 (26,000원), 제주 애플 망고 빙수 (36,000원), 멜론 빙수 (29,000원), 샤인머스켓 빙수 (32,000원), 반반 빙수 (32,000원)"
델리인디아,4.5,"1,770","서울 마포구 독막로9길 8 2층
(지번) 서교동 402-6",37.548690435211,126.919744366873,02-2631-2109,"델리인디아 set A (27,000원), 델리인디아 set B (17,000원), 배지터블 커리 파스타 (10,500원), 치킨 커리 파스타 (11,500원), 베지터블 짜오면 (10,900원), 버터치킨(치킨마카니) (12,900원), 프라운 마살라 (14,900원)"
장수갈매기 본점,3.7,257,"서울 마포구 도화길 46 1층
(지번) 도화동 182-11",37.541666740877,126.950702614395,02-716-7766,"갈매기살 (200g) (17,000원), 돼지갈비 (200g) (17,000원), 소금구이 (200g) (17,000원), 삼겹살 (200g) (17,000원), 껍데기 (10,000원), 열무국수 (2,000원)"
봉피양 마포점,3.4,74,"서울 마포구 토정로 308
(지번) 용강동 50-3",37.5400890019151,126.942906025189,02-715-2292,"봉피양 평양냉면 (16,000원), 한우꽃등심 (100g) (90,000원), 한우안창살 (100g) (85,000원), 동판불고기(150g) (40,000원), 한우양곰탕 (21,000원), 벽제설렁탕 (19,000원), 곱창전골 (56,000원), 돼지목심본갈비 (270g) (36,000원), 한우암소양념갈비(200g) (59,000원)"
담택,4.5,732,"서울 마포구 동교로12안길 51 1층
(지번) 서교동 481-15",37.5544519990868,126.915164802094,02-336-0974,"시오라멘 (9,500원), 유즈시오라멘 (10,500원), 레몬시오라멘 (10,500원), 와사비시오라멘 (11,500원), 새우시오라멘 (11,500원), 목살추가 (2,500원), 삼겹살추가 (3,000원), 계란추가 (1,500원), 버터추가 (2,500원), 에비시오라멘 (11,500원), 히야시탄탄멘 (12,000원)"
연교,4.0,744,"서울 마포구 연희로1길 65 1층
(지번) 연남동 383-95",37.5616054233661,126.926671328069,02-333-4561,"깐풍새우 (소) (18,000원), 깐쇼새우 (소) (18,000원), 어향가지 (소) (15,000원), 깐풍가지 (소) (15,000원), 연교냉채 (26,000원), 양장피 (26,000원), 해파리냉채 (8,000원), 오이냉채 (8,000원), 탕수육(소) (14,000원), 동파육(소) (20,000원), 꿔바육(소) (14,000원), 어향고기 (18,000원), 경장육슬 (18,000원), 멘보샤(소) (11,000원), 깐풍기(소) (18,000원), 유린기(소) (18,000원), 팔보채(소) (28,000원), 해물누룽지탕(소) (25,000원), 조개볶음(소) (16,000원), 찐만두 (7,000원), 군만두 (7,000원), 물만두 (6,500원), 어향가지(소) (15,000원), 부추잡채(소) (18,000원), 마파두부(소) (12,000원), 모듬야채볶음 (10,000원), 우육탕 (12,000원), 완탕 (10,000원), 완탕면 (8,500원), 짜장면 (5,500원), 중식냉면 (10,000원), 동파육덮밥 (11,000원), 잡탕밥 (12,000원), 소고기덮밥 (11,000원), 어향가지덮밥 (11,000원), 마파두부덮밥 (8,500원), 삼선볶음밥 (8,000원), 새우볶음밥 (8,000원)"
세상끝의라멘,3.9,492,"서울 마포구 양화로7길 6-5 와와빌딩 2동 2층
(지번) 서교동 391-18",37.5517035293079,126.915198020097,02-336-1361,"첫라멘 (S) (6,000원), 끝라멘 (S) (6,000원), 카이라멘 (12,000원)"
마포소금구이,3.4,153,"서울 마포구 양화로 27
(지번) 합정동 383-14",37.54915074891,126.912262500924,02-324-2198,"껍질 (2인분) (16,000원), 소금구이 (2인분) (24,000원), 껍데기 (2인)+소금구이 (2인) (40,000원)"
팔로피자,4.1,266,"서울 마포구 양화로6길 9-20 1층
(지번) 서교동 394-65",37.5498890713366,126.915662128209,02-324-8588,"아마트리치아나 (17,600원), 마리나라 (12,000원), 디아볼라 (19,800원), 마르게리타 (18,700원), 더블엑스트라 (21,800원), 콰트로포르마지 (21,800원), 비스마르크 (22,800원), 프로슈토루꼴라 (26,800원), 페스토제노베제 (22,800원), 루꼴라감베로니 (18,700원), 알리치 (22,800원), 감베로니크레마 (18,700원), 버섯치즈리조토 (18,700원), 프로슈토샐러드 (16,000원), 풍기샐러드 (15,000원)"
콜린,3.9,457,"서울 마포구 어울마당로 45 1,2층
(지번) 서교동 403-13",37.5493353573139,126.920525073431,02-3141-1119,"메뉴판1 (0원), 메뉴판2 (0원), 아메리카노 (5,500원), 카페라떼 (6,300원), 유자차 (6,500원), 코튼라떼 (8,000원), 홍차라떼 (6,500원), 캐모마일&라벤더 (7,000원), 딸기요거트스무디 (7,800원), 딸기주스 (7,000원), 홍시빙수 (9,000원)"
대관령메밀막국수자연샤브샤브,3.7,349,"서울 마포구 동교로 197
(지번) 동교동 200-27",37.5579435597694,126.922666409837,02-326-0005,"목심 생버섯 샤브샤브 (1인) (18,000원), 한우목심 생버섯 샤브샤브 (1인) (23,000원), 노루궁뎅이 생버섯 샤브샤브 (1인) (23,000원), 메밀막국수 동치미 (11,000원), 메밀막국수 비빔 (11,000원), 샤브샤브정식 (14,000원), 얼큰샤브샤브정식 (15,000원), 한우샤브정식 (17,000원), 얼큰한우샤브정식 (18,000원), 명태메밀막국수 (14,000원), 들깨메밀칼국수 (12,000원), 버섯육계장 (11,000원), 수육정식 (12,000원), 명이보쌈 (중) (36,000원)"
소이연남,4.0,583,"서울 마포구 동교로 267 1층
(지번) 연남동 229-67",37.5635325649477,126.925377878746,02-323-5130,"소고기 쌀국수 (13,000원), 소이 뼈국수 (15,900원), 똠얌쌀국수 (14,900원), 소이 뼈찜 (38,000원), 소이 뽀삐아 (15,000원), 쏨땀 (14,000원)"
최강금돈까스,4.1,853,"서울 마포구 월드컵로3길 31-30 지하1층
(지번) 합정동 388-15",37.5499174135013,126.91094549376,02-332-3646,"등심돈까스 (16,000원), 등심곱빼기 (21,000원), 안심돈까스 (17,000원), 안심곱빼기 (22,000원), 상등심돈까스 (18,000원)"
발리문,4.3,"1,651","서울 마포구 동교로 248-1 2층
(지번) 연남동 228-48",37.5620246599155,126.924531187219,070-7774-8282,"Rendang Ayam 치킨른당 (18,000원), Nasi Goreng 나시고랭 (12,000원), Mi Goreng 미고랭 (12,500원), Coconut seafood (17,000원), Babi kangkung (16,000원), Cumi cumi pak choi (12,500원), Udang tomat kari 홍새우 토마토 커리 (15,500원)"
육장,4.0,351,"서울 마포구 월드컵로19길 74 지하2층
(지번) 망원동 57-194",37.5543449025345,126.906954093486,0507-1335-2707,"육개장 (10,000원), 육라면(밥없음) (11,000원), 육갈탕 (15,000원), 육갈라면 (16,000원), 달갈말이육개장 (15,000원), 토마토육개장 (12,000원), 토마토육라면 (13,000원), 매운토마토육개장 (12,500원), 매운토마토라면 (13,500원)"
복성각 마포본점,3.8,106,"서울 마포구 마포대로 63-8 삼창프라자 지하 1층
(지번) 도화동 173",37.5422597994869,126.947815114643,02-703-3700,"런치세트 1 (16,000원), 런치세트 2 (20,000원), 런치세트 3 (24,000원), 짜장면 (7,000원), 짬뽕 (8,000원)"
츠케루,4.4,352,"서울 마포구 와우산로23길 9 칼리오페 1층 102호
(지번) 서교동 344-9",37.5534328399931,126.924387637935,02-322-1335,"츠케멘 (11,000원), 카라츠케멘 (11,000원), 마제소바 (11,000원), 쇼유라멘 (10,000원), 카라쇼유라멘 (10,000원), 토핑세트 (5,000원), 차슈 (4,000원), 멘타히코동 (5,000원), 군만두 (5,000원), 튀김만두 (4,000원)"
물고기초밥,4.0,435,"서울 마포구 독막로3길 24-6 1층
(지번) 서교동 396-28",37.5491575775054,126.917227781669,02-322-6609,"초밥우동세트 (초밥 8p+미니우동) (13,000원), 덮밥우동세트 (회덮밥+미니우동) (11,000원), 특모둠 초밥 (12p) (28,000원), 물고기 초밥 (12p) (23,000원), 모둠 초밥 (10p) (18,000원), 모둠사시미 (중) (40,000원), 연어사시미 (38,000원), 광어사시미 (45,000원), 반반사시미 (42,000원), 회덮밥 (15,000원), 회무침 (15,000원), 우동 (8,000원), 김치우동 (9,000원), 타코와사비 (13,000원)"
여우골 홍대점,4.2,160,"서울 마포구 와우산로19길 9 2층
(지번) 서교동 363-24",37.5511310178553,126.922652400213,02-325-8717,"모듬초밥 (12,000원), 연어초밥 (17,000원), 특선초밥 (17,000원), 여우초밥 (22,000원), 도로초밥 (30,000원), 장어 낱개초밥 (3,000원), 장새우 낱개초밥 (2,500원), 배꼽살 (40,000원), 머리살 (37,000원), 쥬도로 (36,000원), 가마도로 (40,000원), 오도로 (38,000원), 도로 낱개초밥 (3,000원), 엔가와 낱개초밥 (2,500원), 연어뱃살 낱개초밥 (2,500원), 연어 낱개초밥 (1,700원), 찐새우 낱개초밥 (1,500원), 문어 낱개초밥 (1,500원)"
황곱 홍대점,4.7,313,"서울 마포구 어울마당로 149 1층
(지번) 동교동 170-23",37.5567262620558,126.926393171305,02-337-8292,"한우 소곱창 (26,000원), 황곱 모듬구이 (25,000원), 소대창 구이 (25,000원), 소막창 구이 (25,000원), 육회+육사시미 (48,000원), 소곱창전골 (45,000원), 1+한우육사시미 (30,000원), 1+한우육회 (20,000원), 공기밥 (1,000원)"
일등식당,4.2,264,"서울 마포구 방울내로 82 1층
(지번) 망원동 476-1",37.5605651073381,126.904350324808,02-333-0361,"해장국 (8,000원), 특 해장국 (11,000원), 공기밥 (1,000원), 소주 (4,000원), 맥주 (4,000원), 우거지 추가 (3,000원)"
프롬하노이,4.0,283,"서울 마포구 월드컵로13길 55-5 1층
(지번) 망원동 57-187",37.5550550001177,126.907095808249,,"하노이 분짜 (14,000원), 반쎄오 (19,000원), 짜조 (5,500원), 통왕새우튀김 (5,000원), 양지쌀국수 (13,000원), 모듬쌀국수 (14,000원), 우삼겹쌀국수 (12,000원), 버팔로윙 (4pcs) (5,500원), 퍼꿔이 (1pcs) (2,000원)"
현래장,2.9,119,"서울 마포구 마포대로 20 다보빌딩 지하 1층
(지번) 마포동 140",37.5384252113104,126.94498558914,02-712-0730,"짬뽕밥 (8,500원), 해물짬뽕밥 (12,000원), 잡채밥 (9,500원), 삼선볶음밥 (9,500원), 새우볶음밥 (9,500원), 특밥 (9,500원), 마파두부밥 (9,500원), 고추덮밥 (12,000원)"
모연,4.6,"2,882","서울 마포구 토정로 318 영우빌딩 1층
(지번) 용강동 51-5",37.5394324047183,126.943764535727,02-704-0770,"안심 (150g) (68,000원), 한우숯불양념구이&솥밭정식 (23,000원), 등심 (150g) (56,000원), 안창살 (130g) (75,000원), 생갈비 (200g) (87,000원), 양념등심 (150g) (56,000원), 한우육회(150g) (45,000원), 모연솥밥 (12,000원), 평양냉면(물/비빔) (12,000원), 한우된장찌개 (10,000원), 등심&솥밥정식(런치) (42,000원), 평양냉면(물/비빔)(런치) (15,000원)"
강동원,3.8,444,"서울 마포구 망원로 3 1-2층
(지번) 망원동 453-43",37.5559256958656,126.897377264761,02-335-0202,"간짜장 (9,500원), 고기짬뽕 (12,000원), 고기짬뽕밥 (12,000원), 흑후추돈육덮밥 (11,000원), 볶음밥 (9,500원), 마라비빔면 (9,500원), 냉면 (9,500원), 안심탕수육(중) (25,000원), 갈릭페퍼새우(12마리) (29,000원), 와사비크림새우(12마리) (29,000원), 칠리새우(12마리) (29,000원), 어향동고 (38,000원), 오향장우육 (38,000원), 양장피 (38,000원), 음료(스프라이트) (2,000원)"
