이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
미림분식,4.2,151,"서울 관악구 호암로 553
(지번) 신림동 298-3",37.4670743790165,126.931346513518,,"즉석떡볶이 (4,500원), 물냉면 (5,000원), 비빔냉면 (5,000원)"
제주상회,4.3,249,"서울 관악구 관악로12길 108 지하 1층
(지번) 봉천동 1625-1",37.4772128117932,126.958365361136,02-883-7083,"고기국수 (9,000원), 고기국밥 (9,000원), 비빔국수 (9,000원), 몸국 (9,000원), 돔베고기 반도마 (13,000원), 고기국수(특) (14,000원), 고기국밥(특) (14,000원), 제주찹쌀피순대 (15,000원)"
막불감동,3.9,546,"서울 관악구 남부순환로 1599 지하1층
(지번) 신림동 1433-60",37.4842950188384,126.928167853107,02-883-2110,"동치미막국수 (10,900원), 비빔막국수 (10,900원), 판메밀 (10,900원), 냉메밀 (10,900원), 메밀들깨칼국수 (10,900원), 짬뽕메밀칼국수 (10,900원), 메밀새우교자 (7,000원), 메밀지짐만두 (7,000원)"
복돈이부추삼겹살 사당본점,2.7,476,"서울 관악구 남현1길 68-14 남현빌딩 1층
(지번) 남현동 1061-11",37.4751687521468,126.981124579443,02-582-5124,"생삼겹살(180g) (15,000원), 오겹살(180g) (12,000원), 냉동삼겹살(180g) (11,000원), 목살(180g) (11,000원)"
온정돈까스 본점,,432,"서울 관악구 조원로 60 1층
(지번) 신림동 546-1",37.4835467526389,126.909097253356,02-3281-3330,"돈까스 (10,000원), 생선까스 (11,500원), 치킨까스 (12,000원), 양념돈까스 (매콤) (11,500원), 눈물돈까스 (12,000원), 치즈돈까스 (11,500원), 고구마치즈돈까스 (12,000원), 정식 (12,500원), 돈,새우 (11,000원), 양,새우 (11,500원), 대왕 새우튀김(6p) (11,000원)"
디자이너리카페,3.9,371,"서울 관악구 관천로 71-1 4층
(지번) 신림동 1465-12",37.4850621264198,126.92411479464,02-868-7112,"아메리카노 (4,500원)"
정원쌈밥보리밥,4.4,148,"서울 관악구 신림로18가길 23 1층
(지번) 신림동 110-77",37.4719592987956,126.935012240902,02-887-6454,"보쌈정식 (11,000원), 제육볶음 (11,000원), 떡갈비정식 (11,000원), 대구탕 (12,000원), 고등어조림 (11,000원), 우렁쌈밥 (10,000원), 김치찌개 (10,000원)"
어부사시가,4.5,129,"서울 관악구 관악로14길 31 1층
(지번) 봉천동 1603-15",37.4790125158242,126.954296310531,02-877-9288,"화덕고등어구이 (12,000원), 제육볶음 (9,000원), 오징어볶음 (9,000원), 된장찌개 (7,000원), 순두부찌개 (7,000원), 참치김치찌개 (7,000원), 카레순두부찌개 (7,000원), SET A (26,000원), SET B (29,000원)"
초밥아저씨,3.6,74,"서울 관악구 신원로 23 1층
(지번) 신림동 1602-2",37.4815767925511,126.928063159676,02-3281-2820,"광어초밥 (10ps) (10,000원), 연어초밥 (10ps) (10,000원), 장어초밥 (10ps) (15,000원), 캘리포니아롤 (5,000원), 회덮밥 (7,000원), 일반모듬초밥(10ps) (5,000원), 특모듬초밥(15ps) (10,000원), 가족모듬초밥(20ps) (13,000원), 가족모듬초밥(32ps) (20,000원)"
빽돈 샤로수길점,3.9,"1,693","서울 관악구 관악로16길 32-2 1층
(지번) 봉천동 1602-18",37.4799098302287,126.954294633432,02-6405-7787,"종합세트 (39,900원), 벌집 껍데기 (7,000원), 더티폭탄 계란찜 (8,000원), 빽돈면 (7,000원), 삼겹살 (17,000원), 특별목살 (16,000원), 갈비본살 (20,000원), 함박산볶음밥 (10,000원), 김치짜글이 (7,000원), 오누이청국장 (7,000원), 꼬들살 (12,000원), 뽈살 (11,000원)"
텐동요츠야,3.7,454,"서울 관악구 관악로14길 71 2층
(지번) 봉천동 1612-40",37.4784470841365,126.956556553762,,"에비죠텐동 (14,500원), 스폐샬텐동 (17,500원), 토큐죠텐동 (15,500원), 전복텐동 (15,500원), 에비텐쥬 (12,500원), 요츠야텐동 (11,500원)"
시골집,3.8,213,"서울 관악구 낙성대로 22-7
(지번) 봉천동 1625-5",37.476864337445,126.95846809511,02-874-7333,"제육쌈밥 (11,000원), 오징어제육 쌈밥정식 (14,000원), 버섯소불고기 쌈밥정식 (15,000원), 생삼겹살 쌈고기구이 (16,000원), 차돌박이 쌈고기구이 (18,000원)"
원조민속순대타운,3.2,371,"서울 관악구 신림로59길 14 2,3층
(지번) 신림동 1640-31",,,,"원조백순대 (21,900원), 백곱창（곱창만 주문시） (25,900원), 순대곱창볶음 (21,900원), 곱창볶음（곱창만 주문시） (25,900원), 사이다 355mL (2,000원), 콜라 500mL (2,000원)"
아리차이 신림점,4.0,66,"서울 관악구 신림동길 4 1층
(지번) 신림동 1430-11",37.4876348487621,126.928271959642,02-877-1272,"기본 신림 짬뽕 (12,000원), 기본 해물 짬뽕 (12,000원), 해물짬뽕 (12,000원)"
모힝비스트로,3.9,185,"서울 관악구 남부순환로226길 36 2층
(지번) 봉천동 1598-6",37.479066091973,126.953516516483,02-873-5164,"립아이스테이크 (500g 기준) (65,000원), 격식을 갖춘 한끼 (46,000원), 육식가 세트 (54,000원), 모힝 시그니처 플래터 (28,000원), 지글지글 게살 치즈 크림 파스타 (16,000원), 만조 샐러드 (18,000원), 채끝등심 스테이크 크림 리조또 (23,000원)"
기절초풍왕순대,4.0,559,"서울 관악구 봉천로62길 2 1,2층
(지번) 봉천동 1620-38",37.4780832630921,126.958325760647,02-872-8805,"왕순대 (19,000원), 머릿고기수육 (21,000원), 모듬순대 (20,000원), 순대정식 (17,000원), 순대술국 (16,000원), 순대국 (9,000원), 특순대국 (11,000원)"
은행골 본점신관,3.4,207,"서울 관악구 조원로 10-1 1층
(지번) 신림동 1654-8",37.4832968374719,126.903449197834,02-859-4988,"연어초밥 (20,000원), 도로SET (32,000원), 특진초밥 (25,000원), 특선초밥 (20,000원), 활어＋연어 (21,000원), 특미초밥 (15,000원), 간장새우15미（초밥아님） (15,000원), 활어초밥 (22,000원), 도로＋활어 (27,000원), 도로＋연어 (26,000원), 가마도로（목살부분） (41,000원), 오도로（대뱃살） (39,000원), 쥬도로（중뱃살） (37,000원), 배꼽살（대뱃살） (41,000원), 풀코스 3~인용 (195,000원), 반코스 2인 (135,000원), 광어＋연어회 (35,000원), 오도로초밥（1pcs） (4,000원), 쥬도로초밥（1pcs） (3,500원), 장새우초밥（1pcs） (3,000원), 찐새우초밥（1pcs） (1,800원), 장어초밥（1pcs） (3,500원), 연어 （1pcs） (2,000원), 활어（1pcs） (2,200원), 아까미（1pcs） (2,000원), 계란초밥（1pcs） (1,500원), 묵은지초밥（1pcs） (1,500원)"
만경양육관,4.0,124,"서울 관악구 남현3길 78 1층
(지번) 남현동 602-1",37.4753785551349,126.980862131803,02-586-6577,"양꼬치(1인분) (13,000원), 고급양갈비(1인분) (24,000원), 닭꼬치(1인분) (11,000원), 꿔바로우 (16,000원), 마파두부 (15,000원), 유린기 (16,000원), 크림새우 (18,000원), 칠리새우 (18,000원), 늑간살 (14,000원)"
카페폴,4.0,90,"서울 관악구 남부순환로234길 43 1층
(지번) 봉천동 1621-36",37.4775517229791,126.956725525183,070-8100-9091,"굴뚝빵 (6,500원), 티라미수 (7,000원), 그릴샌드위치 (5,500원), 청차,에이드 (6,000원), 파니니 (7,000원), 아인/브리티쉬슈패너 (6,000원), 그레벤슈타이너 (9,000원)"
속초오징어어시장 사당점,3.9,96,"서울 관악구 남현1길 47 1,2층
(지번) 남현동 1060-2",,,02-586-1410,"새우버터구이 (20,000원), 생가리비치즈구이 (22,000원), 오징어물회 (31,000원), 세꼬시물회 (28,000원), 모듬물회 (38,000원), 오징어무침 (28,000원), 활어회무침 (25,000원), 전어무침 (25,000원), 새우튀김 (10,000원), 오징어튀김 (11,000원), 반반튀김 (15,000원), 가리비회 (20,000원), 생우럭탕 (25,000원), 산낙지연포탕 (28,000원), 홍합탕 (10,000원), 모듬조개탕 (11,000원), 광어 (18,000원), 도다리 (30,000원), 우럭 (22,000원), 연어 (22,000원), 숨어 (28,000원), 도미농어 (55,000원), 우럭세꼬시 (22,000원), 활어물회 (28,000원), 회덮밥 (8,000원), 멍게덮밥 (8,000원), 알밥 (7,000원), 칼국수 (8,000원), 해물라면 (6,000원), 복분자 (10,000원), 활어초밥 (12,000원), 연어초밥 (12,000원), 초밥만 (2,000원), 낙지 (18,000원), 전복 (18,000원)"
십원집 봉천점,3.3,"1,158","서울 관악구 봉천로 521 1층
(지번) 봉천동 1664-2",37.4794443049888,126.956268355307,02-873-0057,"연탄초벌삼겹살 (12,900원), 연탄고추장불고기 (12,900원), 파불고기 (12,900원), 황태구이 (12,900원), 물냉면 (7,000원), 비빔냉면 (7,000원), 된장찌개 (4,000원), 계란찜 (5,000원), 공깃밥 (1,000원)"
풍천민물장어삼억집,3.1,98,"서울 관악구 남부순환로 1875
(지번) 봉천동 1674-5",37.4795255550528,126.958201951766,02-887-6888,"장어탕 (식사) (6,000원), 장어탕 (4,000원), 된장찌개 (4,000원), 돈육양념구이 (250g) (7,900원), 소세지구이 (9,000원)"
서울갈비 신림점,3.9,506,"서울 관악구 남부순환로 1645
(지번) 신림동 1410-17",37.4849849385326,126.933588301198,02-885-7610,"우삼겹 (180g) (16,000원), 생삼겹살(180g) (16,000원), 소갈비살 (180g) (22,000원)"
모즈타파스라운지,4.1,937,"서울 관악구 남부순환로226길 36 지하1층
(지번) 봉천동 1598-6",37.479066091973,126.953516516483,02-885-8910,"감바스 알 하이요 (13,000원), 감바스 피칸테 (13,000원), 떡갈비 크림 파스타 (17,000원), 팬프라잉 채끝등심 스테이크 (30,000원), 치즈 플래터 (18,000원), 송이송이 떡갈비 크림파스타 (16,000원), 비프 피칸테 토마토 파스타 (14,000원)"
메이지커피,4.6,59,"서울 관악구 난곡로 363-1 2층
(지번) 신림동 518-11",37.4864371159699,126.913442051154,02-6326-5188,"에스프레소/필터드립/ 아메리카노 외 다양한 커피메뉴 (4,000원), 원두/드립백/스틱커피 (10,900원), 스콘/브라우니/플로랑탱/파운드케익/치즈케익 (2,700원), 샌드위치 (7,900원), 파스타 (13,000원)"
사생활 신림점,3.7,748,"서울 관악구 신사로14길 19 지하1층
(지번) 신림동 496-37",37.4877898495131,126.91651715718,070-5033-7759,"시골오일파스타 (16,900원), 감동카츠 4종 플래터 (19,900원)"
폼앤노말,4.0,404,"서울 관악구 신림로67길 25 1층
(지번) 신림동 1432-119",37.4857909586776,126.927865320295,010-4053-1124,"에스프레소 (4,500원), 아메리카노 (5,000원), 카페라떼 (5,500원), 아인슈페너 (6,500원), 크림에스프레소 (4,500원), 바나나푸딩 (6,000원), 바닐라라떼 (6,000원), 밀크티 (6,500원), 말차라떼 (6,500원), 패션후르츠에이드 (6,500원), 플랫화이트 (5,000원), 엘링 바스크 치즈케이크 (6,500원), 마운턴 (7,000원), 과테말라디카페인 (7,000원), 도프레몬 (7,000원)"
쭈꾸미,3.4,29,"서울 관악구 신림로 359
(지번) 신림동 1431-16",37.4863376072077,126.929067283516,02-888-3839,"신 치즈 쭈꾸미 （쭈꾸미 300g） (16,000원), 신 쭈삼 （쭈꾸미 150g ＋ 삼겹살 100g） (15,000원), 해물파전 (15,000원), 뼈 해장국 (10,000원), 뼈감자탕 (30,000원), 뼈해장국 (10,000원), 신 쭈꾸미＋볶음밥 （쭈꾸미 300g） (18,000원), 신 쭈삼＋볶음밥 （쭈꾸미 150g ＋ 삼겹살 100g） (19,000원), 뼈해장국（특대） (18,000원), 신 쭈꾸미 （쭈꾸미 300g） (14,000원), 해물파전 (15,000원), 신 야채 쭈꾸미 （쭈꾸미 300g） (16,000원), 뼈해장국（특대） (18,000원), 사이다 500mL (2,500원), 콜라 500mL (2,500원), 제로콜라 (2,500원), 제로사이다 (2,500원), 공기밥 추가 (1,000원), 계란찜（중） (4,000원), 계란찜（대） (6,000원), 야채쌈모듬（소） (2,000원), 야채쌈모듬 (3,000원)"
인투커피,4.1,172,"서울 관악구 난곡로 331
(지번) 신림동 530-1",37.4835675846406,126.913811013265,02-6083-1170,"아메리카노 (4,500원), 롱블랙 (4,500원), 플랫화이트 (4,800원), 카페라떼 (4,800원), 오트밀라떼 (5,500원), 카푸치노 (4,800원), 콜드브루 (4,700원), 콜드브루라떼 (5,100원), 카페모카 (6,000원), 레몬티 (5,800원), 유자사과티 (5,800원), 허브티 (5,500원), 피치라떼 (6,000원), 오즈베리라떼 (6,000원), 초코라떼 (5,800원), 피치애플에이드 (6,500원), 오즈베리에이드 (6,500원), 패션후르츠에이드 (6,000원), 레몬에이드 (6,000원), 밀크쉐이크 (6,500원), 망고스무디 (6,500원)"
신기루황소곱창구이,3.5,69,"서울 관악구 관악로13길 25
(지번) 봉천동 865-2",37.4792348775474,126.950692441455,02-887-5000,"황소알곱창 (2인분) (34,000원), 특대창구이 (2인분) (30,000원), 알곱창/특대창 (2인분) (32,000원), 특대창/생막창 (2인분) (30,000원), 모듬곱창구이 (2인분) (28,000원), 특양.막창 (1인분) (15,000원), 염통구이 (1인분) (12,000원)"
낙성기사식당,4.2,130,"서울 관악구 봉천로 550 1층
(지번) 봉천동 1627-1",37.4780973787704,126.958753332867,02-883-1819,"돼지불백 (10,000원), 뚝배기소불고기 (10,000원), 내장탕 (12,000원), 오징어제육 (12,000원), 김치손두부 (10,000원)"
삼미옥,2.8,51,"서울 관악구 남부순환로 1829-6 1층
(지번) 봉천동 852-6",37.4813447381619,126.953731391583,02-889-9327,"특설렁탕 (19,000원), 설렁탕 (12,000원), 물냉면 (10,000원), 비빔냉면 (10,000원), 도가니수육 (60,000원), 도가니탕 (20,000원), 수육 (소) (40,000원), 생등심 (600g) (90,000원), 주물럭 (600g) (90,000원), 불고기 (200g) (22,000원)"
쥬벤쿠바,4.1,389,"서울 관악구 관악로14나길 10 1,3층
(지번) 봉천동 1621-17",,,02-6032-0278,"카리브 파스타 (16,000원), 파운드 폭립 플래터 (37,000원), 쿠바 샌드위치 플래터 (24,000원), 투움바 파스타 (17,000원), 아메리칸 미트 라이스 (16,000원), 잠발라야 리조또 (16,000원), 미스터 찹 스테이크 (24,000원), 와그작 쿠바 샌드위치 (10,000원), 쿠바 샌드위치 세트 (16,000원)"
월화고기 보라매직영점,,111,"서울 관악구 보라매로3길 16
(지번) 봉천동 732-3",37.4916283438844,126.926302976249,02-888-7592,"동물복지 목살 (18,000원), 월화 모둠 (49,000원), 먹거리x파일 착한 삼겹살 (18,000원), 무항생제 뼈목심 (18,000원), 무항생제 항정살 (20,000원), 숙성특허 갈매기살 (18,000원), 숙성특허 특고기 (15,000원), 1++한우 등심 (38,000원), 1++한우 살치살 (53,000원), 1++한우 갈비살 (38,000원), 1++한우 부채살 (38,000원), 1++한우 넙적차돌 (25,000원), 밀랍 숙성 삼겹살 (예약 한정 메뉴) (100,000원), 넙적 차돌 삼합 세트 (59,000원)"
외래향 서울대점,,241,"서울 관악구 남부순환로 1801 2층 201호
(지번) 봉천동 874-4",37.481822085014,126.950381855439,02-888-1224,"자장면 (8,000원), 삼선 짬뽕 (10,000원), 외래향 탕수육 (27,000원), 유산슬밥 (15,000원), 잡탕밥 (17,000원), 삼선하얀짬뽕 (10,000원), 잡채밥 (12,000원), 마파두부밥 (12,000원), 삼선볶음밥 (10,000원), 특미볶음밥 (12,000원), 삼선우동 (10,000원), 우육탕면 (12,000원), 외래향특면 (12,000원), 볶음면 (12,000원), 중국냉면 (15,000원), 크림새우 (33,000원), 칠리새우 (33,000원), 전가복 (75,000원), 유린기 (30,000원), 깐풍기 (30,000원)"
연탄부락 낙성대점,4.6,921,"서울 관악구 남부순환로 1891 1층
(지번) 봉천동 1679-25",37.4787795555822,126.959865558032,02-885-8158,"차돌박이(150g) (15,000원), 황제갈비살(150g) (15,000원), 스테이크목살(200g) (14,000원), 소양념왕갈비(300g) (16,000원), 목살양념구이(200g) (14,000원), 고추장삼겹(200g) (14,000원), 연탄닭발(200g) (13,000원), 소막창(200g) (19,000원), 돼지막창(200g) (13,000원), 오~두껍삼(200g) (15,000원), 두껍삼(200g) (15,000원), 가브리(200g) (16,000원), 껍다구(200g) (8,000원)"
맛사랑쭈꾸미 신림점,4.4,106,"서울 관악구 신림로 309 1층
(지번) 신림동 1637-3",37.4820077948762,126.929642229259,02-883-5008,"쭈꾸미 (1인분) (7,000원), 쭈꾸미삼겹 (1인분) (8,000원), 쭈꾸미소곱창 (1인분) (9,000원), 쭈꾸미무뼈닭발 (1인분) (9,000원)"
봉이돈까스,4.4,375,"서울 관악구 남부순환로 1754 1층
(지번) 봉천동 913-35",37.4818469983046,126.944990126671,02-877-7009,"100% 치즈돈까스 모밀세트 (19,000원), 100% 치즈돈까스 우동세트 (19,000원), 100% 매운치즈돈까스 모밀세트 (19,000원), 돈까스 모밀세트 (14,000원), 돈까스 우동세트 (14,000원), 치킨까스 우동세트 (14,000원), 치즈돈까스（소스포함） (11,000원), 냉모밀 (9,000원), 100% 양념치즈돈까스 모밀세트 (19,000원), 100% 양념치즈돈까스 우동세트 (19,000원), 100% 매운치즈돈까스 우동세트 (19,000원), （더블）돈까스 모밀세트 (18,000원), （더블）돈까스 우동세트 (18,000원), 양념돈까스 모밀세트 (14,000원), （더블）양념돈까스 모밀세트 (18,000원), 양념돈까스 우동세트 (14,000원), （더블）양념돈까스 우동세트 (18,000원), 치킨까스 모밀세트 (14,000원), （더블）치킨 모밀세트 (18,000원), （더블）치킨 우동세트 (18,000원), 맛있게 매운 돈까스 모밀세트 (14,000원), （더블）맛. 매운 돈까스 모밀세트 (18,000원), 맛있게 매운 돈까스 우동세트 (14,000원), （더블）맛. 매운 돈까스 우동세트 (18,000원), 100% 치즈돈까스 (14,000원), 100% 양념치즈돈까스 (14,000원), 100% 매운치즈돈까스 (14,000원), 봉이돈까스 (12,500원), 양념돈까스 (12,500원), 맛있게 매운돈까스 (12,500원)"
화상손만두 낙성대점,4.0,167,"서울 관악구 남부순환로244길 18 1층
(지번) 봉천동 1631-6",37.4762660244694,126.9629461497,02-3285-8842,"마파두부밥 (8,000원), 만두국 (8,000원), 튀김만두 (7,000원), 고기만두 (7,000원), 짬뽕탕 (16,000원), 조개볶음 (15,000원), 마파두부 (16,000원), 가지튀김 (18,000원), 고기튀김 (20,000원), 탕수육 (20,000원), 오향장육 (24,000원), 양장피 (26,000원), 깐풍새우 (26,000원), 칠리새우 (26,000원), 고추잡채꽃빵 (26,000원), 동파육 (33,000원), 멘보샤(소) (13,000원), 모듬만두 (11,000원), 유린기 (26,000원), 김치만두 (7,000원), 떡만두국 (8,000원), 새우볶음밥 (8,000원), 잡채밥 (8,000원), 짬뽕밥 (8,000원), 얼큰만두국 (9,000원)"
정가 한정식,3.8,49,"서울 관악구 남부순환로 1710 이너스빌딩
(지번) 봉천동 945-10",37.4827506383323,126.939851062613,02-884-8988,"정가스페셜 (3일전 예약) (72,000원), 참문어숙회 (55,000원), 활어회 (40,000원), 한우육회 (32,000원), 인삼떡갈비 (15,000원)"
커피볶는여자,4.0,213,"서울 관악구 관악로14가길 2 1층
(지번) 봉천동 1613-4",37.4783555472319,126.956084367717,,"아메리카노 (5,000원), 카페라떼 (5,500원), 커볶라떼 (6,000원), 서리떼 (6,500원)"
두리닭발 사당역본점,4.4,334,"서울 관악구 남현3길 78 2층
(지번) 남현동 602-1",37.4753785551349,126.980862131803,02-6339-8035,"국물닭발 (19,000원), 무뼈 국물닭발 (29,000원), 직화통뼈닭발 (19,000원), 직화무뼈닭발 (19,000원), 오돌뼈 (18,000원), 닭똥집（소금구이） (18,000원), 먹태 (18,000원), 국물닭발 세트 (27,000원), 무뼈 국물닭발 세트 (37,000원), 직화 무뼈닭발 세트 (27,000원), 직화 통뼈닭발 세트 (27,000원), 오돌뼈＋계란찜＋주먹밥 (26,000원), 닭똥집（소금구이）＋계란찜＋주먹밥 (26,000원), 계란찜 (5,000원), 누룽지탕 (4,000원), 퐁듀 (5,000원), 주먹밥 (4,000원), 계란찜＋주먹밥 세트 (8,000원), 스팸계란주먹밥 (10,000원), 얼음황도 (6,000원), 쿨피스 180mL (1,500원), 사이다 355mL (2,000원), 콜라 355mL (2,000원)"
박막례청진동해장국,4.3,75,"서울 관악구 관악로 105 1층
(지번) 봉천동 1592-9",37.474629606862,126.952599252174,02-875-9882,"선지해장국 (5,000원), 선지해장국 (특) (6,000원), 양선지해장국(호주산) (7,000원), 양선지해장국(국내산) (7,000원), 양선지해장국(특)(국내산) (9,000원), 뼈다귀해장국 (7,000원), 뼈다귀해장국(특) (9,000원), 황태콩나물국 (6,000원), 뚝배기불고기 (7,000원), 도가니 (10,000원), 불고기전골 (8,000원), 부대찌개(2인이상) (8,000원), 메밀전병 (10,000원), 감자만두 (10,000원), 물냉면 (7,000원), 비빔냉면 (7,000원), 감자탕(소) (18,000원), 감자탕(중) (23,000원), 감자탕(대) (28,000원)"
고로커피로스터스,4.2,279,"서울 관악구 남부순환로231길 33 1층
(지번) 봉천동 100-137",37.4807347089425,126.957947118083,,"에스프레소 (4,500원), 아메리카노 (4,500원), 카페폴린스 (4,500원), 카푸치노 (4,500원), 카페라떼 (5,000원), 수제바닐라빈라떼 (5,500원), 밀크티 (5,000원), 그린티라떼 (5,000원), 초콜릿라떼 (4,500원), 크림모카 (5,500원), 아인슈페너 (5,500원), 밥부라떼 (6,000원), 오롤리 바닐라 (7,000원), 바닐라크림 플랫화이트 (5,000원)"
고앤고 서울대입구점,4.5,44,"서울 관악구 관악로 136 1층
(지번) 봉천동 1597-22",37.4774088298906,126.952745486572,02-877-8492,"생삼겹갈비 (14,000원), 양념삼겹갈비 (14,000원), 생고기섞어찌개 (9,000원), 돼지껍데기 (8,000원), 냉면 (6,000원)"
