이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
브로이하우스바네하임,3.7,45,"서울 노원구 공릉로32길 54 고려빌딩 1-2층
(지번) 공릉동 240-19",37.6217075409938,127.082070094172,02-948-8003,"로스트 치킨 (24,000원), 프레아 에일 (5,300원), 노트 에일 (5,300원), 란드 에일 (5,500원), 도담도담 (5,500원), 넘버원 (7,700원), 쥬시홉밤IPA (6,500원), 벚꽃 라거 (6,900원), 장미 에일 (6,900원), 코튼캔디IPA (7,900원), 유자퀸 에일 (6,300원), 다복이 (10,000원), 맥주샘플러 4종 (12,000원), 고르곤졸라 씬피자 (22,000원), 떡갈비플래터 (32,000원), 모둠소시지 (27,500원), 고추 마늘 통닭 (26,000원), 누룽지 해산물 토마토 스튜 (24,500원), 골뱅이무침과 구포쫄깃국수 (20,000원), 더티 후라이즈 (19,000원)"
라라브레드 공릉점(휴업중),3.9,216,"서울 노원구 공릉로41길 32 1층
(지번) 공릉동 350-24",37.6248612366191,127.077858808711,070-4252-8770,"아보카도 새우 오픈샌드위치 (14,000원), 통베이컨 토마토파스타 (14,500원), 쉬림프 크림파스타 (14,500원), 아메리카노 (4,500원), 카페라떼 (5,000원), 제주 청귤에이드 (6,500원), 플레인요거트스무디 (6,000원), 핑크크림라떼 (5,500원), 바닐라라떼 (5,500원), 쑥라떼 (6,500원), 얼그레이밀크티 (6,000원), 초코라떼 (5,500원), 우유 (3,200원), 핑크에이드 (6,000원), 청귤에이드 (6,000원), 유자요거트스무디 (6,000원), 허니자몽티 (5,500원), 레이디얼그레이티 (5,000원), 유자캐모마일티 (5,000원)"
무명칼국수,4.3,175,"서울 노원구 석계로7길 4
(지번) 월계동 68-79",37.6167214470894,127.063907031859,02-941-7776,"해물칼국수 (9,000원), 닭칼국수 (9,000원), 왕만두 (9,000원), 콩국수 (9,000원)"
72420 노원직영점,4.4,116,"서울 노원구 동일로217가길 11 1층
(지번) 상계동 733-2",37.6534394295348,127.059885415192,02-937-2420,"안심 양지 쌀국수 (10,500원), 안심 양지 차돌 쌀국수 (11,000원), 소고기 비빔 쌀국수 (11,000원)"
제형면옥 하계점,3.3,83,"서울 노원구 공릉로59나길 78-10 2층
(지번) 하계동 191",37.6357653151575,127.07012307002,02-978-8088,"평양물냉면 (12,000원), 비빔냉면 (12,000원), 온면 (12,000원), 평양손만두 (11,000원), 어복쟁반(중) (65,000원)"
암사골숯불닭갈비,4.1,170,"서울 노원구 공릉로 101 1층
(지번) 공릉동 633-15",37.6193014358931,127.077841683528,02-976-3888,"간장닭갈비 (12,000원), 양념닭갈비 (12,000원), 무뼈닭발 (15,000원), 국물닭발 (17,000원), 비빔막국수 (6,000원)"
제임스키친,4.4,265,"서울 노원구 노해로81길 12-26 2층
(지번) 상계동 328-9",37.6556135605308,127.06422343671,02-952-4748,"머쉬룸 쉬림프 (10,500원), 수제 리코타치즈 (10,500원), 목살 스테이크 (24,800원), 콰뜨로 포르마지오 (18,800원), 마르게리따 부팔라 (18,800원), 명란오일 (16,500원), 고르곤졸라 (16,800원), 마르곤졸라 (18,000원), 크랩로제 (15,800원), 씨푸드 (15,500원), 스테이크 덮밥 (15,800원), 부채살 버섯크림 리조또 (16,500원), 풍기 (18,500원), 감베리 (17,800원), 디아볼라 (17,500원), 바질리코 (16,800원), 봉골레 (15,500원), 스파이시 오리엔탈 (15,800원), 알리오올리오 (14,800원), 삼쓰 (16,500원), 치킨로제 (15,800원), 칠리 쉬림프 (15,800원), 포모도로 (14,800원), 쉬림프 오이스터 (15,800원), 트러플 버섯 (16,500원), 고르곤 비프 (15,800원), 까르보나라 (14,800원), 비프／치킨／쉬림프 필라프 (14,800원), 토마토 리조또 (15,800원), 치킨 리조또 (14,800원)"
응순가재골수제비,2.8,364,"서울 노원구 동일로242길 100 1층
(지번) 상계동 996-8",37.6744319862369,127.060646110249,02-939-6778,"수제비 (9,000원), 칼국수 (9,000원), 들깨수제비 (10,000원), 도토리묵 (10,000원), 물만두 (6,000원), 감자전 (11,000원), 김치전 (10,000원), 매콤오징어부추전 (13,000원), 홍어회무침 (15,000원), 김치만두 (8,000원), 칼제비 (10,000원), 감자수제비 (10,000원), 뜰깨감자수제비 (12,000원), 개떡(5개) (2,000원), 오징어파전 (13,000원)"
며느리도몰라,3.5,109,"서울 노원구 노해로 517-9
(지번) 상계동 323-3",37.6559006797194,127.065738734418,02-931-8660,"떡복이 (4,000원), 오뎅 (1,500원), 쫄면 (1,000원), 라면 (1,000원), 만두 (2개) (1,000원)"
에그머니,4.0,202,"서울 노원구 동일로174길 9-52 1층
(지번) 공릉동 621-4",37.6195389066918,127.075951334662,,"치즈 함박 스테이크(100% 소고기) (15,000원), 와사비 오믈렛 (11,000원), 갈릭 오믈렛 (12,000원), 명란 오믈렛 (12,000원), 치즈 오믈렛 (13,000원), 소세지 오믈렛 (13,000원), 미니 치즈 함박 추가(70g) 100% 소고기 (5,000원), 와규 스테이크 (35,000원), Set A (49,000원), Set B (29,000원), 코카 제로 (2,500원), 사이다 (2,500원), 탄산수 (2,500원), 아이스티 (2,500원), 스프추가(250mL)렌지용 (6,000원), 양념밥 (2,000원), 피클 추가 (2,000원), 에피타이저 추가 (2,000원)"
해품장 팔팔장어 본점,3.6,188,"서울 노원구 노원로 192
(지번) 하계동 69-8",37.6374480610251,127.079536622643,02-977-8892,"잔치국수 (6,000원), 풍천장어 (1kg) (75,000원), 풍천장어 (500g) (38,000원), 안창살 (300g) (38,000원), 누룽지 (4,000원), 된장찌개 (4,000원)"
경성초밥,4.6,169,"서울 노원구 공릉로 119-5
(지번) 공릉동 589-21",37.6210405792882,127.078163945241,02-978-8864,"모듬초밥 (11p) (20,000원), 특초밥 (11p) (28,000원), 생연어초밥 (10p) (23,000원), 구운연어초밥 (10p) (23,000원), 광어초밥 (10p) (22,000원), 모듬회 (18p) (35,000원), 생연어초밥 (5p)+구운연어초밥(5p) (23,000원), 광어초밥(5p)+생연어초밥 (5p) (22,000원), 광어초밥(5p)+구운연어초밥(5p) (22,000원), 광어초밥(4p)+생연어초밥(3p)+구운연어초밥(3p) (22,000원), 생새우초밥(5p)+간장새우초밥(5p) (18,000원), 초새우초밥(10p) (15,000원), 모둠회(18p)+모둠초밥(11p) (55,000원), 모둠회(18p)+특초밥(11p) (63,000원), 우동 (6,000원)"
기찻길풍경야채곱창,3.2,72,"서울 노원구 공릉로39길 21 1층 105호
(지번) 공릉동 351-1",37.623600722079,127.078318416392,02-978-8596,"불맛나는 야채곱창 2인분 (24,000원), 불맛나는 치즈곱창 2인분 (30,000원), 불맛나는 야채곱창（1인분） ＋ 알곱창（1인분） 섞어서 (26,000원), 불맛나는 알곱창 2인분 (28,000원), 소금막창 2인분 (30,000원), 불맛나는 야채곱창 1인분 (12,000원), 불맛나는 알곱창 1인분 (14,000원), 불맛나는 치즈곱창 1인분 (15,000원), 소금막창 1인분 (15,000원), 주먹밥 (3,000원), 상추 (1,000원), 부추무침 (1,000원), 마늘 (500원), 초장 (500원), 코카콜라 355mL (2,000원), 칠성사이다 355mL (2,000원)"
현경양고기,3.9,139,"서울 노원구 상계로3길 21 202호
(지번) 상계동 593-1",37.6572141183604,127.062275580083,02-903-9815,"양갈비무한리필 (29,900원), 숯불양고기무한리필 (22,900원), 1인훠궈샤브무한 (17,800원)"
쪼매매운떡볶이 공릉점,4.6,252,"서울 노원구 공릉로 208 1층
(지번) 공릉동 208-18",37.6282707117848,127.077780007937,02-977-1120,"떡볶이 (4,000원), 치즈떡볶이 (5,000원), 순대 (4,000원), 쪼매김밥 (2,000원), 라면 (3,500원), 튀김(3개) (2,500원), 모듬오뎅 (1,500원), 오뎅 (900원), 떡라면 (4,000원), 치즈라면 (4,000원), 해장라면 (4,000원), 쫄면 (5,500원), 새우볶음밥 (4,500원)"
"버거투버거, since 2011",4.7,33,"서울 노원구 공릉로62가길 50 1층
(지번) 하계동 59",37.6370383300966,127.074796293755,02-948-6777,"불고기 버거 (3,300원), 플레인치즈 버거 (3,300원), 베이컨치즈 버거 (5,000원), 더블치즈 버거 (4,500원), 해쉬브라운 버거 (4,500원), 윈스터칠리 버거 (4,500원), 윈스터 클래식 버거 (5,000원), 윈스터 디럭스 버거 (6,000원), 리치 버거 (5,000원), 마일드 버거 (5,000원), 콤보 버거 (5,000원), 프레쉬 버거 (6,000원), 잭블루 버거 (6,000원), 하와이안 버거 (6,000원), 애니멀스타일 버거 (6,500원), 치킨 콤보 버거 (5,000원)"
닭한마리 공릉본점,3.9,530,"서울 노원구 동일로 1020 1층
(지번) 공릉동 577-10",37.6212001675462,127.074791410747,02-972-7459,"닭한마리 (25,000원), 칼국수사리 (3,000원), 닭반마리추가 (13,000원), 떡사리 (2,000원), 감자사리 (2,000원), 공기밥 (1,000원), 소주 (5,000원), 맥주 (5,000원)"
오누이,4.6,133,"서울 노원구 동일로187길 12-47 1층
(지번) 공릉동 400-17",37.624629019216,127.072391650352,,"누이요거트 (6,500원), 무화과요거트 (6,500원), 과일요거트 (6,500원), 백향과망고요거트 (6,500원), 오디복분자요거트 (6,500원), 검은콩미숫가루 (5,500원), 복숭아에이드 (6,000원), 레몬 유자에이드 (5,500원), 블루베리요거트스무디 (6,500원), 할머니식혜 (5,000원)"
경회루,,116,"서울 노원구 동일로 1005 지하1층
(지번) 공릉동 597-17",37.6199276979518,127.074514434411,02-972-2774,"메뉴판1 (0원), 메뉴판2 (0원), 메뉴판3 (0원), 메뉴판4 (0원), 점심 정식 (22,000원), 점심(특)정식 (27,000원), 갈비구이 정식 (38,000원), 갈비찜 정식 (38,000원), 게장 정식 (38,000원), 보리굴비 정식 (32,000원), 옥돔구이 정식 (32,000원), 수라 정식 (109,000원), 루 정식 (72,000원), 회 정식 (57,000원), 경 정식 (42,000원)"
로니로티 노원점,4.2,914,"서울 노원구 상계로 63-7 청우빌딩 2층 201호
(지번) 상계동 603-8",37.6565099339141,127.06188934164,02-3391-7999,"베이컨 까르보나라 (13,900원), 해산물 까르보나라 (13,900원), 해산물 토마토 스파게티 (12,900원), 부채살 스테이크 샐러드 (18,900원), 해산물 야끼 필라프 (14,900원), 치킨 버섯 크림 리조또 (13,900원), 오이스터 해산물 크림 스파게티 (13,900원), 해산물 올리브 파스타 (11,900원), 게살 딥 로제 스파게티 (13,900원), 목살 스테이크 샐러드 (16,900원), 목살 필라프 (14,900원), 고르곤졸라 피자 (16,900원), 마르게리따 피자 (16,900원), 오이스터 베이컨 크림 스파게티 (13,900원), 오이스터 닭가슴살 크림 스파게티 (13,900원), 치킨 버섯 크림 스파게티 (13,900원), 해산물 야끼 파스타 (13,900원), 눈꽃치즈 파스타 (16,900원), 차돌박이 상하이 스파게티 (16,900원), 갈릭 삼겹살 스테이크 샐러드 (16,900원), 치킨 찹 스테이크 샐러드 (15,900원), 채끝 등심 찹 스테이크 샐러드 (24,900원), 버팔로 윙 샐러드 (12,900원), 이탈리안 돈까스 샐러드 (10,900원), 리코타 치즈 샐러드 (12,900원), 핑커텐더 샐러드 (12,900원), 새우샐러드 (18,900원), 새우 필라프 (14,900원), 치킨 필라프 (14,900원), 김치 필라프 (12,900원)"
테르미니,3.4,23,"서울 노원구 화랑로53길 12
(지번) 공릉동 27-20",37.6264660490869,127.094091938766,02-972-0036,"마르게리따 피자 (13,700원), 고르곤졸라 피자 (15,700원), 애플 고르곤졸라 피자 (17,700원), 디아볼라 피자 (17,700원), 웨지 포테이토 피자 (17,700원), 카프리쵸사 피자 (17,700원), 루꼴라 피자 (17,700원), 루꼴라 피칸테 피자 (18,700원), 치킨 랜치 피자 (19,700원), 비비큐 델라 피자 (19,700원), 깔조네 피자 (19,700원), 스파이시 치킨 깔조네 피자 (20,700원), 테르미니 스페셜 피자 (23,700원), 뽀모도로 파스타(1인) (12,900원), 뽀모도로 파스타(2인) (19,900원), 루시퍼토마토 파스타(1인) (13,900원), 루시퍼토마토 파스타(2인)` (20,900원), 해물토마토 파스타(1인) (14,900원), 해물 토마토 파스타(2인) (21,900원), 로제 파스타(1인) (13,900원)"
옛날칼국수,3.2,502,"서울 노원구 동일로 1417 1층
(지번) 상계동 711-13",37.6550688080345,127.059980216361,02-939-6169,"칼국수 (10,000원), 수제비 (10,000원), 얼큰수제비 (10,000원), 왕만두(5개) (10,000원), 만두국 (10,000원), 수육 (10,000원), 보쌈(중) (30,000원), 해물파전 (16,000원), 청양부추전 (11,000원), 김치전 (11,000원)"
참만나,4.5,30,"서울 노원구 화랑로 443 디벨리움 3층
(지번) 공릉동 670-7",37.6182802676823,127.076585150824,02-974-1500,"돼지왕갈비 (1인) (26,000원), 항정살 (1인) (22,000원), 한돈 양념구이 (1인) (23,000원), 양념꽃게무침 (12,000원), 한우육회비빔냉면 (13,000원), 냉면 (9,000원), 묵사발 (8,000원), 매운갈비찜 (14,000원), 떡갈비정식 (10,000원), 불고기정식 (17,000원), 상추샤브샤브 (15,000원), 황태구이정식 (12,000원), 갈비탕 (14,000원), 돌솥비빔밥 (10,000원), 육회비빔밥 (13,000원), 한우육회 (35,000원), 만나 소 양념구이 (32,000원)"
평창메밀막국수 본점,3.2,15,"서울 노원구 동일로242가길 14-8 1층
(지번) 상계동 1119-16",37.6762353673623,127.056134286665,02-933-7077,"물막국수 (8,000원), 비빔막국수 (9,000원), 명태회막국수 (11,000원), 명태회보쌈 (20,000원), 시래기명태조림(2인) (19,000원)"
크래버대게나라 노원점,4.1,202,"서울 노원구 한글비석로 326 1층
(지번) 중계동 369-9",37.6565230496255,127.078327032564,02-931-2338,"대게(1kg) (98,000원), 킹크랩(브라운)(1kg) (128,000원), 랍스터(1kg) (128,000원), 킹크랩(블루)(1kg) (168,000원), 게장볶음밥 (점심특선) (8,000원), 낙지덮밥 (2인이상)(점심특선) (8,000원), 대게탕 (점심특선) (10,000원), 게살회덮밥 (점심특선) (10,000원), 대게장물회 (점심특선)(계절메뉴) (10,000원), 들깨수제비 (점심특선)(계절메뉴) (9,000원)"
숟가락반상 마실,,80,"서울 노원구 노원로 412 숟가락반상마실
(지번) 상계동 318-1",37.6534058692298,127.068104281579,02-930-5111,"평일점심C (23,000원), 귀한정식 (36,000원), 평일점심A (15,900원), 평일점심B (19,000원), 스페셜정식 (41,000원), 참조은정식 (31,000원), 마실정식 (26,000원), 기본정식 (20,000원), 영양버섯갈비찜 (28,000원), 한우육회 (28,000원), 마실수제떡갈비(대) (28,000원), 약선보쌈(대) (28,000원), 치즈낙지볶음 (28,000원), 맥주.소주.막걸리 (5,000원), 화요 41 (49,000원), 화요(25) (25,000원), 콜라.사이다(355ml) (2,000원)"
호남해물탕아구찜,4.8,20,"서울 노원구 노해로81길 22-17 1층
(지번) 상계동 340-3",37.6561091710981,127.063761493708,02-934-4226,"해물찜 （소） (49,000원), 아구찜 （소） (46,000원), 대구뽈찜 （소） (46,000원), 해물탕 （소） (49,000원), 아구탕 （소） (46,000원), 대구뽈탕 （소） (46,000원), 해물찜 （중） (62,000원), 아구찜 （중） (59,000원), 해물찜 （대） (75,000원), 아구찜 （대） (72,000원), 대구뽈찜 （대） (72,000원), 대구뽈찜 （중） (59,000원), 해물탕 （대） (75,000원), 해물탕 （중） (62,000원), 아구탕 （대） (72,000원), 아구탕 （중） (59,000원), 대구뽈탕 （대） (75,000원), 대구뽈탕 （중） (59,000원), 낙지 탕탕이 (25,000원)"
알러이,4.5,37,"서울 노원구 공릉로43길 15
(지번) 공릉동 408-1",37.6260300577454,127.078717219581,02-977-3011,"쉬림프 머니백 덤플링스 (6,900원), 소이 소스 라이스 누들 (8,000원), 쉬림프 & 베이컨 갈릭 프라이드 라이스 (8,500원), 레몬치킨 (12,900원), 사천 포크 (13,900원)"
시즌,3.8,199,"서울 노원구 상계로3길 38-2 2층
(지번) 상계동 358-6",37.6578690741966,127.062725135159,,"초코칩 쿠키 (1,300원), 아메리카노 (4,500원), 순우유 라즈베리 (7,000원), 순우유 쿠앤크 (7,500원), 오렌지 얼그레이 케이크 (7,700원), 해피 벌쓰데이（생일） (18,000원), (제로 슈가 크림)후르츠 케이크 (8,500원), 해피 데이（기념일） (18,000원), 카페 라떼 (5,000원), 수제 바닐라빈 라떼 (5,500원), 아이스티 (2,500원), 디카페인 콜드브루 (5,500원)"
이오냉면 노원점,4.0,20,"서울 노원구 상계로1길 38-11 1층
(지번) 상계동 591-2",37.6579692388731,127.062090238273,02-938-3385,"주먹밥 (한가지선택) (3,000원), 매운 물냉면 (6,000원), 매운 비빔냉면 (6,000원), 모둠주먹밥 (여섯가지모두) (9,000원), 찐만두 (6개) (3,000원), 알밥 (6,000원), 도토리묵사발 (6,000원)"
일심해장국 월계점,3.1,16,"서울 노원구 석계로15길 25 한일아파트상가 1층 108호
(지번) 월계동 926",37.6220625118578,127.06134243043,02-909-1640,"선지해장국 (6,000원), 돌솥비빔밥 (7,000원)"
풍미연,3.1,208,"서울 노원구 노해로85길 7
(지번) 상계동 323-11",37.6556680178593,127.064812888402,02-936-2315,"진한설렁탕 (11,000원), 모둠수육 (22,000원), 양지사골설렁탕 (11,000원), 해내탕 (11,000원), 갈비탕 (16,000원), 풍미연갈비찜 (중) (48,000원), 소머리곰탕 (13,000원), 떡만두설렁탕 (11,000원), 스지도가니탕 (20,000원), 꼬리곰탕 (24,000원), 만두 (중)(3개) (4,500원), 만두 (대)(5개) (6,500원), 만두설렁탕 (11,000원), 모듬수육전골 (47,000원), 곱창전골(중) (37,000원), 곱창전골(대) (45,000원), 풍미연갈비찜 (대) (58,000원), 꼬리찜(중) (64,000원), 꼬리찜(대) (74,000원), 불고기(1인분)(150g)(2인이상) (15,000원)"
장군숯불족발,5.0,1,서울 노원구 월계동 51-6 1층,37.6150213744352,127.063234150459,02-941-5882,"숯불족발(대) (40,000원), 매운숯불족발(대) (40,000원), 반반족발(숯불+매운)(대) (41,000원), 원조냉족발(대) (39,000원), 숯불족발+보쌈+막국수 (대) (59,000원), 보쌈(대) (40,000원), 쟁반막국수(대) (9,000원), 수제무김치 (3,000원), 셀프주먹밥 (3,000원), 숯불족발(중) (37,000원), 매운숯불족발(중) (37,000원), 원조냉족발(중) (36,000원), 숯불족발+보쌈+막국수 (중) (46,000원), 보쌈(중) (37,000원), 쟁반막국수(소) (5,000원), 보쌈고기추가 (16,000원), 5찬반찬 추가 (3,000원), 수제보쌈김치 (5,000원), 온족발+보쌈+막국수(중) (45,000원), 냉족발+보쌈+막국수(중) (45,000원)"
온달왕돈까스 상계점,3.6,61,"서울 노원구 한글비석로20길 10 1층
(지번) 중계동 154-32",37.6596549495786,127.07371762424,02-938-7039,"치치정식 (10,500원), 모듬정식 (10,500원), 온달정식 (10,500원), 평강정식 (10,500원), 치킨까스 (9,500원), 생선까스 (9,500원), 치즈돈까스 (9,500원), 카레돈까스 (9,500원), 대왕돈까스 (10,500원), 왕돈까스 (8,500원), 모듬까스안주 (21,000원), 생선까스안주 (18,000원), 두부김치 (15,000원), 황도 (8,000원), 노가리 (9,000원), 파닭 (17,000원), 어묵탕 (12,000원), 쥐포구이 (9,000원), 부드러운 한치 (14,000원), 번데기탕 (9,000원), 후라이드 치킨 (15,000원), 후라이드 양념 (16,000원), 순살 양념 (14,000원), 순살 후라이드 (13,000원), 옛날치킨 (13,000원), 파닭(순살) (15,000원), 파닭(후라이드) (17,000원), 닭강정양념 (14,000원)"
스타벅스 공릉DT점,3.9,66,"서울 노원구 동일로 1015
(지번) 공릉동 597-34",37.6207526469417,127.074220863167,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
샤브20 노원상계점,3.4,113,"서울 노원구 노원로 452 1층
(지번) 상계동 372-5",37.6570063312756,127.06692012654,02-939-4920,메뉴 없음
노원한우,4.3,18,"서울 노원구 동일로218길 35
(지번) 상계동 725-3",37.6540881521948,127.062801507274,02-935-9448,"장흥 등심 삼합(3인) (120,000원), 장흥 토시 삼합(3인) (130,000원), 토시살(160g) (46,000원), 살치살(160g) (46,000원), 양념물갈비(2인) (45,000원)"
스윗레시피,3.3,625,"서울 노원구 상계로1길 38 2층
(지번) 상계동 591-25",37.6577136574632,127.061695075987,,"에스프레소 (4,500원), 아메리카노 (5,000원), 카페라떼 (5,500원), 플랫화이트 (5,500원), 카푸치노 (5,500원), 바닐라라떼 (6,000원), 아인슈페너 (6,500원), 스윗라떼 (6,500원), 바닐라스윗라떼 (7,000원), 흑임자라떼 (7,000원), 썸머카페라떼 (7,500원), 썸머말차라떼 (7,500원), 말차라떼 (6,000원), 말차크림라떼 (7,000원)"
황금오리,4.0,16,"서울 노원구 석계로1길 22 2층
(지번) 월계동 54-1",37.6156145903995,127.063392316941,02-909-7005,"생오리주물럭 (1마리) (53,000원), 생오리주물럭 (반마리) (31,000원), 양념주물럭 (반마리) (56,000원), 훈제 (반마리) (33,000원), 한방백숙 (1마리) (65,000원), 능이버섯백숙 (1마리) (68,000원), 들깨수제비 (8,000원), 생오리 모듬 (68,000원)"
횡성한우정육백화점,4.7,322,"서울 노원구 공릉로 162
(지번) 공릉동 345-1",37.6243009807848,127.079780432573,02-972-1712,"선별특수부위(1인분) (45,000원), 모듬(1인분) (34,000원), 꽃등삼(1인분) (42,000원), 칼 맞은 통삼겹살(1인분) (13,900원), 통목살(1인분) (13,900원), 칼 맞은 두툼 껍데기 (6,000원), 육회비빔밥 (10,000원)"
공릉회수산,4.1,28,"서울 노원구 공릉로 179 2층
(지번) 공릉동 408-8",37.6258332010362,127.079643868628,02-971-4383,"광어(소) (30,000원), 우럭(소) (30,000원), 전어회 (20,000원), 킹크랩 (변동가격), 활어초밥 (10,000원)"
땅코참숯구이 노원점,4.5,302,"서울 노원구 노해로85길 15-5 1층
(지번) 상계동 348-4",37.6563830136738,127.065345577197,02-931-2856,"삼겹살 (180g) (16,000원), 목살 (180g) (16,000원), 갈매기살 (180g) (16,000원), 껍데기 (7,000원)"
