이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
동방축산 금천시흥본점,5.0,48,"서울 금천구 시흥대로 200 1층
(지번) 시흥동 890-7",37.4518010983056,126.902234641583,02-892-3309,삼겹살 (0원)
춘천옥,2.7,122,"서울 금천구 디지털로12길 19 1, 2층
(지번) 가산동 140-38",,,02-868-9937,"김치가 맛있는 건강한 보쌈 (36,000원), 메밀 막국수 （수제면） (10,000원), 선지국밥 (10,000원)"
한옥집숯불갈비,4.6,479,"서울 금천구 시흥대로141길 71 1층
(지번) 독산동 144-10",37.4760640314096,126.897613411359,02-867-8592,"지팡이갈비살 (600g) (68,000원), 생육회비빔밥 (9,000원), 소고기된장찌개 (9,000원), 짬뽕냉면(후식) (6,000원), 1인분추가 (19,000원)"
동대문털보네,4.5,86,"서울 금천구 디지털로9길 99 스타밸리 1층
(지번) 가산동 60-11",37.4816775163738,126.884814375735,02-2649-0449,"칼집삼겹살 (15,000원), 소갈비살 (19,000원), 칼집목살 (15,000원), 칼집항정살 (17,000원), 양념갈매기살 (15,000원), 소막창 (18,000원)"
태양부양꼬치,4.9,47,"서울 금천구 은행나무로 51 2층
(지번) 시흥동 909-24",37.4511560766684,126.908090501302,02-808-8368,"양꼬치 (14,000원), 양갈비살꼬치 (16,000원), 양등갈비 (22,000원), 고급양갈비 (28,000원), 향라대하 (18,000원), 라조기 (15,000원), 경장육슬 (17,000원), 어향육슬 (17,000원), 바지락볶음 (17,000원), 건두부볶음 (15,000원), 어향가지 (15,000원), 마파두부 (12,000원), 지삼선 (15,000원), 꿔바로우 (17,000원), 계란토마토볶음 (15,000원), 건두부무침 (12,000원), 오이무침 (10,000원), 향라육슬 (고수) (17,000원), 소고기고추볶음 (18,000원), 향라양갈비 (18,000원), 향라닭날개 (18,000원), 마라륭샤 (28,000원), 마라새우 (28,000원), 옥수수냉면 (6,000원), 옥수수온면 (6,000원), 볶음밥 (6,000원), 볶음면 (6,000원), 해물짬뽕 (8,000원), 해물짬뽕탕 (7,000원), 계란토마토탕 (8,000원), 물만두 (6,000원)"
스타벅스 금천구청역점,4.2,35,"서울 금천구 시흥대로73길 67 엠타워 1층 112~115호
(지번) 시흥동 1031",,,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
휴스시,4.3,36,"서울 금천구 디지털로9길 46 이앤씨드림타워7차 1층 108호
(지번) 가산동 60-44",37.4800588086696,126.887100662443,02-860-5566,"광어우즈스쿠리 (45,000원), 점심특선 (10p) (14,000원), 생선초밥 (10p) (19,000원), 모듬초밥 (12p) (19,000원), 휴초밥 (14p) (26,000원), 휴로얄초밥 (16p) (36,000원), 회덮밥 (12,000원), 광어회덮밥 (15,000원), 휴정식 (1인) (25,000원), 모듬참치회(혼마구로) (75,000원), 연어사시미 (42,000원), 나가사끼짬뽕 (25,000원)"
명가네삼겹살,3.7,32,"서울 금천구 가산디지털1로 186 제이플라츠 지하1층 B122~B122-1호
(지번) 가산동 459-11",37.4819130872905,126.881581110867,02-2028-5588,"돼지한마리 (600g) (39,000원), 생 삼겹살 (200g) (13,000원), 생 오겹살 (200g) (13,000원), 소 한마리 (600g) (58,000원), 등심 (200g) (28,000원)"
가산어시장,3.2,80,"서울 금천구 벚꽃로 316 씨엔에스타워 1층 102호
(지번) 가산동 777",37.4827244457815,126.882846933196,02-865-3332,"광어 (소) (25,000원), 우럭 (소) (25,000원), 도미 (45,000원), 멍게 (10,000원), 광어세꼬시 (20,000원)"
엄마손춘천닭갈비,4.5,38,"서울 금천구 벚꽃로38길 15 1층
(지번) 가산동 43-6",37.4821809299429,126.884006109149,02-868-3294,"순대곱창볶음 (18,000원), 가산동철판순대곱창 2인 (24,000원), 곱창볶음 (15,000원), 순대볶음 (15,000원), 수매운닭발 (17,000원), 오징어 (17,000원), 제육볶음 (18,000원), 제육두부김치 (17,000원), 김치날치알계란말이 (17,000원), 날치알계란찜 (15,000원), 라미햄 (15,000원), 고갈비 (17,000원)"
스미다,4.0,79,"서울 금천구 벚꽃로 298 대륭포스트6차 b143호
(지번) 가산동 50-3",37.4814401689835,126.883871693415,010-5940-2560,"아메리카노 (4,300원), 플랫 화이트 (4,900원), 카페라떼 (4,900원), 크림모카 (6,300원), 리얼바닐라빈라떼 (6,300원)"
와사비,5.0,15,"서울 금천구 시흥대로2길 16 금천에이스빌 1층 101호
(지번) 시흥동 977",37.4346755464564,126.904141388681,02-896-3038,"곤드레쭈꾸미 정식 (15,000원), 식사물회 (15,000원), 생대구탕 (15,000원), 모듬초밥 (13,000원), 활어회덮밥 (13,000원), 고등어구이+된장찌게 (12,000원), 대구탕 (10,000원), 아구탕 (10,000원), 매콤 쭈꾸미 볶음 (10,000원), 돈까스 (8,000원), 탱탱 알밥 (7,000원), 대구전골정식 (점심특선) (2인이상) (9,000원), 쭈꾸미+계란찜 (점심특선) (2인이상) (12,000원)"
아로가 실비순대국,4.2,33,"서울 금천구 범안로 1207
(지번) 독산동 293-19",37.4666782475743,126.895802209581,02-804-8856,"머리고기 (16,000원), 술국 (15,000원), 순대스테이크 (14,000원), 소내장탕 (11,000원), 순대국 (9,000원)"
종로곱창,3.0,37,"서울 금천구 시흥대로70길 33
(지번) 시흥동 873-42",37.456474115393,126.902022290112,02-895-5076,"곱창볶음(2인이상) (11,000원), 철판닭갈비(2인이상) (11,000원), 뼈없는닭발(2인이상) (12,000원)"
모나드커피로스터스,4.4,21,"서울 금천구 금하로24길 5 1층
(지번) 시흥동 911-6",37.4507646790214,126.908674930855,010-7516-0892,"아메리카노 (4,000원), 플랫화이트 (4,300원), 카푸치노 (4,800원), 다방커피 (5,000원), 요거트스무디 (플레인/딸기/블루베리) (5,500원), 밀크티 (5,000원)"
호세가,4.3,440,"서울 금천구 남부순환로108길 19 1층
(지번) 가산동 145-13",37.4779371478128,126.89235124996,02-868-8826,"치킨타코 (2pcs) (8,000원), 포크타코 (2pcs) (8,500원), 치킨브리또보울 (11,500원), 가리봉타코 (2pcs) (9,500원), 에그초리조타코 (2pcs) (10,000원), 비프타코 (2pcs) (10,000원), 쉬림프타코 (2pcs) (10,000원), 스파이시 쉬림프타코 (2pcs) (10,500원), 치킨퀘사디아 (13,000원), 포크퀘사디아 (14,000원), 초리조퀘사디아 (15,000원), 비프퀘사디아 (14,500원), 레드칠리엔칠라다 (14,500원), 크림칠리엔칠라다 (15,500원), 포크브리또보울 (12,000원), 비프브리또보울 (13,500원), 쉬림프브리또보울 (14,000원), 치킨브리또 (9,000원), 포크브리또 (9,500원), 비프브리또 (10,500원)"
만두라,4.2,72,"서울 금천구 시흥대로 97 BB53호
(지번) 시흥동 984",37.4446821230267,126.901072369386,02-809-8338,"사골칼국수 (9,000원), 만두국 (9,000원), 통만두 (6,000원), 김치만두 (6,000원), 김치만두국 (9,000원), 떡만두국 (9,000원)"
37.5 가산THE G NATION점,4.2,84,"서울 금천구 범안로 1142 하우스디 더 스카이밸리2차 3층
(지번) 가산동 714",37.4657639015803,126.888975080269,02-839-7775,"풍기 베이컨 크림 리조또 (15,900원), 로제 비프 리조또 (16,500원), 얼큰한 빼쉐 파스타 (16,500원), 트리플 치즈 리가토니 파스타 (15,900원), 버터 새우 로제 파스타 (16,500원), 37.5 떡볶이 (13,900원), 뉴욕 스타일 비프요리 (16,900원), 채끝 등심 스테이크(250g) (37,500원), 고르곤 졸라 피자 (15,900원), 푸짐한 페페로니 피자 (16,900원), 리코타 샐러드 피자 (16,500원)"
상아탑분식,4.0,66,"서울 금천구 금하로29길 3 1층
(지번) 시흥동 263-15",37.4503491106752,126.912335872314,02-804-1517,"떡볶이 (5,000원), 볶음밥 (2,000원), 쫄면 (8,000원), 떡국 (8,000원), 튀김만두 (8,000원), 만두라면 (6,000원), 떡만두라면 (7,000원), 냉면 (7,000원), 열무냉면 (8,000원), 물냉면 (8,000원), 만두국 (8,000원), 떡만두국 (8,000원), 칼국수 (8,000원), 찐만두 (8,000원), 어묵탕 (8,000원), 라면 (5,000원), 떡라면 (6,000원)"
남도상차림,4.1,12,"서울 금천구 시흥대로92길 4 1층
(지번) 독산동 1060-25",37.4614709888131,126.898967536455,02-802-8286,"남도상차림 (13,000원), 보리굴비 정식 (20,000원), 영광굴비 정식 (12,000원), 홍어사시미 (중) (50,000원), 홍어무침 (중) (50,000원)"
미가양꼬치,4.2,165,"서울 금천구 벚꽃로42길 5 1층
(지번) 가산동 40-15",37.4824583091996,126.883050297019,02-837-3003,"고급양갈비 (200g) (15,000원), 양꼬치 (10EA) (11,000원), 소갈비살꼬치 (10EA) (12,000원), 마라깐양샤브 (20,000원), 탕수육 (중) (11,000원), 양깃머리무침 (18,000원)"
우시장3호집,3.3,27,"서울 금천구 시흥대로 364 1층
(지번) 독산동 1031-5",37.4660766385044,126.898070256828,02-808-0756,"모듬 (200g) (22,000원), 안창살 (200g) (28,000원), 토시살 (200g) (28,000원), 육사시미 (300g) (44,000원), 육회 (300g) (44,000원)"
현풍닭칼국수 서울금천점,3.8,21,"서울 금천구 시흥대로123길 7 세림빌딩 1층
(지번) 독산동 289-6",37.4701019566204,126.897299140809,02-866-8894,"닭칼국수 (8,500원), 삼계칼국수 (11,000원), 닭곰탕 (9,000원), 얼큰닭칼국수 (9,000원), 얼큰닭곰탕 (10,000원), 김치말이냉국수 (여름메뉴) (8,500원), 육전김치말이냉국수 (여름메뉴) (9,500원), 멸치칼국수 (겨울메뉴) (8,000원), 현풍안동닭찜 (24,000원), 한방수육 (24,000원), 미니수육 (11,000원), 닭칼수육SET (16,500원)"
삼숙이갈비 본점,4.1,74,"서울 금천구 벚꽃로 308 1층
(지번) 가산동 42-32",37.4819870291587,126.883088116031,02-864-8588,"수제돼지갈비(1인분) (18,000원), 소왕갈비(1인분) (29,000원), 소갈비살(1인분) (19,000원), 삼겹살(1인분) (17,000원), 생목살(1인분) (17,000원)"
은행골 시흥분점,3.7,41,"서울 금천구 시흥대로 198 지하1층
(지번) 시흥동 890-10",37.451607766189,126.902156346609,02-809-4988,"특진초밥 （12pcs） (25,000원), 특선초밥 （12pcs） (20,000원), 특미초밥 （12pcs） (16,000원), 연어초밥 （12pcs） (20,000원), 도로SET （12pcs） (32,000원), 활어초밥 （12pcs） (22,000원), 간장새우 15미 （초밥아님） (17,000원), 도로＋활어 （12pcs） (27,000원), 활어＋연어 （12pcs） (21,000원), 풀코스 3~인용 (195,000원), 익힌초밥 12pcs (14,000원), 연어뱃살초밥 (12pcs) (25,000원), 가마도로초밥 12p (40,000원), 오도로초밥 12p (38,000원), 도로＋연어 （12pcs） (26,000원), 가마도로+오도로초밥 (12pcs) (40,000원), 가마도로（목살부분） (40,000원), 오도로（대뱃살） (38,000원), 쥬도로（중뱃살） (36,000원), 배꼽살（대뱃살） (40,000원), 반코스 2인 (135,000원), 광어회＋연어회 (35,000원), 통민물장어구이 (45,000원), 계란초밥 낱개 1p (1,500원), 유부낱개초밥 1p (1,000원), 묵은지초밥 낱개 1p (1,500원), 장새우초밥 낱개 1p (3,000원), 소고기살치살낱개초밥 1p (3,000원), 가마도로낱개초밥 1p (3,600원), 오도로 낱개 1p (3,400원)"
풍년갈비,3.1,84,"서울 금천구 디지털로12길 33
(지번) 가산동 143-28",37.4774978834519,126.890076069807,02-864-5416,"소갈비(1인) (27,000원), 돼지갈비(1인) (14,000원), 삼겹살(1인) (15,000원), 물/비빔냉면 (7,000원), 갈비탕 (9,000원)"
미소삼겹살데이,4.9,40,"서울 금천구 가산로7길 4 1층
(지번) 가산동 152-13",37.4757609637555,126.892674311482,02-856-2455,"모듬구이(540g) (33,000원), 생삼겹살(180g) (11,000원), 소갈비살(150g) (13,000원), 돼지갈비(300g) (12,000원), 가브리살(180g) (12,000원)"
